Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA50,SMA200,SMA10W,SMA30W,%_From_52WKL,%_From_52WKH
406,STALLION.NS,241.9,2228.16K,Distribution Services,Wholesale Distributors,87.0,95.0,93.0,66.0,13.4536,13.0279,2840.25K,7501630.0,423.8,99.32,28.08B,No,191.15,191.23,194.18,168.19,143.56,-42.92
