Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,%_From_52WKL,%_From_52WKH
245,STALLION.NS,253.35,241.3,875.37K,Distribution Services,Wholesale Distributors,92.0,96.0,93.0,80.0,15.1321,14.6314,3045.62K,2430240.0,423.8,99.32,29.41B,No,247.98,212.3,185.74,218.16,170.92,155.08,-40.22
985,BLUEJET.NS,587.1,590.7,312.80K,Health Technology,Pharmaceuticals: Major,72.0,57.0,80.0,82.0,24.6393,24.2822,1041.92K,1745430.0,804.5,325.0,101.84B,No,589.22,554.08,490.17,569.14,462.27,80.65,-27.02
833,VIMTALABS.NS,627.15,643.25,195.04K,Commercial Services,Miscellaneous Commercial Services,76.0,81.0,82.0,82.0,24.875,24.6036,439.99K,300010.0,902.65,376.05,28.03B,No,605.11,577.9,533.98,589.27,500.16,66.77,-30.52
