Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,%_From_52WKL,%_From_52WKH
645,SIGACHI.NS,32.55,32.53,2064.64K,Health Technology,Pharmaceuticals: Major,81.0,93.0,93.0,87.0,2.1507,2.1271,1643.38K,4867910.0,46.73,16.65,12.45B,No,29.81,26.66,25.14,27.0,23.03,95.5,-30.34
1063,VIMTALABS.NS,652.25,655.35,306.61K,Commercial Services,Miscellaneous Commercial Services,70.0,52.0,77.0,82.0,22.8786,22.6786,464.04K,402760.0,902.65,376.05,29.15B,No,633.46,603.86,531.73,605.79,518.13,73.45,-27.74
928,MANYAVAR.NS,568.2,544.1,1082.08K,Retail Trade,Internet Retail,74.0,83.0,89.0,82.0,17.5393,17.5179,1114.83K,693280.0,779.0,329.2,138.06B,No,538.2,463.57,466.68,471.52,428.16,72.6,-27.06
