Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,%_From_52WKL,%_From_52WKH
834,SPICELOUNG.BO,39.91,42.01,66.31K,Retail Trade,Discount Stores,76.0,96.0,95.0,74.0,1.5564,0.0093,387.99K,1260990.0,72.2,16.21,27.82B,No,29.94,27.37,30.02,29.12,26.48,146.21,-44.72
852,ELLEN.NS,357.1,373.45,1570.86K,Process Industries,Chemicals: Specialty,76.0,80.0,85.0,87.0,21.8464,21.5857,713.62K,1640550.0,522.5,175.0,50.33B,No,345.9,316.76,280.28,326.02,278.43,104.06,-31.66
993,EPACKPEB.NS,250.34,241.57,1057.02K,Industrial Services,Engineering & Construction,72.0,77.0,45.0,83.0,11.6136,11.405,1099.44K,813780.0,344.0,132.17,25.19B,No,231.83,239.66,220.48,240.34,213.72,89.41,-27.23
936,KIRIINDUS.NS,540.5,537.5,507.20K,Process Industries,Chemicals: Specialty,73.0,85.0,89.0,74.0,32.6679,31.9322,883.02K,1107350.0,779.0,333.8,35.22B,No,535.0,468.21,450.57,479.9,423.13,61.92,-30.62
