Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,%_From_52WKL,%_From_52WKH
286,STALLION.NS,241.3,254.0,237.01K,Distribution Services,Wholesale Distributors,91.0,87.0,95.0,88.0,14.5379,14.0371,3045.62K,2430240.0,423.8,99.32,28.01B,No,246.17,211.58,185.56,216.96,170.51,142.95,-43.06
760,VIMTALABS.NS,643.25,645.65,179.00K,Commercial Services,Miscellaneous Commercial Services,78.0,85.0,86.0,86.0,27.1821,26.9107,445.26K,315980.0,902.65,376.05,28.74B,No,599.6,572.84,534.5,590.54,500.59,71.05,-28.74
