Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA50,SMA200,SMA10W,SMA30W,%_From_52WKL,%_From_52WKH
316,STALLION.NS,244.34,2240.12K,Distribution Services,Wholesale Distributors,89.0,95.0,92.0,65.0,15.02,14.5471,2916.03K,6094180.0,423.8,99.32,28.36B,No,196.66,190.29,201.94,167.74,146.01,-42.35
