Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,%_From_52WKL,%_From_52WKH
567,STALLION.NS,226.85,225.15,460.29K,Distribution Services,Wholesale Distributors,82.0,13.0,86.0,81.0,14.9879,14.4321,2839.48K,1164400.0,423.8,99.32,26.33B,No,248.56,218.7,183.61,220.14,171.11,128.4,-46.47
800,SIGACHI.NS,30.31,28.88,8442.31K,Health Technology,Pharmaceuticals: Major,76.0,86.0,91.0,75.0,1.7171,1.6936,1036.49K,2290030.0,46.73,16.65,11.59B,No,26.64,24.68,25.37,25.28,22.33,82.04,-35.14
