Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,%_From_52WKL,%_From_52WKH
919,ELLEN.NS,357.7,371.3,1000.42K,Process Industries,Chemicals: Specialty,74.0,83.0,85.0,88.0,22.1857,21.9929,744.03K,1465390.0,516.5,175.0,50.41B,No,350.0,319.55,280.41,326.08,278.45,104.4,-30.75
789,SPARC.NS,203.98,205.65,907.02K,Health Technology,Pharmaceuticals: Major,77.0,73.0,28.0,88.0,7.2557,7.2471,1497.80K,830900.0,289.0,108.0,66.20B,No,198.43,203.83,172.53,203.14,186.95,88.87,-29.42
977,EPACKPEB.NS,246.29,253.95,815.24K,Industrial Services,Engineering & Construction,72.0,79.0,46.0,83.0,12.2443,12.05,1092.69K,788050.0,344.0,132.17,24.78B,No,233.53,239.55,220.0,239.93,213.59,86.34,-28.4
739,BBOX.NS,795.4,809.85,282.05K,Technology Services,Information Technology Services,79.0,73.0,9.0,82.0,40.3964,40.1107,440.67K,781660.0,1103.0,444.3,141.26B,No,767.49,767.77,697.28,770.54,761.38,79.02,-27.89
787,KIRIINDUS.NS,559.9,572.75,1422.21K,Process Industries,Chemicals: Specialty,77.0,84.0,91.0,78.0,29.5714,28.8536,902.96K,763980.0,779.0,333.8,36.49B,No,541.77,474.98,450.46,481.84,423.78,67.74,-28.13
