Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,%_From_52WKL,%_From_52WKH
888,MANYAVAR.NS,546.85,545.25,208.22K,Retail Trade,Internet Retail,70.0,93.0,87.0,78.0,15.4393,15.4179,1113.08K,709460.0,779.0,329.2,132.87B,No,532.83,457.8,467.38,469.39,427.44,66.11,-29.8
