Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,%_From_52WKL,%_From_52WKH
297,STALLION.NS,241.35,253.35,1326.59K,Distribution Services,Wholesale Distributors,90.0,89.0,96.0,88.0,15.3521,14.9886,3032.94K,2243670.0,423.8,99.32,28.02B,No,249.52,213.26,185.35,216.96,170.52,143.0,-43.05
690,MANAKALUCO.NS,40.41,39.32,99.23K,Non-Energy Minerals,Other Metals/Minerals,80.0,80.0,68.0,71.0,2.5707,2.3164,156.14K,315600.0,68.12,21.73,2.65B,No,37.36,37.3,32.97,37.59,34.08,85.96,-40.68
