Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,%_From_52WKL,%_From_52WKH
450,STALLION.NS,225.85,225.15,218.70K,Distribution Services,Wholesale Distributors,86.0,10.0,81.0,88.0,14.1393,13.6786,2691.51K,563930.0,423.8,99.32,26.22B,No,245.17,220.9,183.47,223.99,172.52,127.4,-46.71
505,SIGACHI.NS,33.9,30.49,16060.78K,Health Technology,Pharmaceuticals: Major,85.0,94.0,94.0,87.0,1.93,1.9007,1284.69K,3819950.0,46.73,16.65,12.97B,No,27.51,25.41,25.24,26.3,22.77,103.6,-27.46
