RS_Rank,Ticker,Price,Prev_Close,Gain_%,Dist_52WH_%,Above_SMA20,Above_SMA50,Above_SMA200,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,History_Days
341,DCI.NS,413.85,370.15,11.81,12.87,YES,YES,YES,50.97K,Electronic Technology,Telecommunications Equipment,89.0,96.0,91.0,85.0,19.9214,19.1464,28.26K,47.75K,475.0,208.98,6.79B,No,358.23,308.87,276.66,322.98,296.46,498
155,KMEW.NS,2969.0,2685.1001,10.57,1.03,YES,YES,YES,303.81K,Producer Manufacturing,Trucks/Construction/Farm Machinery,94.0,76.0,87.0,91.0,115.6928,113.7428,120.02K,134.65K,2999.9,851.65,73.04B,No,2633.51,2454.82,1909.77,2497.03,2010.63,430
995,TARMAT.NS,59.93,54.23,10.51,18.9,YES,YES,YES,92.84K,Industrial Services,Engineering & Construction,71.0,90.0,77.0,66.0,5.37,5.3693,39.09K,182.48K,73.9,46.26,1.50B,No,53.56,51.45,52.71,52.2,53.63,499
1370,GENCON.NS,45.83,41.5,10.43,23.57,YES,YES,YES,511.58K,Industrial Services,Engineering & Construction,61.0,87.0,74.0,18.0,1.88,1.88,348.62K,374.16K,59.96,36.35,2.61B,No,40.21,40.85,43.15,41.79,42.84,500
50,INDSWFTLAB.NS,358.04,324.38,10.38,4.2,YES,YES,YES,694.21K,Health Technology,Pharmaceuticals: Major,97.0,98.0,98.0,97.0,23.5036,21.1193,1656.96K,2078.93K,373.72,87.15,31.14B,No,283.76,244.02,154.44,257.44,181.15,499
940,PATELCHEM.BO,105.64,95.82,10.25,12.61,YES,YES,YES,62.40K,Process Industries,Chemicals: Major Diversified,73.0,70.0,73.0,80.0,2.255,2.1586,22.81K,32.96K,120.89,56.1,2.63B,No,93.19,93.79,83.31,94.56,83.32,265
14,MAXGROW.BO,150.64,136.64,10.25,0.0,YES,YES,YES,7.11K,Commercial Services,Personnel Services,98.0,98.0,98.0,95.0,5.1229,1.1007,25.74K,12.53K,150.64,12.16,6.02B,No,100.66,79.38,56.0,87.26,64.42,498
444,NORTHLINK.BO,30.25,27.44,10.24,40.63,YES,YES,YES,0.70K,Commercial Services,Miscellaneous Commercial Services,86.0,86.0,91.0,94.0,0.32,0.0,0.03K,0.17K,50.95,14.31,158.81M,No,25.57,24.36,18.86,24.95,20.05,499
751,UEL.NS,180.32,163.57,10.24,36.55,NO,YES,YES,5.39K,Utilities,Alternative Power Generation,78.0,96.0,79.0,44.0,12.6,4.215,18.79K,11.62K,284.2,92.32,24.05B,No,209.69,161.04,150.44,163.59,159.19,499
855,BENCHMARK.BO,37.48,34.0,10.24,21.72,YES,NO,YES,26.00K,Technology Services,Information Technology Services,75.0,37.0,83.0,85.0,0.7893,0.1957,6.25K,1.60K,47.88,18.0,257.26M,No,34.95,38.68,30.14,38.17,30.35,499
12,JTLDEFENCE.BO,589.6,534.85,10.24,15.08,YES,YES,YES,3.02K,Non-Energy Minerals,Other Metals/Minerals,98.0,9.0,93.0,98.0,31.8143,23.8214,2.87K,5.06K,694.3,55.58,6.21B,No,547.74,557.79,239.87,569.67,309.07,499
606,UCAL.NS,156.15,141.64,10.24,2.22,YES,YES,YES,65.04K,Producer Manufacturing,Auto Parts: Oem,82.0,92.0,93.0,79.0,8.7607,8.3879,36.59K,129.29K,159.7,77.0,3.45B,No,129.96,122.27,110.66,125.37,109.29,497
131,CELLA.BO,31.55,28.62,10.24,2.2,YES,YES,YES,39.71K,Process Industries,Pulp & Paper,95.0,35.0,97.0,95.0,1.7407,1.6729,20.86K,26.36K,32.26,11.65,635.77M,No,26.77,23.83,16.63,24.18,17.94,497
25,PANKAJPO.BO,121.32,110.05,10.24,0.0,YES,YES,YES,8.67K,Producer Manufacturing,Miscellaneous Manufacturing,98.0,90.0,96.0,93.0,5.2614,3.9979,16.69K,27.08K,121.32,15.36,672.59M,No,92.37,82.12,59.66,85.75,70.64,497
32,SIGMAADV.NS,763.65,692.7,10.24,0.0,YES,YES,YES,942.61K,Technology Services,Information Technology Services,98.0,91.0,96.0,98.0,34.7714,26.7821,414.22K,363.97K,763.65,126.73,134.59B,No,675.39,605.21,322.44,622.7,382.89,499
48,KANELIND.BO,83.47,75.72,10.24,0.0,YES,YES,YES,30.41K,Process Industries,Agricultural Commodities/Milling,97.0,94.0,98.0,98.0,3.7121,0.7486,2.47K,5.18K,83.47,10.0,1.31B,No,69.07,59.18,35.71,61.26,37.11,499
82,VOLKAI.BO,156.61,142.06,10.24,0.0,YES,YES,YES,16.09K,Distribution Services,Wholesale Distributors,96.0,98.0,97.0,97.0,7.3286,5.2314,10.28K,19.11K,156.61,40.0,185.26M,No,112.25,93.93,62.2,99.14,70.98,497
146,SWASTIKAAL.BO,118.74,107.71,10.24,0.0,YES,YES,YES,4.00K,Producer Manufacturing,Metal Fabrication,95.0,88.0,98.0,92.0,4.0043,1.3514,17.02K,18.20K,118.74,39.0,969.39M,No,94.06,82.23,65.75,87.66,65.55,271
169,CALSOFT.NS,33.81,30.67,10.24,0.0,YES,YES,YES,1105.58K,Technology Services,Information Technology Services,94.0,97.0,95.0,95.0,1.4664,0.9171,162.00K,428.05K,33.81,10.9,2.09B,No,24.64,23.49,17.78,24.03,18.74,499
300,PRARUH.BO,94.92,86.1,10.24,0.0,YES,YES,YES,6.00K,Technology Services,Information Technology Services,90.0,96.0,95.0,88.0,3.385,2.4093,29.08K,35.00K,94.92,45.0,1.32B,No,77.04,64.35,55.88,67.03,58.1,225
381,RAJVI.BO,22.28,20.21,10.24,0.0,YES,YES,YES,0.05K,Finance,Investment Banks/Brokers,88.0,76.0,78.0,89.0,0.1407,0.0,0.01K,0.01K,22.28,12.44,140.93M,No,19.92,19.52,15.3,19.64,16.47,499
1366,SOUTLAT.BO,36.85,33.43,10.23,59.0,YES,YES,YES,3.21K,Finance,Financial Conglomerates,61.0,97.0,82.0,61.0,1.795,1.0486,1.86K,2.47K,89.88,19.58,271.19M,No,26.1,28.63,36.47,28.69,29.19,497
942,EIFFL.NS,295.2,267.8,10.23,22.71,YES,NO,YES,13.00K,Consumer Non-Durables,Food: Specialty/Candy,73.0,9.0,77.0,65.0,15.5964,15.0607,38.83K,7.58K,381.96,204.98,7.32B,No,277.01,307.51,256.36,302.96,261.88,498
269,VEDANTASSET.BO,73.06,66.28,10.23,21.94,YES,NO,YES,27.00K,Finance,Investment Managers,91.0,7.0,95.0,88.0,3.1286,0.8336,6.33K,7.65K,93.6,33.0,201.76M,No,69.91,75.65,50.82,76.39,53.39,497
987,ABHIFIN.BO,63.38,57.5,10.23,12.37,YES,YES,YES,0.10K,Finance,Investment Banks/Brokers,72.0,86.0,51.0,83.0,2.06,1.7764,0.58K,0.09K,72.33,39.57,292.35M,No,55.78,56.54,48.53,56.17,50.81,499
11,TANDHANIN.BO,148.15,134.4,10.23,9.66,YES,YES,YES,7.19K,Finance,Investment Banks/Brokers,98.0,48.0,85.0,98.0,8.2714,6.3143,5.27K,10.70K,164.0,10.48,7.37B,No,137.5,144.5,70.64,145.03,94.65,498
736,SAENTER.BO,53.97,48.96,10.23,4.53,YES,YES,YES,0.04K,Distribution Services,Wholesale Distributors,79.0,90.0,57.0,89.0,1.6736,0.8029,0.06K,0.15K,56.53,31.8,215.88M,No,43.48,43.21,43.33,44.01,42.44,497
1078,PRIMAPLA.BO,146.6,133.0,10.23,4.43,YES,YES,YES,31.20K,Consumer Durables,Home Furnishings,69.0,75.0,79.0,65.0,6.7893,6.7571,11.49K,11.94K,153.4,88.0,1.61B,No,126.07,124.76,118.49,125.54,117.78,497
3,SALSAIN.BO,351.7,319.1,10.22,57.57,NO,YES,YES,0.34K,Finance,Financial Conglomerates,98.0,2.0,86.0,80.0,23.9107,20.8893,0.69K,0.40K,828.95,14.58,2.45B,No,359.93,313.21,264.19,317.65,355.7,498
791,WEPSOLN.BO,32.58,29.56,10.22,5.01,YES,YES,YES,81.22K,Electronic Technology,Computer Peripherals,77.0,62.0,75.0,83.0,1.8307,1.655,31.94K,32.67K,34.3,17.65,1.20B,No,30.5,28.24,24.31,28.72,25.07,497
329,SHHARICH.BO,184.95,167.8,10.22,2.66,YES,YES,YES,19.43K,Process Industries,Chemicals: Specialty,90.0,93.0,94.0,88.0,10.4357,8.7679,4.87K,12.29K,190.0,87.65,1.17B,No,163.09,137.76,119.23,141.55,119.08,497
59,KUBERJI.BO,51.0,46.27,10.22,0.0,YES,YES,YES,143.41K,Finance,Financial Conglomerates,97.0,98.0,95.0,98.0,1.7136,0.02,17.53K,53.22K,51.0,10.51,175.08M,No,32.22,25.11,18.75,27.26,20.97,497
7,MRUTR.BO,99.62,90.39,10.21,0.61,YES,YES,YES,51.67K,Finance,Investment Banks/Brokers,98.0,83.0,98.0,98.0,2.7886,1.305,10.43K,37.84K,100.23,0.56,71.97B,No,90.36,74.72,30.54,77.99,41.85,498
91,SETL.NS,346.9,314.75,10.21,0.0,YES,YES,YES,497.22K,Health Technology,Medical Specialties,96.0,90.0,98.0,97.0,13.9857,12.9893,1264.42K,1361.30K,346.9,104.56,69.20B,No,294.87,273.69,172.4,282.29,183.63,404
367,JINDALSAW.NS,310.25,281.75,10.12,2.11,YES,YES,YES,8584.38K,Non-Energy Minerals,Steel,89.0,85.0,79.0,90.0,11.0714,10.95,2300.91K,3589.33K,316.95,153.0,197.82B,No,271.57,265.6,212.42,271.18,232.67,500
757,CJGEL.BO,23.99,21.82,9.95,10.55,YES,YES,YES,3.02K,Consumer Non-Durables,Food: Specialty/Candy,78.0,88.0,80.0,68.0,1.2686,1.1664,1.80K,3.07K,26.82,13.91,115.47M,No,20.34,21.25,18.37,21.59,19.13,497
1107,ASSOCIATED.BO,111.0,101.0,9.9,16.23,YES,YES,YES,0.50K,Process Industries,Industrial Specialties,68.0,88.0,67.0,35.0,3.3357,2.4071,0.76K,0.20K,132.5,72.0,150.07M,No,101.54,98.74,100.52,98.34,99.81,497
1309,MTL.BO,109.25,99.41,9.9,14.15,YES,YES,,68.40K,Retail Trade,Electronics/Appliance Stores,63.0,91.0,78.0,,6.0464,5.8257,18.09K,19.80K,127.26,76.0,1.14B,No,90.28,90.24,,92.03,,88
452,ARIES.NS,490.65,446.75,9.83,5.26,YES,YES,YES,151.16K,Process Industries,Chemicals: Agricultural,86.0,97.0,89.0,84.0,29.6179,28.9607,55.77K,195.97K,517.9,285.35,6.38B,No,394.73,362.07,346.97,375.99,356.72,498
26,STELLANT.BO,1101.15,1004.4,9.63,0.31,YES,YES,YES,8.62K,Finance,Investment Banks/Brokers,98.0,97.0,96.0,92.0,66.5179,65.0964,8.04K,11.58K,1104.6,118.22,6.26B,No,961.74,738.67,587.37,783.47,662.32,498
1076,PAJSON.BO,197.35,180.1,9.58,22.61,YES,YES,,15.60K,Consumer Non-Durables,Food: Specialty/Candy,69.0,66.0,38.0,18.0,5.9964,3.3464,6.64K,7.32K,255.0,120.05,4.70B,No,191.65,184.34,,183.29,190.22,171
294,AKSHARCHEM.NS,365.65,333.72,9.57,0.48,YES,YES,YES,28.71K,Process Industries,Chemicals: Specialty,91.0,97.0,96.0,88.0,15.5314,14.0029,14.10K,15.74K,367.4,141.3,2.94B,No,290.35,258.19,227.08,266.41,222.74,499
1186,OML.BO,29.85,27.25,9.54,64.88,NO,NO,YES,1.60K,Industrial Services,Environmental Services,66.0,9.0,90.0,85.0,1.1493,0.7493,14.65K,3.84K,85.0,13.75,234.69M,No,31.32,31.2,24.19,31.36,23.19,222
410,RAMAVISION.BO,169.4,154.65,9.54,11.24,YES,YES,YES,2.92K,Distribution Services,Medical Distributors,87.0,93.0,71.0,77.0,12.3643,12.0036,3.57K,5.53K,190.85,75.15,1.77B,No,150.29,143.23,138.08,145.54,143.95,497
513,ZKHANDEN.BO,184.8,169.0,9.35,7.6,YES,YES,YES,2.91K,Process Industries,Agricultural Commodities/Milling,85.0,88.0,40.0,82.0,7.1429,5.2464,0.20K,0.58K,200.0,67.01,157.10M,No,135.91,161.68,147.45,162.6,158.16,498
252,KENNAMET.NS,4515.1,4132.1001,9.27,0.88,YES,YES,,64.40K,Producer Manufacturing,Metal Fabrication,92.0,97.0,92.0,,214.2857,212.2286,29.25K,91.98K,4555.0,2405.2,99.23B,No,3478.43,3130.26,,3235.89,,96
179,TBZ.NS,306.1,280.35,9.18,2.11,YES,YES,YES,1841.78K,Consumer Durables,Other Consumer Specialties,94.0,65.0,98.0,94.0,17.4286,16.45,2263.68K,1762.74K,312.7,110.5,20.43B,No,268.64,242.29,177.56,250.97,182.74,500
436,ASIANENE.NS,492.7,451.4,9.15,1.06,YES,YES,YES,539.31K,Energy Minerals,Oil & Gas Production,87.0,90.0,87.0,87.0,26.875,25.8071,488.41K,1074.40K,498.0,230.0,23.94B,No,426.75,384.18,319.16,387.71,335.06,500
255,VLL.BO,61.87,56.7,9.12,11.99,YES,YES,YES,0.00K,Finance,Finance/Rental/Leasing,92.0,52.0,72.0,97.0,1.0971,0.4829,0.05K,0.01K,70.3,21.03,1.61B,No,55.09,57.94,44.85,58.56,48.24,498
334,GENUSPRIME.BO,40.68,37.3,9.06,3.44,YES,YES,YES,19.42K,Industrial Services,Engineering & Construction,89.0,95.0,91.0,81.0,2.2693,1.9064,11.81K,13.80K,42.13,16.3,3.17B,No,34.94,32.51,26.35,33.22,28.66,497
318,CITIPOR.BO,51.8,47.5,9.05,2.15,YES,YES,YES,0.03K,Finance,Finance/Rental/Leasing,90.0,93.0,74.0,60.0,1.4457,0.8957,0.16K,0.17K,52.94,17.5,160.58M,No,45.3,40.71,36.26,41.56,40.5,497
1319,DHUNINV.NS,1046.5,959.8,9.03,33.48,YES,YES,YES,11.12K,Process Industries,Chemicals: Specialty,63.0,93.0,85.0,59.0,72.0393,70.0786,3.11K,10.85K,1573.1,667.1,6.38B,No,957.33,921.96,980.61,948.45,895.07,498
468,TVSSRICHAK.NS,5244.5,4812.0,8.99,2.14,YES,YES,YES,27.30K,Consumer Durables,Automotive Aftermarket,86.0,94.0,85.0,75.0,268.6071,268.3285,30.05K,166.45K,5359.3,2812.0,40.16B,No,4362.61,4217.15,4062.93,4318.47,3996.07,499
113,RPEL.NS,1745.4,1603.1,8.88,1.16,YES,YES,YES,94.13K,Process Industries,Chemicals: Major Diversified,95.0,95.0,96.0,96.0,82.65,81.95,108.27K,157.19K,1765.9,561.3,80.15B,No,1419.14,1321.76,961.0,1367.78,985.88,499
919,FOSECOIND.NS,6110.5,5615.5,8.81,10.74,YES,YES,YES,50.26K,Process Industries,Chemicals: Major Diversified,74.0,89.0,78.0,77.0,258.6786,255.5357,4.93K,13.38K,6846.0,4300.0,46.28B,No,5457.18,5277.82,5002.38,5344.99,5052.65,499
216,TELGE.BO,184.95,170.0,8.79,2.14,YES,YES,YES,7.20K,Industrial Services,Engineering & Construction,93.0,63.0,95.0,92.0,6.8893,5.2679,30.72K,10.68K,189.0,77.05,1.81B,No,170.03,158.89,117.56,162.56,122.18,224
753,KLASSROOM.BO,217.3,199.75,8.79,0.78,,,,18.40K,Technology Services,Packaged Software,78.0,,,,,,109.71K,13.92K,219.0,158.45,2.02B,No,,,,,,14
119,KRISHNA.BO,44.94,41.37,8.63,13.11,YES,YES,YES,15.23K,Industrial Services,Engineering & Construction,95.0,49.0,95.0,91.0,1.0179,0.2507,19.76K,7.42K,51.72,12.44,485.35M,No,37.93,41.61,26.72,41.86,30.32,497
493,GALAGEX.BO,72.77,67.0,8.61,7.06,YES,YES,YES,145.93K,Producer Manufacturing,Metal Fabrication,85.0,67.0,75.0,92.0,5.9886,5.6614,106.43K,144.61K,78.3,36.56,1.16B,No,66.4,66.08,54.2,67.26,56.2,498
1333,VINCOFE.NS,174.65,160.9,8.55,2.89,YES,YES,YES,9709.14K,Distribution Services,Wholesale Distributors,62.0,46.0,59.0,62.0,6.3507,6.3064,2744.26K,2758.95K,179.85,120.24,25.44B,No,151.97,155.15,149.36,155.36,144.38,463
390,BODALCHEM.NS,94.47,87.05,8.52,0.0,YES,YES,YES,1041.34K,Process Industries,Industrial Specialties,88.0,94.0,79.0,93.0,3.3221,3.1029,213.74K,496.76K,94.47,42.81,11.90B,No,73.5,68.1,59.93,69.65,63.69,499
1193,MILEFUR.BO,22.5,20.85,7.91,28.93,NO,NO,NO,99.00K,Consumer Durables,Home Furnishings,66.0,2.0,7.0,13.0,0.6279,0.1443,9.86K,29.70K,31.66,11.45,209.18M,No,24.38,26.33,27.11,25.88,27.48,497
330,MANINDS.NS,767.45,711.5,7.86,2.04,YES,YES,YES,2263.03K,Producer Manufacturing,Industrial Machinery,90.0,94.0,86.0,89.0,34.5857,32.1643,756.33K,1028.13K,783.4,302.05,57.57B,No,605.99,578.62,474.85,588.04,510.81,500
1148,NURECA.NS,319.9,296.65,7.84,10.64,NO,YES,YES,8.45K,Health Technology,Medical Specialties,67.0,35.0,68.0,53.0,16.8,16.7643,37.81K,8.59K,358.0,204.0,3.20B,No,327.76,286.49,275.86,292.78,272.66,499
1124,VOGL.NS,41.98,38.95,7.78,11.81,YES,YES,,100770.39K,Energy Minerals,Oil & Gas Production,68.0,88.0,,,2.1329,2.1171,74854.08K,41929.57K,47.6,30.42,163.90B,No,37.44,36.43,,37.2,,53
89,RUBICON.NS,1841.0,1708.8,7.74,1.66,YES,YES,YES,379.08K,Health Technology,Biotechnology,96.0,86.0,97.0,96.0,81.1929,78.7357,618.66K,702.43K,1872.0,570.75,303.93B,No,1650.25,1518.04,988.58,1532.16,1122.9,214
1129,SHAHLON.BO,23.71,22.03,7.63,27.91,YES,NO,YES,7.25K,Process Industries,Textiles,68.0,12.0,70.0,36.0,2.5821,2.5486,36.12K,30.30K,32.89,16.5,2.12B,No,23.64,24.88,22.41,25.01,23.21,497
850,MILKYMIST.NS,217.31,201.92,7.62,7.05,,,,59115.97K,Consumer Non-Durables,Food: Meat/Fish/Dairy,75.0,,,,,,38143.67K,38143.67K,233.8,165.0,,No,,,,,,7
645,RNITAI.BO,90.73,84.37,7.54,30.31,YES,YES,YES,127.34K,Producer Manufacturing,Electrical Products,81.0,97.0,89.0,88.0,4.41,4.3586,131.26K,204.49K,130.2,37.0,7.69B,No,77.08,66.83,59.53,68.65,63.04,497
515,SUNITATOOL.BO,1101.9,1025.1,7.49,2.5,YES,YES,YES,36.75K,Producer Manufacturing,Industrial Machinery,85.0,72.0,94.0,74.0,28.8643,13.7107,14.56K,6.39K,1130.15,553.0,6.92B,No,988.71,885.34,819.06,908.34,855.73,497
901,BIRLAPREC.NS,47.37,44.07,7.49,0.9,,,,436.98K,Producer Manufacturing,Industrial Machinery,74.0,,,,,,344.45K,344.45K,47.8,35.65,3.24B,No,,,,,,7
982,MEDANTA.NS,1508.9,1404.4,7.44,2.27,YES,YES,YES,1109.57K,Health Services,Hospital/Nursing Management,72.0,61.0,78.0,74.0,38.1643,37.6428,243.51K,197.89K,1544.0,956.0,405.47B,No,1425.85,1370.76,1205.1,1384.03,1218.46,499
447,ENTERO.NS,1753.5,1633.0,7.38,1.84,YES,YES,YES,1277.79K,Distribution Services,Medical Distributors,86.0,94.0,89.0,86.0,74.8286,69.2357,186.25K,442.95K,1786.4,944.0,76.32B,No,1378.09,1267.22,1164.99,1298.21,1209.95,499
111,MENONBE.NS,283.35,264.5,7.13,2.93,YES,YES,YES,103.65K,Producer Manufacturing,Metal Fabrication,96.0,89.0,96.0,96.0,16.4464,13.5221,203.55K,87.13K,291.9,101.5,15.88B,No,243.95,207.54,144.14,213.45,157.78,499
1296,KANCHI.NS,420.0,392.3,7.06,2.88,,,,14.97K,Process Industries,Chemicals: Specialty,63.0,,,,,,2.97K,2.97K,432.45,359.95,,No,,,,,,7
152,CPPLUS.NS,3629.7,3393.5,6.96,11.34,YES,YES,YES,297.71K,Consumer Durables,Electronics/Appliances,94.0,57.0,86.0,95.0,164.4,147.9857,301.80K,320.02K,4094.0,1200.8,429.40B,No,3523.35,3560.85,2325.38,3559.16,2668.08,265
1142,3BBLACKBIO.NS,1350.3,1262.4,6.96,0.85,,,,16.39K,Process Industries,Chemicals: Agricultural,68.0,,,,,,18.34K,18.34K,1361.9,1099.5,,No,,,,,,7
674,IGPL.NS,521.95,488.05,6.95,3.52,YES,YES,YES,250.15K,Process Industries,Chemicals: Specialty,80.0,81.0,75.0,83.0,22.5393,22.2393,58.99K,124.77K,541.0,315.0,16.07B,No,483.62,459.5,409.22,463.77,419.93,498
129,AVALON.NS,2256.6,2111.5,6.87,4.02,YES,YES,YES,281.12K,Electronic Technology,Electronic Production Equipment,95.0,95.0,92.0,95.0,124.4357,121.4428,429.77K,580.85K,2351.0,777.3,150.77B,No,1988.68,1836.9,1259.53,1889.64,1423.59,500
30,STLTECH.NS,695.85,651.35,6.83,0.0,YES,YES,YES,2028.09K,Technology Services,Information Technology Services,98.0,91.0,85.0,98.0,29.8286,28.6929,2493.06K,1438.10K,695.85,84.6,357.61B,No,626.62,591.36,316.18,595.14,405.51,500
856,NGIL.NS,41.96,39.28,6.82,4.4,YES,YES,YES,124.15K,Consumer Non-Durables,Food: Specialty/Candy,75.0,59.0,27.0,85.0,2.295,2.2407,25.68K,34.09K,43.89,22.01,747.53M,No,40.16,39.6,32.92,39.67,34.71,498
1326,SMRUTHIORG.BO,140.15,131.35,6.7,14.54,YES,YES,YES,34.53K,Health Technology,Pharmaceuticals: Major,63.0,80.0,70.0,66.0,5.8,5.5857,4.61K,6.33K,164.0,95.0,1.60B,No,122.55,119.41,118.28,119.31,116.7,497
706,VENUSPIPES.NS,1653.8,1550.0,6.7,11.8,YES,NO,YES,139.18K,Non-Energy Minerals,Steel,79.0,39.0,69.0,86.0,61.1071,61.0214,131.09K,103.63K,1875.0,890.0,34.26B,No,1591.93,1669.31,1322.45,1673.71,1375.58,499
54,PURPLEWAVE.BO,366.95,343.95,6.69,0.0,YES,YES,,19.00K,Technology Services,Packaged Software,97.0,99.0,98.0,97.0,19.2893,15.1857,37.70K,23.60K,366.95,95.1,3.39B,No,266.77,178.28,,195.35,143.03,180
1001,NAPSGLOBAL.BO,53.25,50.0,6.5,11.18,YES,YES,YES,4.80K,Process Industries,Textiles,71.0,92.0,78.0,73.0,1.6,1.1571,3.78K,6.56K,59.95,34.6,235.90M,No,47.5,41.38,43.32,42.58,41.01,363
