RS_Rank,Ticker,Price,Prev_Close,Gain_%,Dist_52WH_%,Above_SMA20,Above_SMA50,Above_SMA200,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,History_Days
99,AJCJEWEL.BO,233.5,201.8,15.71,0.0,YES,YES,YES,4.80K,Consumer Durables,Other Consumer Specialties,96.0,98.0,98.0,92.0,9.4107,4.2321,12.07K,6.60K,233.5,71.15,1.42B,No,181.47,138.31,108.95,150.55,118.31,297
888,CHEMBOND.NS,197.72,170.9,15.69,3.92,YES,YES,YES,63.41K,Process Industries,Chemicals: Major Diversified,75.0,81.0,81.0,77.0,13.325,11.9943,6.25K,10.52K,205.78,105.15,2.66B,No,174.24,177.41,161.61,177.27,162.88,498
197,RAJVI.BO,27.05,23.39,15.65,0.0,YES,YES,YES,0.10K,Finance,Investment Banks/Brokers,93.0,96.0,91.0,93.0,0.4886,0.0,0.01K,0.05K,27.05,12.44,171.11M,No,21.49,20.17,15.73,20.94,17.35,498
35,TBZ.NS,555.3,480.85,15.48,0.0,YES,YES,YES,188.87K,Consumer Durables,Other Consumer Specialties,98.0,98.0,98.0,98.0,32.4357,24.1786,2839.91K,6184.84K,555.3,110.5,37.06B,No,316.66,275.53,185.87,316.34,206.52,499
382,DIVSHKT.BO,81.98,71.71,14.32,5.51,YES,YES,YES,101.89K,Non-Energy Minerals,Construction Materials,88.0,98.0,95.0,85.0,4.2171,3.2021,6.84K,33.85K,86.76,44.0,841.84M,No,52.49,50.97,51.21,55.23,51.61,496
105,SAKAR.NS,1157.85,1013.9,14.2,4.39,YES,YES,YES,579.97K,Health Technology,Pharmaceuticals: Major,96.0,91.0,89.0,94.0,56.4929,48.1607,165.94K,255.13K,1211.0,326.0,25.41B,No,929.94,889.09,633.55,915.03,735.8,499
767,CAMEXLTD.BO,46.44,40.75,13.96,7.84,YES,YES,YES,140.06K,Process Industries,Textiles,78.0,81.0,65.0,82.0,2.6043,2.2871,7.46K,35.42K,50.39,26.37,474.09M,No,40.08,40.62,35.46,41.16,36.97,496
80,CYIENTDLM.NS,976.25,856.95,13.92,3.25,YES,YES,YES,3128.53K,Electronic Technology,Electronic Production Equipment,96.0,96.0,97.0,97.0,43.8893,42.75,821.73K,798.93K,1009.0,265.2,77.48B,No,781.03,672.12,457.51,722.05,493.15,499
824,MIDHANI.NS,477.0,418.8,13.9,1.12,YES,YES,YES,36384.14K,Non-Energy Minerals,Other Metals/Minerals,76.0,78.0,56.0,77.0,15.3179,15.0071,1094.01K,571.60K,482.4,266.65,89.36B,No,424.41,417.05,374.75,420.2,391.2,499
814,ICON.BO,73.1,64.2,13.86,14.0,YES,NO,YES,9.60K,Commercial Services,Miscellaneous Commercial Services,77.0,31.0,71.0,67.0,2.3786,1.0507,11.47K,3.24K,85.0,38.05,574.54M,No,72.19,73.52,60.52,73.54,66.0,298
679,CHORDIA.BO,101.18,89.0,13.69,0.0,YES,YES,YES,5.51K,Consumer Non-Durables,Food: Major Diversified,80.0,96.0,89.0,79.0,3.855,3.0407,2.67K,1.94K,101.18,63.67,407.58M,No,75.91,72.17,72.27,75.63,72.46,496
218,SYRMA.NS,1639.2,1457.3,12.48,1.25,YES,YES,YES,2823.49K,Electronic Technology,Electronic Production Equipment,93.0,85.0,83.0,94.0,54.0429,44.2857,1491.34K,1979.91K,1660.0,634.5,315.75B,No,1473.75,1422.94,1030.45,1436.61,1152.18,499
1015,MODRNSH.BO,41.42,36.97,12.04,13.71,YES,YES,YES,8.13K,Finance,Investment Banks/Brokers,71.0,87.0,74.0,84.0,3.8079,3.7186,1.93K,0.87K,48.0,24.7,121.41M,No,36.67,35.61,35.27,36.09,33.06,496
539,GMMPFAUDLR.NS,1285.2,1147.9,11.96,1.79,YES,YES,YES,1154.92K,Producer Manufacturing,Industrial Machinery,84.0,93.0,94.0,78.0,51.25,44.9714,252.18K,365.69K,1308.6,735.0,57.78B,No,1048.84,910.3,932.02,974.17,895.7,498
1366,ORGANICREC.BO,179.95,160.9,11.84,10.01,YES,YES,YES,144.00K,Industrial Services,Environmental Services,62.0,82.0,70.0,58.0,7.969,6.3833,87.38K,50.76K,199.97,137.33,2.81B,No,157.77,156.01,158.71,158.32,157.94,499
198,ANTELOPUS.NS,1099.15,985.3,11.55,2.51,YES,YES,YES,9400.91K,Energy Minerals,Integrated Oil,93.0,95.0,85.0,93.0,58.6393,56.5714,745.95K,3963.61K,1127.5,357.0,38.65B,No,848.55,838.9,650.36,857.98,733.9,500
808,SOVERDIA.BO,29.89,26.9,11.12,24.33,YES,YES,YES,3.69K,Consumer Durables,Other Consumer Specialties,77.0,68.0,89.0,75.0,1.9979,1.8329,4.80K,4.20K,39.5,18.21,173.00M,No,26.29,24.54,23.33,25.55,23.08,496
122,NOVARTIND.NS,1822.0,1639.6,11.12,1.83,YES,YES,,551.67K,Health Technology,Pharmaceuticals: Major,95.0,83.0,87.0,,76.9572,76.8643,31.27K,19.82K,1856.0,672.25,44.99B,No,1562.82,1571.1,,1580.9,,104
966,SWARNSAR.NS,41.62,37.58,10.75,6.22,,,,232.26K,Consumer Durables,Other Consumer Specialties,73.0,,,,2.2286,2.1264,9.98K,12.73K,44.38,32.0,,No,,,,,,16
861,PANJON.BO,24.79,22.4,10.67,17.37,YES,YES,YES,74.91K,Health Technology,Pharmaceuticals: Major,75.0,83.0,77.0,37.0,1.5064,1.3543,13.63K,14.56K,30.0,16.1,425.51M,No,20.7,19.31,21.03,20.05,22.02,496
1181,KOTHARIPET.NS,144.29,130.56,10.52,12.95,YES,YES,YES,660.70K,Process Industries,Chemicals: Specialty,67.0,38.0,78.0,74.0,5.4264,5.355,114.89K,53.51K,165.75,94.75,8.49B,No,135.97,135.05,126.27,136.4,126.96,497
219,TECHNOCRAT.BO,438.95,397.2,10.51,3.53,,,,305.00K,Producer Manufacturing,Industrial Machinery,93.0,,,,,,528.00K,275.60K,455.0,218.5,7.68B,No,,,,,,13
232,TANFACIND.BO,3567.65,3231.6001,10.4,2.2,YES,YES,YES,26.22K,Process Industries,Chemicals: Specialty,92.0,86.0,97.0,89.0,187.1821,171.3357,27.49K,22.65K,3648.0,1632.6,75.67B,No,3257.05,2914.28,2313.71,3070.25,2459.76,498
496,NRAIL.NS,644.35,584.0,10.33,0.61,YES,YES,YES,144.62K,Process Industries,Containers/Packaging,85.0,87.0,89.0,80.0,25.1214,24.4357,16.75K,35.17K,648.3,357.3,10.97B,No,518.35,481.32,462.13,513.81,471.6,498
41,SURBHIN.BO,105.85,96.01,10.25,57.6,YES,YES,YES,1.06K,Process Industries,Textiles,97.0,1.0,2.0,97.0,6.2679,4.2857,3.50K,1.53K,249.65,14.75,363.85M,No,95.39,94.92,79.7,97.7,102.36,497
217,SPECTRUM.NS,2611.1,2368.3999,10.25,0.99,YES,YES,YES,12.87K,Electronic Technology,Electronic Equipment/Instruments,93.0,73.0,92.0,91.0,123.9286,102.7429,40.25K,6.71K,2637.2,1050.0,41.03B,No,2230.92,2191.77,1546.63,2242.13,1717.71,497
5,JTLDEFENCE.BO,870.95,790.0,10.25,0.0,YES,YES,YES,5.27K,Non-Energy Minerals,Other Metals/Minerals,98.0,96.0,97.0,98.0,35.9857,14.625,3.43K,6.04K,870.95,55.58,9.17B,No,589.71,601.55,265.57,644.51,362.06,498
128,COSPOWER.BO,2254.6,2045.0,10.25,0.0,YES,YES,YES,3.25K,Producer Manufacturing,Electrical Products,95.0,87.0,80.0,95.0,46.4643,36.8536,0.67K,0.78K,2254.6,595.0,4.14B,No,1939.81,1926.87,1296.96,1974.57,1473.8,497
132,SAPL.BO,4704.2,4266.8999,10.25,0.0,YES,YES,YES,0.02K,Producer Manufacturing,Industrial Machinery,95.0,92.0,96.0,94.0,214.3822,172.1143,0.28K,0.04K,4704.2,1840.95,22.41B,No,3965.47,3600.59,2503.44,3814.28,2774.53,497
446,JLL.BO,85.8,77.83,10.24,49.26,NO,NO,YES,0.30K,Finance,Finance/Rental/Leasing,87.0,0.0,57.0,91.0,5.8686,3.5621,1.96K,4.98K,169.1,35.0,258.16M,No,97.7,123.33,76.58,119.43,86.72,497
10,APOLLOIN.BO,76.02,68.96,10.24,47.95,NO,NO,YES,0.58K,Process Industries,Agricultural Commodities/Milling,98.0,0.0,70.0,98.0,4.2929,0.0036,3.19K,4.32K,146.05,5.16,790.61M,No,103.76,111.66,48.38,109.4,65.05,497
927,HIPOLIN.BO,84.54,76.69,10.24,28.84,NO,NO,YES,7.00K,Consumer Non-Durables,Household/Personal Care,74.0,1.0,45.0,85.0,4.8736,2.8671,5.95K,4.13K,118.8,44.83,264.72M,No,95.33,94.14,73.67,94.88,78.9,496
77,SHHARICH.BO,273.0,247.65,10.24,0.0,YES,YES,YES,12.77K,Process Industries,Chemicals: Specialty,96.0,97.0,98.0,96.0,11.5643,4.275,8.47K,25.80K,273.0,87.65,1.72B,No,190.64,155.45,123.31,173.57,129.5,496
90,ANSINDUS.BO,34.87,31.63,10.24,0.0,YES,YES,YES,0.82K,Consumer Non-Durables,Food: Major Diversified,96.0,99.0,98.0,93.0,1.2907,0.0,0.39K,0.95K,34.87,9.4,322.74M,No,21.78,15.3,16.01,18.04,16.88,498
127,STDSFAC.BO,112.57,102.11,10.24,0.0,YES,YES,YES,6.62K,Consumer Non-Durables,Household/Personal Care,95.0,98.0,98.0,94.0,7.19,3.7664,4.99K,14.75K,112.57,44.1,930.01M,No,66.97,57.98,53.43,65.05,56.43,496
138,GENUSPRIME.BO,54.27,49.23,10.24,0.0,YES,YES,YES,4.10K,Industrial Services,Engineering & Construction,95.0,96.0,96.0,95.0,2.3521,1.5029,13.24K,14.60K,54.27,16.3,4.23B,No,39.44,34.4,27.23,37.07,30.16,496
142,JOJO.BO,221.85,201.25,10.24,0.0,YES,YES,YES,82.38K,Consumer Services,Movies/Entertainment,95.0,96.0,97.0,91.0,7.575,6.1071,69.82K,72.45K,221.85,69.25,15.30B,No,176.26,143.1,123.38,157.57,128.01,499
288,UNIVPHOTO.NS,540.6,490.4,10.24,0.0,YES,YES,YES,5.09K,Consumer Durables,Electronics/Appliances,91.0,84.0,91.0,57.0,20.2571,16.2107,1.13K,1.39K,540.6,180.6,5.92B,No,463.8,440.67,365.68,461.85,430.72,498
1443,ACCELERATE.BO,109.95,99.75,10.23,44.73,YES,YES,NO,7.04K,Commercial Services,Miscellaneous Commercial Services,60.0,78.0,56.0,1.0,1.44,0.0686,0.49K,0.83K,198.95,67.0,378.02M,No,100.29,100.31,122.58,101.93,135.51,496
111,NORTHLINK.BO,44.64,40.5,10.22,12.38,YES,YES,YES,0.22K,Commercial Services,Miscellaneous Commercial Services,96.0,98.0,97.0,97.0,1.3214,0.1129,0.07K,0.29K,50.95,14.31,234.36M,No,30.38,26.63,19.48,29.1,22.03,498
599,7SEASL.BO,105.28,95.52,10.22,1.52,YES,YES,YES,243.77K,Technology Services,Packaged Software,82.0,95.0,87.0,79.0,5.53,5.515,20.89K,66.97K,106.91,63.0,2.43B,No,82.55,78.0,78.36,80.96,78.78,496
61,CELLA.BO,42.17,38.26,10.22,0.0,YES,YES,YES,26.67K,Process Industries,Pulp & Paper,97.0,97.0,98.0,97.0,2.2393,1.5921,25.56K,42.72K,42.17,11.65,849.78M,No,30.89,26.13,17.52,28.51,19.82,496
229,BHAGERIA.NS,335.8,304.65,10.22,0.0,YES,YES,YES,263.02K,Process Industries,Chemicals: Specialty,92.0,98.0,93.0,94.0,14.0,10.8543,86.27K,213.25K,335.8,127.51,14.66B,No,234.74,221.33,183.12,235.55,192.65,498
362,UNJHAFOR.BO,33.77,30.64,10.22,0.0,YES,YES,YES,13.57K,Distribution Services,Food Distributors,89.0,95.0,95.0,86.0,1.3607,0.6886,6.46K,7.98K,33.77,17.52,151.31M,No,27.24,25.35,22.67,26.84,22.56,497
286,AMRAFIN.BO,26.12,23.7,10.21,30.35,NO,NO,YES,1.20K,Finance,Finance/Rental/Leasing,91.0,0.0,76.0,93.0,1.0014,0.0,0.81K,0.96K,37.5,12.72,351.05M,No,30.7,31.43,18.81,31.14,21.39,498
482,CAPRIHANS.BO,124.15,112.65,10.21,13.78,YES,YES,YES,6.10K,Process Industries,Containers/Packaging,86.0,98.0,93.0,90.0,8.295,7.1514,9.36K,4.54K,144.0,50.3,2.19B,No,115.27,91.13,82.54,96.12,81.29,496
984,MYSORPETRO.NS,140.09,127.12,10.2,23.04,,,,5.24K,Distribution Services,Wholesale Distributors,72.0,,,,11.7936,7.9571,68.39K,7.93K,182.03,111.0,,No,,,,,,15
933,GKL.BO,37.63,34.15,10.19,23.96,YES,YES,YES,169.32K,Consumer Durables,Other Consumer Specialties,73.0,95.0,51.0,29.0,1.6557,1.4107,35.04K,45.64K,49.49,19.2,565.94M,No,29.62,30.94,36.17,31.27,36.19,496
522,SONAMLTD.NS,72.5,65.84,10.12,9.74,YES,YES,YES,239.27K,Consumer Durables,Other Consumer Specialties,84.0,94.0,82.0,81.0,5.5507,5.0479,117.86K,337.93K,80.32,37.4,2.90B,No,64.59,58.6,51.08,60.52,55.6,497
19,STLTECH.NS,824.7,748.9,10.12,0.11,YES,YES,YES,2215.89K,Technology Services,Information Technology Services,98.0,93.0,86.0,98.0,37.0,28.6429,2130.80K,1274.60K,825.6,84.6,423.82B,No,677.67,608.86,340.81,639.58,450.39,499
376,CONSOFINVT.NS,317.45,288.3,10.11,0.8,YES,YES,YES,87.95K,Finance,Financial Conglomerates,88.0,74.0,88.0,77.0,11.1393,9.3393,15.94K,8.21K,320.0,152.0,10.26B,No,274.93,273.46,222.28,284.05,244.99,497
477,SRGFFL.BO,36.31,32.99,10.06,6.66,YES,YES,YES,30.00K,Finance,Finance/Rental/Leasing,86.0,95.0,96.0,67.0,2.2093,2.2057,2.25K,7.50K,38.9,17.3,195.18M,No,28.9,26.1,25.75,27.62,24.95,498
677,CFL.BO,56.01,50.92,10.0,5.07,YES,YES,YES,98.66K,Process Industries,Industrial Specialties,80.0,90.0,54.0,66.0,0.7879,0.6379,1.24K,0.48K,59.0,20.4,493.32M,No,49.97,49.5,49.96,49.9,50.42,497
458,SHANTIGEAR.NS,704.0,640.0,10.0,0.0,YES,YES,YES,497.91K,Producer Manufacturing,Auto Parts: Oem,86.0,98.0,93.0,85.0,44.9643,42.0964,334.32K,638.93K,704.0,384.0,54.03B,No,503.83,456.71,454.56,480.57,460.14,499
601,OCTAWARE.BO,59.37,53.98,9.99,39.74,YES,NO,NO,1.60K,Technology Services,Information Technology Services,82.0,24.0,26.0,7.0,1.7721,0.0,0.15K,0.64K,98.53,25.46,213.17M,No,58.81,61.68,63.85,61.95,64.56,496
946,WORKMATES.BO,416.2,378.4,9.99,19.03,YES,YES,YES,209.40K,Technology Services,Packaged Software,73.0,88.0,88.0,67.0,15.9679,14.9107,16.56K,23.94K,514.0,264.0,5.38B,No,344.19,330.51,342.0,342.91,327.98,202
343,NATFIT.BO,258.1,234.65,9.99,0.15,YES,YES,YES,57.72K,Producer Manufacturing,Metal Fabrication,89.0,97.0,95.0,85.0,14.6107,11.4786,20.46K,66.47K,258.5,133.6,2.34B,No,189.17,168.62,163.08,180.7,164.62,496
16,LIPPISYS.BO,231.15,210.2,9.97,17.8,YES,NO,YES,19.76K,Producer Manufacturing,Industrial Machinery,98.0,17.0,96.0,98.0,9.4179,6.7357,27.43K,18.76K,281.2,22.98,1.62B,No,224.96,232.7,100.83,235.87,133.4,496
722,RALEGRA.BO,59.4,54.06,9.88,21.83,YES,YES,YES,0.04K,Non-Energy Minerals,Construction Materials,79.0,14.0,48.0,83.0,2.2786,1.5471,0.80K,0.35K,75.99,32.7,628.81M,No,56.13,57.11,48.18,57.17,49.41,496
624,THEMISMED.NS,132.17,120.42,9.76,10.7,YES,YES,YES,335.13K,Health Technology,Pharmaceuticals: Major,82.0,88.0,80.0,85.0,7.4779,6.8514,419.40K,773.41K,148.0,64.95,12.28B,No,116.12,113.74,99.24,114.15,100.53,499
1201,KRISHNADEF.NS,1111.6,1013.2,9.71,20.6,YES,NO,YES,191.58K,Electronic Technology,Aerospace & Defense,66.0,28.0,19.0,35.0,42.8,38.3286,152.06K,86.74K,1400.0,665.0,16.60B,No,1054.23,1173.3,1038.97,1154.21,1110.19,498
575,SAMOR.BO,98.75,90.1,9.6,5.94,YES,YES,YES,2.35K,Distribution Services,Wholesale Distributors,83.0,76.0,52.0,77.0,2.3471,2.3071,0.58K,0.37K,104.99,48.55,2.23B,No,91.74,92.17,82.7,91.55,87.86,496
556,MVELECTRO.NS,883.25,806.45,9.52,3.76,YES,,,18775.04K,Producer Manufacturing,Trucks/Construction/Farm Machinery,84.0,,,,66.9393,66.1179,6054.47K,9186.86K,917.8,516.55,24.10B,No,652.02,,,,,24
234,RISHABH.NS,808.3,738.45,9.46,1.76,YES,YES,YES,227.01K,Producer Manufacturing,Electrical Products,92.0,92.0,92.0,93.0,39.2286,34.8286,308.17K,330.37K,822.8,315.0,31.28B,No,697.6,662.03,497.47,674.65,543.52,497
981,KSR.NS,37.33,34.13,9.38,4.53,YES,YES,,283.95K,Consumer Non-Durables,Apparel/Footwear,72.0,95.0,69.0,53.0,2.2864,2.1436,38.27K,143.01K,39.1,14.04,686.07M,No,29.96,29.76,,31.0,33.06,195
45,INDSWFTLAB.NS,388.3,355.95,9.09,3.28,YES,YES,YES,2094.82K,Health Technology,Pharmaceuticals: Major,97.0,98.0,98.0,97.0,21.32,20.1336,1418.61K,1326.70K,401.45,87.15,33.77B,No,339.37,271.99,165.08,289.9,196.86,498
1149,SUPERSHAKT.BO,299.9,275.0,9.05,36.18,YES,YES,YES,0.90K,Non-Energy Minerals,Steel,68.0,88.0,80.0,64.0,5.2143,3.4929,0.05K,0.12K,469.9,180.05,3.46B,No,260.58,250.54,245.59,254.85,237.03,496
321,UNIMECH.NS,1629.6,1495.7,8.95,0.63,YES,YES,YES,938.96K,Producer Manufacturing,Industrial Machinery,90.0,82.0,89.0,91.0,59.3714,58.7357,200.66K,167.43K,1640.0,695.0,82.95B,No,1493.34,1344.85,1042.86,1403.72,1106.87,422
70,MTARTECH.NS,7799.5,7161.0,8.92,10.49,YES,YES,YES,197.20K,Electronic Technology,Aerospace & Defense,97.0,79.0,54.0,94.0,269.4643,237.0714,632.19K,104.88K,8714.0,1400.0,239.91B,No,7054.43,6689.95,4997.14,6780.65,6049.52,499
837,MILEFUR.BO,27.3,25.08,8.85,13.77,YES,YES,NO,45.00K,Consumer Durables,Home Furnishings,76.0,72.0,63.0,27.0,1.4057,0.8729,15.14K,63.60K,31.66,12.35,253.81M,No,23.57,25.88,27.41,25.89,27.41,496
793,QLL.BO,490.75,450.95,8.83,3.95,YES,YES,YES,46.00K,Commercial Services,Miscellaneous Commercial Services,77.0,81.0,82.0,83.0,18.1893,17.1357,7.71K,10.28K,510.95,258.55,5.72B,No,445.87,451.14,388.64,449.19,395.58,498
692,GVT&D.NS,4750.0,4367.2002,8.77,15.93,YES,YES,YES,4272.23K,Producer Manufacturing,Electrical Products,80.0,78.0,36.0,66.0,161.2571,135.1214,994.32K,834.05K,5650.0,2523.2,1216.22B,No,4303.41,4380.89,3965.77,4371.69,4371.99,500
294,GRERENEW.BO,179.85,165.55,8.64,7.37,YES,YES,,32.40K,Electronic Technology,Semiconductors,91.0,48.0,79.0,91.0,5.925,5.2179,25.93K,13.68K,194.15,77.5,2.57B,No,171.3,170.45,,173.19,139.99,158
962,RAPIDIN.BO,99.9,92.0,8.59,29.52,YES,YES,YES,0.02K,Finance,Investment Banks/Brokers,73.0,94.0,80.0,75.0,2.7993,1.8136,0.07K,0.05K,141.75,58.83,214.76M,No,86.64,80.24,84.63,82.91,80.93,496
489,SIZEMASTER.BO,339.45,312.6,8.59,18.2,YES,YES,YES,0.63K,Producer Manufacturing,Miscellaneous Manufacturing,85.0,94.0,36.0,69.0,19.3143,16.2286,0.51K,0.67K,415.0,119.95,3.39B,No,249.49,299.18,284.82,294.72,325.65,496
365,RESONANCE.BO,175.05,161.4,8.46,7.14,YES,YES,YES,32.44K,Process Industries,Chemicals: Specialty,89.0,63.0,85.0,90.0,11.0036,10.2929,20.32K,18.39K,188.5,77.0,2.02B,No,168.08,152.78,117.31,155.47,124.86,496
251,JAUSPOL.BO,23.76,21.91,8.44,35.97,YES,NO,YES,0.70K,Process Industries,Containers/Packaging,92.0,63.0,44.0,3.0,2.2707,2.1514,3.24K,2.99K,37.11,6.84,109.90M,No,22.79,24.08,22.13,23.79,26.22,496
1178,JASH.NS,518.7,478.5,8.4,9.45,YES,YES,YES,195.33K,Producer Manufacturing,Industrial Machinery,67.0,65.0,72.0,72.0,17.7429,15.2571,197.09K,139.02K,572.85,327.1,32.63B,No,481.95,497.91,436.89,500.19,444.38,497
618,SREEL.NS,287.51,265.52,8.28,1.54,YES,YES,YES,26.82K,Retail Trade,Apparel/Footwear Retail,82.0,94.0,90.0,78.0,13.6921,12.9407,19.52K,27.21K,292.0,165.25,6.66B,No,252.11,229.93,209.75,236.51,207.39,497
941,TTKHLTCARE.NS,1191.0,1100.2,8.25,2.06,YES,YES,YES,215.38K,Health Technology,Pharmaceuticals: Major,73.0,78.0,84.0,74.0,53.2286,53.1214,25.53K,39.53K,1216.0,735.0,16.83B,No,1117.35,1045.27,966.5,1074.29,947.5,498
1352,SOUTHWEST.NS,230.38,212.92,8.2,16.23,YES,YES,YES,602.59K,Energy Minerals,Coal,62.0,50.0,17.0,68.0,9.4071,9.0036,398.75K,217.45K,275.0,121.0,7.52B,No,215.86,223.98,216.07,225.0,224.82,499
1273,NEOINFRA.BO,44.88,41.49,8.17,18.39,YES,YES,YES,2.68K,Finance,Real Estate Development,64.0,74.0,63.0,38.0,4.6629,4.5114,2.32K,4.21K,54.99,31.66,238.17M,No,41.26,41.16,40.31,41.3,42.33,496
377,KRISHNACAP.BO,53.0,49.0,8.16,10.58,YES,YES,YES,0.05K,Finance,Investment Banks/Brokers,88.0,90.0,18.0,91.0,2.215,1.6557,3.46K,4.56K,59.27,18.16,167.40M,No,42.96,46.74,39.23,46.95,45.67,497
1220,PASUSPG.BO,35.99,33.3,8.08,12.2,YES,YES,YES,0.30K,Process Industries,Textiles,66.0,67.0,83.0,69.0,1.33,1.1343,0.25K,0.20K,40.99,25.67,336.04M,No,34.4,32.73,31.03,33.68,30.14,496
