RS_Rank,Ticker,Price,Prev_Close,Gain_%,Dist_52WH_%,Above_SMA20,Above_SMA50,Above_SMA200,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,History_Days
739,WELENT.NS,631.45,584.65,8.0,3.4,YES,YES,YES,5654.80K,Industrial Services,Engineering & Construction,77.0,64.0,80.0,74.0,22.3893,21.7321,330.53K,348.21K,653.7,412.0,85.63B,No,585.88,591.91,521.53,595.7,525.75,501
826,DCBBANK.NS,203.59,188.61,7.94,1.12,YES,YES,YES,10152.06K,Finance,Regional Banks,75.0,70.0,67.0,52.0,6.4571,6.2707,1140.07K,1184.75K,205.9,119.51,65.57B,No,189.11,187.89,182.41,188.92,184.16,501
717,NIYOGIN.BO,62.0,57.51,7.81,21.42,YES,YES,YES,248.75K,Finance,Finance/Rental/Leasing,78.0,97.0,89.0,81.0,4.9186,4.72,87.62K,242.47K,78.9,30.2,6.90B,No,49.46,45.62,47.5,46.12,44.23,498
402,CORDELIA.NS,978.4,907.75,7.78,0.96,YES,,,2047.55K,Consumer Services,Hotels/Resorts/Cruise Lines,87.0,87.0,,,36.5964,34.4714,789.58K,486.53K,987.9,623.1,70.83B,No,836.4,,,,,38
668,SMAUTO.BO,32.9,30.6,7.52,0.45,YES,YES,YES,2.00K,Producer Manufacturing,Auto Parts: Oem,79.0,96.0,79.0,88.0,1.6857,0.5736,3.26K,16.00K,33.05,15.05,450.33M,No,26.77,25.94,24.59,26.25,23.92,499
1107,VIKRAMAR.BO,81.91,76.39,7.23,21.92,YES,YES,YES,2.46K,Process Industries,Chemicals: Specialty,67.0,83.0,84.0,71.0,5.4657,5.33,2.72K,3.11K,104.9,53.11,256.85M,No,74.72,72.14,68.83,72.63,67.44,362
309,AEROENTER.NS,140.07,130.65,7.21,6.34,YES,YES,YES,2733.11K,Producer Manufacturing,Industrial Machinery,90.0,81.0,89.0,91.0,7.4386,7.4386,1093.08K,511.47K,149.55,62.2,15.85B,No,127.24,126.96,95.79,128.77,100.53,500
794,LANCORHOL.NS,30.95,28.91,7.06,8.43,YES,YES,YES,1070.59K,Finance,Real Estate Development,76.0,92.0,81.0,64.0,2.2271,2.1829,116.17K,252.84K,33.8,18.12,2.28B,No,27.02,26.0,25.34,26.47,25.08,499
79,KABRAEXTRU.NS,566.2,529.1,7.01,1.52,YES,YES,YES,565.45K,Producer Manufacturing,Industrial Machinery,96.0,98.0,98.0,95.0,35.6679,34.9714,236.10K,509.61K,574.95,180.0,19.80B,No,465.56,358.5,261.59,368.47,277.18,500
965,LCL.NS,577.15,539.85,6.91,2.18,,,,1978.60K,Producer Manufacturing,Industrial Machinery,71.0,,,,30.925,30.0214,3016.29K,905.26K,590.0,461.0,30.18B,No,,,,,,17
240,BRRL.BO,940.0,879.9,6.83,7.02,YES,YES,YES,0.60K,Consumer Durables,Homebuilding,92.0,62.0,51.0,79.0,50.8357,46.5786,4.04K,4.94K,1011.0,260.3,9.71B,No,882.04,895.54,763.21,893.55,878.23,498
1253,SURAKSHA.NS,325.8,305.15,6.77,2.16,YES,YES,YES,182.25K,Health Services,Medical/Nursing Services,63.0,91.0,52.0,63.0,16.9429,16.6036,138.23K,628.12K,333.0,224.1,16.97B,No,273.6,269.06,276.79,272.22,274.59,426
493,IIFL.NS,679.8,636.7,6.77,1.06,YES,YES,YES,11452.90K,Finance,Finance/Rental/Leasing,84.0,87.0,91.0,78.0,17.575,16.625,2307.49K,1226.34K,687.1,409.1,289.11B,No,618.08,568.18,530.67,575.77,510.74,501
954,ALKYLAMINE.NS,2052.7,1923.8,6.7,6.78,YES,YES,YES,462.00K,Process Industries,Chemicals: Specialty,71.0,81.0,75.0,79.0,75.8643,75.6214,167.01K,74.36K,2201.9,1212.0,104.99B,No,1893.24,1851.35,1644.58,1868.26,1636.97,501
837,JAYNECOIND.NS,99.89,93.68,6.63,14.62,YES,YES,YES,17015.01K,Non-Energy Minerals,Steel,75.0,87.0,36.0,75.0,3.3564,3.3357,4517.08K,3367.66K,117.0,57.12,96.99B,No,90.43,89.27,85.28,90.22,88.38,501
991,JTLIND.NS,79.52,74.61,6.58,8.81,YES,YES,YES,6704.70K,Non-Energy Minerals,Steel,70.0,77.0,68.0,70.0,2.9071,2.8707,2751.95K,1617.90K,87.2,40.25,31.26B,No,75.6,76.88,67.72,77.18,69.53,500
1142,INDIANHUME.NS,392.55,368.35,6.57,9.13,YES,YES,YES,173.86K,Producer Manufacturing,Building Products,66.0,66.0,80.0,56.0,14.1643,13.9607,176.63K,23.93K,432.0,279.8,20.68B,No,382.43,365.69,358.55,369.52,343.02,500
1024,DJML.NS,108.64,101.95,6.56,12.95,NO,NO,YES,536.28K,Commercial Services,Commercial Printing/Forms,69.0,42.0,67.0,71.0,7.5136,7.4393,424.91K,238.43K,124.8,52.0,3.90B,No,109.65,111.43,90.24,113.32,98.9,500
1131,NAHARINDUS.NS,125.61,117.95,6.49,7.26,YES,YES,YES,160.81K,Process Industries,Textiles,66.0,73.0,65.0,69.0,6.5307,6.3707,22.70K,55.63K,135.45,83.05,5.43B,No,119.95,118.49,109.21,119.78,109.84,500
560,CRAZY.BO,61.32,57.6,6.46,12.4,YES,,,18.00K,Consumer Non-Durables,Food: Specialty/Candy,83.0,72.0,,,3.1136,2.3443,132.62K,6.30K,70.0,42.47,1.47B,No,59.96,,,,,34
1052,DUROPACK.BO,70.83,66.54,6.45,18.49,YES,YES,YES,0.95K,Process Industries,Industrial Specialties,69.0,92.0,88.0,72.0,4.9021,4.1129,0.67K,0.80K,86.9,40.05,373.43M,No,60.75,58.96,58.16,59.51,54.41,498
166,SHREEREF.BO,405.4,381.55,6.25,2.08,YES,YES,YES,598.50K,Producer Manufacturing,Industrial Machinery,94.0,86.0,94.0,95.0,20.9179,20.8679,300.64K,269.45K,414.0,161.0,14.51B,No,334.63,349.45,242.06,348.77,257.32,262
385,CARTRADE.NS,3072.9,2895.2,6.14,6.61,YES,YES,YES,2129.18K,Technology Services,Internet Software/Services,88.0,82.0,95.0,86.0,87.1357,86.5643,983.16K,214.51K,3290.5,1600.0,149.07B,No,2824.33,2746.22,2379.01,2750.16,2176.81,501
135,AEGISLOG.NS,1417.9,1336.2,6.11,5.33,YES,YES,YES,1431.51K,Distribution Services,Wholesale Distributors,95.0,59.0,97.0,94.0,72.3357,70.6214,3054.07K,1027.42K,1497.8,576.1,497.68B,No,1323.43,1259.59,847.35,1275.38,889.19,499
900,SHANTIGOLD.NS,269.58,254.06,6.11,1.86,YES,YES,YES,4590.95K,Consumer Durables,Other Consumer Specialties,73.0,93.0,74.0,74.0,13.7332,13.394,1547.52K,2668.27K,274.7,155.0,19.45B,No,231.89,223.57,209.81,225.78,211.26,264
1037,ONEINDIG.BO,144.47,136.32,5.98,8.51,,,,16.80K,Industrial Services,Engineering & Construction,69.0,,,,,,224.76K,224.76K,157.9,120.0,,No,,,,,,12
948,ORIENTBELL.NS,359.45,339.2,5.97,2.24,YES,YES,YES,45.98K,Producer Manufacturing,Building Products,72.0,82.0,61.0,69.0,14.8714,14.625,14.17K,39.35K,367.7,238.75,5.29B,No,333.78,324.91,300.76,326.07,306.51,500
394,CLFL.BO,59.0,55.68,5.96,6.63,YES,YES,YES,0.06K,Finance,Finance/Rental/Leasing,87.0,68.0,72.0,83.0,5.8029,5.3357,0.81K,0.24K,63.19,30.61,722.76M,No,57.54,56.42,47.93,56.89,50.38,498
1128,AGI.NS,753.6,711.65,5.89,22.07,YES,YES,YES,679.61K,Process Industries,Containers/Packaging,66.0,80.0,84.0,73.0,20.475,20.4,146.05K,81.26K,967.0,465.0,48.76B,No,711.77,703.54,652.92,708.63,615.74,500
1309,BHAGWOX.BO,40.29,38.05,5.89,19.42,YES,YES,YES,0.47K,Energy Minerals,Oil & Gas Production,61.0,55.0,80.0,38.0,2.4886,2.24,0.58K,0.46K,50.0,31.5,93.19M,No,37.83,36.09,38.61,36.33,37.14,498
1207,BRPL.BO,136.55,128.95,5.89,2.46,YES,YES,YES,24.18K,Producer Manufacturing,Building Products,64.0,82.0,61.0,63.0,7.7857,7.6107,13.41K,26.52K,140.0,98.1,1.80B,No,129.59,124.38,117.44,124.55,121.73,498
121,AEROFLEX.NS,503.0,475.3,5.83,3.62,YES,YES,YES,3065.03K,Producer Manufacturing,Industrial Machinery,95.0,88.0,80.0,97.0,22.5643,22.4607,1856.94K,1338.55K,521.9,158.0,66.56B,No,449.25,449.32,298.92,449.96,345.16,501
629,GALAPREC.NS,1089.3,1029.6,5.8,13.55,YES,NO,YES,149.94K,Producer Manufacturing,Metal Fabrication,81.0,21.0,81.0,83.0,57.3857,52.5643,92.98K,67.72K,1260.0,671.2,13.96B,No,1061.95,1107.03,858.05,1106.36,896.96,487
1060,NEOINFRA.BO,42.6,40.3,5.71,22.53,YES,YES,YES,6.17K,Finance,Real Estate Development,68.0,25.0,63.0,61.0,2.9536,2.8521,1.72K,3.49K,54.99,31.66,226.07M,No,40.5,41.1,40.03,41.2,41.76,498
1354,VINCOFE.NS,161.55,152.82,5.71,10.18,YES,YES,YES,8052.00K,Distribution Services,Wholesale Distributors,60.0,58.0,80.0,60.0,6.0786,6.0786,2719.85K,2129.83K,179.85,120.24,23.54B,No,151.88,154.77,149.49,154.17,143.81,460
349,MANINDS.NS,715.4,676.9,5.69,2.67,YES,YES,YES,2781.96K,Producer Manufacturing,Industrial Machinery,89.0,94.0,80.0,91.0,33.0643,30.6429,769.20K,1774.34K,735.0,302.05,53.66B,No,578.47,570.7,469.91,576.49,498.23,501
987,GARFIBRES.NS,802.6,760.25,5.57,7.04,YES,YES,YES,174.97K,Producer Manufacturing,Miscellaneous Manufacturing,70.0,71.0,83.0,65.0,37.5643,37.5393,144.87K,98.78K,863.4,579.75,78.37B,No,768.47,751.2,681.83,759.69,680.01,500
914,TPLPLASTEH.NS,82.6,78.31,5.48,8.56,YES,YES,YES,370.90K,Process Industries,Chemicals: Specialty,72.0,71.0,84.0,71.0,2.7921,2.7414,166.74K,128.82K,90.33,50.01,6.44B,No,78.42,77.01,68.74,78.17,69.41,501
823,HALDER.NS,304.56,288.82,5.45,4.53,YES,YES,,28.77K,Distribution Services,Food Distributors,75.0,93.0,86.0,66.0,17.6557,17.4964,24.25K,32.59K,319.0,210.0,3.79B,No,267.29,247.27,,252.62,250.06,148
720,VOLTAMP.NS,10869.5,10313.5,5.39,15.5,YES,YES,YES,123.91K,Producer Manufacturing,Electrical Products,78.0,85.0,75.0,78.0,276.9643,263.6786,46.67K,24.49K,12863.0,6666.0,109.97B,No,9931.85,9860.38,8928.02,9940.6,9422.85,501
678,RACLGEAR.NS,1512.0,1435.5,5.33,10.63,YES,YES,YES,69.21K,Producer Manufacturing,Auto Parts: Oem,79.0,82.0,60.0,51.0,85.5214,83.8215,37.92K,77.93K,1691.9,885.2,17.86B,No,1377.82,1351.28,1233.09,1360.72,1303.01,425
360,KERNEX.NS,1934.5,1837.0,5.31,25.02,NO,NO,YES,477.33K,Electronic Technology,Computer Communications,88.0,6.0,90.0,90.0,191.5786,189.6286,401.39K,866.55K,2580.0,850.0,32.51B,No,2193.59,2160.23,1468.54,2151.82,1567.14,501
743,MILLWORKS.BO,827.5,786.3,5.24,3.44,YES,,,402.80K,Producer Manufacturing,Metal Fabrication,77.0,,,,41.0679,40.7607,274.09K,142.12K,857.0,628.9,14.58B,No,781.46,,,,,24
704,PTCIL.NS,20629.0,19623.0,5.13,0.77,YES,YES,YES,48.13K,Producer Manufacturing,Metal Fabrication,78.0,84.0,84.0,64.0,693.3571,675.5,28.92K,56.09K,20789.0,13400.0,309.28B,No,18812.95,18113.76,17570.28,18329.2,17383.53,500
582,KOHINOOR.NS,36.59,34.81,5.11,3.2,YES,YES,YES,1183.18K,Process Industries,Agricultural Commodities/Milling,82.0,98.0,92.0,84.0,1.9507,1.9507,163.26K,505.00K,37.8,19.2,1.36B,No,25.46,25.06,25.62,25.81,25.09,499
208,PVP.NS,45.35,43.15,5.1,1.2,YES,YES,YES,4366.07K,Technology Services,Information Technology Services,93.0,98.0,95.0,87.0,3.1664,3.1043,1124.64K,4155.99K,45.9,19.71,11.81B,No,33.34,30.68,30.96,31.39,29.69,500
436,PFOCUS.NS,296.95,282.6,5.08,19.09,YES,YES,YES,4338.19K,Consumer Services,Movies/Entertainment,86.0,59.0,78.0,55.0,14.2643,14.2643,678.22K,852.52K,367.0,139.04,231.26B,No,286.59,263.36,253.29,265.44,272.9,500
