RS_Rank,Ticker,Price,Prev_Close,Gain_%,Dist_52WH_%,Above_SMA20,Above_SMA50,Above_SMA200,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,History_Days
640,QUADFUTURE.NS,478.5,435.8,9.8,6.51,YES,YES,YES,10360.67K,Producer Manufacturing,Electrical Products,81.0,94.0,82.0,85.0,26.1893,25.3964,1210.92K,524.48K,511.8,248.55,19.14B,No,411.14,395.68,336.43,397.87,348.73,416
339,CFEL.NS,49.3,44.92,9.75,0.22,,,,493.52K,Process Industries,Textiles,89.0,,,,3.1457,3.0114,87.70K,139.51K,49.41,28.16,1.23B,No,,,,,,18
1436,TECHKGREEN.BO,142.0,130.55,8.77,26.82,YES,YES,YES,16.80K,Commercial Services,Miscellaneous Commercial Services,60.0,69.0,37.0,66.0,5.5286,4.7964,5.14K,6.36K,194.05,95.5,1.05B,No,135.07,136.72,122.5,136.93,127.49,496
725,UGARSUGAR.NS,54.3,49.92,8.77,12.56,YES,YES,YES,11274.24K,Process Industries,Agricultural Commodities/Milling,79.0,87.0,86.0,78.0,4.5593,4.5214,518.77K,713.28K,62.1,33.75,6.11B,No,53.86,46.68,41.68,47.19,42.34,501
1323,NIBL.NS,33.23,30.58,8.67,18.55,YES,YES,YES,437.25K,Producer Manufacturing,Metal Fabrication,63.0,58.0,62.0,37.0,1.9379,1.9379,32.57K,9.78K,40.8,25.3,805.18M,No,31.26,32.84,31.16,33.02,31.25,500
1037,BAMBINO.BO,262.15,241.35,8.62,6.38,YES,YES,YES,12.88K,Consumer Non-Durables,Food: Specialty/Candy,71.0,88.0,83.0,74.0,12.7179,12.6893,1.71K,3.45K,280.0,173.7,2.10B,No,224.56,216.92,215.66,221.34,209.09,497
418,ELANTAS.NS,14513.0,13397.0,8.33,1.73,YES,YES,,23.98K,Process Industries,Industrial Specialties,87.0,92.0,92.0,,641.9643,621.4643,3.24K,5.09K,14769.0,8900.0,115.05B,No,12186.88,10940.48,,11139.85,,102
1322,RUDRAGAS.BO,80.0,74.0,8.11,22.35,YES,YES,YES,3.00K,Utilities,Gas Distributors,63.0,81.0,67.0,72.0,2.5464,1.9021,4.95K,6.70K,103.03,55.6,667.04M,No,72.28,72.1,71.84,72.43,72.49,498
737,BBOX.NS,800.8,744.85,7.51,27.4,YES,YES,YES,1663.66K,Technology Services,Information Technology Services,79.0,38.0,7.0,84.0,30.0429,29.325,408.42K,350.88K,1103.0,443.05,142.22B,No,753.64,790.16,685.7,785.68,743.07,501
965,PWL.NS,136.1,126.73,7.39,15.98,YES,YES,YES,41158.43K,Commercial Services,Miscellaneous Commercial Services,73.0,86.0,82.0,86.0,5.665,5.3607,13780.88K,15548.65K,161.99,77.72,394.81B,No,122.87,128.27,116.15,128.79,112.19,207
941,SIMPLEXCAS.BO,113.7,106.1,7.16,8.89,YES,YES,YES,255.20K,Producer Manufacturing,Metal Fabrication,73.0,83.0,72.0,64.0,7.725,7.6786,253.68K,454.36K,124.8,73.28,4.66B,No,108.73,105.14,99.04,106.38,99.83,500
1009,KIRLOSIND.NS,3828.3,3576.8,7.03,16.32,YES,YES,YES,639.32K,Non-Energy Minerals,Steel,71.0,60.0,78.0,73.0,111.5714,109.4214,29.05K,3.65K,4574.8,2463.0,40.23B,No,3719.4,3819.62,3335.08,3816.15,3370.27,499
1028,AUSTENG.NS,135.29,127.04,6.49,2.67,,,,6.03K,Producer Manufacturing,Metal Fabrication,71.0,,,,7.9864,7.915,3.12K,2.89K,139.0,110.0,,No,,,,,,19
861,TEXMOPIPES.NS,60.08,56.44,6.45,4.62,YES,YES,YES,1131.52K,Producer Manufacturing,Miscellaneous Manufacturing,75.0,93.0,85.0,77.0,3.3271,3.2543,102.13K,456.07K,62.99,33.0,1.75B,No,48.38,45.45,45.72,45.99,44.8,499
460,QLL.BO,556.35,522.65,6.45,0.65,YES,YES,YES,82.00K,Commercial Services,Miscellaneous Commercial Services,86.0,92.0,87.0,88.0,24.4714,23.8429,9.65K,20.28K,560.0,258.55,5.55B,No,459.42,453.97,390.76,455.74,397.77,499
1315,SSMD.BO,61.99,58.26,6.4,22.95,YES,YES,,3.00K,Consumer Non-Durables,Food: Major Diversified,63.0,55.0,56.0,90.0,2.355,1.5071,4.94K,6.70K,80.45,30.1,537.21M,No,59.63,60.72,,60.9,59.24,195
395,ZKHANDEN.BO,204.0,191.95,6.28,0.49,YES,YES,YES,0.00K,Process Industries,Agricultural Commodities/Milling,88.0,98.0,53.0,82.0,5.1679,3.7393,0.24K,0.01K,205.0,67.01,173.42M,No,164.5,162.55,151.67,164.07,163.87,496
1052,MRTX.BO,387.85,365.25,6.19,19.85,YES,YES,,272.00K,Electronic Technology,Electronic Components,70.0,87.0,54.0,,21.3679,20.95,160.51K,165.40K,483.9,283.1,6.78B,No,328.29,349.32,,355.32,,70
696,SOLARA.NS,749.15,707.25,5.92,1.37,YES,YES,YES,1158.83K,Health Technology,Pharmaceuticals: Major,80.0,96.0,81.0,87.0,35.15,35.15,441.43K,718.34K,759.55,422.0,36.15B,No,635.34,575.1,535.5,578.9,532.89,501
128,RPEL.NS,1845.2,1743.5,5.83,5.07,YES,YES,YES,171.38K,Process Industries,Chemicals: Major Diversified,95.0,94.0,93.0,96.0,105.95,105.2,98.68K,142.49K,1943.7,561.3,84.74B,No,1698.09,1453.8,1005.89,1490.9,1058.73,500
114,YASHO.NS,4187.5,3960.0,5.74,16.15,NO,YES,YES,95.47K,Consumer Non-Durables,Food: Specialty/Candy,95.0,53.0,91.0,97.0,200.8428,200.1929,58.55K,28.09K,4994.0,1130.0,50.49B,No,4260.92,3754.75,2205.76,3840.81,2529.53,497
621,PTCIL.NS,23630.0,22385.0,5.56,2.05,YES,YES,YES,65.88K,Producer Manufacturing,Metal Fabrication,82.0,92.0,82.0,74.0,1041.0714,1038.8571,29.17K,51.70K,24125.0,14039.0,354.27B,No,21667.5,19458.84,17928.25,19933.7,17906.4,499
977,BETXIND.BO,486.85,461.3,5.54,24.87,NO,YES,YES,0.21K,Process Industries,Textiles,72.0,69.0,50.0,70.0,35.0,33.2857,0.21K,0.06K,648.0,220.05,730.28M,No,491.43,482.93,397.85,482.63,437.54,497
634,IFINSEC.BO,249.2,236.15,5.53,12.55,YES,YES,YES,0.64K,Finance,Finance/Rental/Leasing,81.0,79.0,85.0,74.0,19.9857,17.5429,0.55K,0.47K,284.95,140.1,7.27B,No,234.06,226.81,196.21,225.03,202.63,499
153,TDPOWERSYS.NS,804.9,762.75,5.53,0.97,YES,YES,YES,4281.56K,Producer Manufacturing,Electrical Products,94.0,78.0,87.0,92.0,36.6571,35.9607,2511.76K,1489.88K,812.8,262.6,251.50B,No,757.53,656.76,517.23,669.91,581.29,501
493,NRAIL.NS,627.9,595.3,5.48,3.4,YES,YES,YES,40.59K,Process Industries,Containers/Packaging,85.0,89.0,88.0,78.0,34.8214,34.3036,20.22K,56.52K,650.0,357.3,10.69B,No,532.71,491.81,463.86,512.17,471.05,499
1422,YESBANK.NS,23.48,22.3,5.29,8.92,YES,YES,YES,234434.94K,Finance,Major Banks,60.0,62.0,46.0,60.0,0.4907,0.4686,77623.93K,52182.99K,25.78,17.2,737.00B,No,22.54,22.92,21.86,22.95,21.83,501
753,MUKKA.NS,32.17,30.57,5.23,3.16,YES,YES,YES,1908.34K,Consumer Non-Durables,Food: Meat/Fish/Dairy,78.0,91.0,86.0,77.0,2.0143,1.9929,746.48K,2432.69K,33.22,18.27,9.65B,No,27.77,25.16,23.76,25.65,23.81,500
598,KANPRPLA.NS,264.6,251.7,5.13,6.55,YES,YES,YES,72.66K,Producer Manufacturing,Miscellaneous Manufacturing,82.0,85.0,89.0,82.0,14.9571,14.6114,51.74K,21.48K,283.14,151.25,6.48B,No,259.94,228.82,199.82,233.5,205.69,498
1105,MEDICAMEQ.NS,323.05,307.5,5.06,27.83,YES,YES,YES,191.61K,Health Technology,Pharmaceuticals: Major,69.0,95.0,89.0,53.0,19.8036,19.375,43.20K,132.79K,447.65,212.4,4.38B,No,257.39,247.95,291.21,252.33,258.1,499
88,COSPOWER.BO,2520.0,2400.0,5.0,0.0,YES,YES,YES,4.75K,Producer Manufacturing,Electrical Products,96.0,94.0,90.0,96.0,62.325,43.0893,0.69K,1.24K,2520.0,595.0,4.63B,No,2015.47,1954.26,1318.54,2001.11,1482.65,498
