RS_Rank,Ticker,Price,Prev_Close,Gain_%,Dist_52WH_%,Above_SMA20,Above_SMA50,Above_SMA200,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,History_Days
1374,GENCON.NS,46.77,41.5,12.7,22.0,YES,YES,YES,1098.36K,Industrial Services,Engineering & Construction,61.0,87.0,74.0,19.0,1.88,1.88,336.24K,260.38K,59.96,36.35,2.67B,No,40.21,40.85,43.15,41.79,42.84,501
1095,KAMADGIRI.BO,116.85,104.55,11.76,21.58,NO,NO,YES,2.37K,Process Industries,Textiles,69.0,20.0,16.0,84.0,6.8036,3.6929,0.70K,1.35K,149.0,64.05,685.84M,No,120.77,118.33,99.36,118.36,104.39,499
80,PARMESHWAR.BO,271.95,244.1,11.41,1.11,YES,YES,YES,105.00K,Non-Energy Minerals,Other Metals/Minerals,96.0,96.0,89.0,95.0,11.5,9.85,13.03K,27.20K,275.0,64.71,4.16B,No,202.43,196.23,157.56,200.77,172.42,402
384,INTSTOIL.BO,52.97,47.59,11.3,3.69,YES,YES,YES,86.97K,Transportation,Trucking,88.0,95.0,87.0,89.0,4.275,4.0921,4.27K,6.21K,55.0,28.0,264.44M,No,40.16,39.93,35.2,41.16,36.39,498
411,RAMAVISION.BO,171.65,154.65,10.99,10.06,YES,YES,YES,7.43K,Distribution Services,Medical Distributors,87.0,93.0,71.0,77.0,12.3643,12.0036,3.57K,8.07K,190.85,75.15,1.79B,No,150.29,143.23,138.08,145.54,143.95,498
1258,COCHMAL.BO,160.1,145.0,10.41,7.67,YES,YES,YES,1.72K,Industrial Services,Oilfield Services/Equipment,64.0,70.0,75.0,69.0,10.6679,8.7571,0.18K,0.20K,173.4,110.2,283.68M,No,138.79,138.26,138.89,138.17,136.77,498
468,TVSSRICHAK.NS,5311.8,4812.0,10.39,0.89,YES,YES,YES,263.39K,Consumer Durables,Automotive Aftermarket,86.0,94.0,85.0,75.0,268.6071,268.3285,27.43K,140.42K,5359.3,2812.0,40.67B,No,4362.61,4217.15,4062.93,4318.47,3996.07,500
736,SAENTER.BO,53.97,48.96,10.23,4.53,YES,YES,YES,0.04K,Distribution Services,Wholesale Distributors,79.0,90.0,57.0,89.0,1.6736,0.8029,0.06K,0.16K,56.53,31.8,215.88M,No,43.48,43.21,43.33,44.01,42.44,498
1219,ANDREWYU.NS,29.44,26.76,10.01,6.09,,,,916.58K,Producer Manufacturing,Industrial Machinery,65.0,,,,,,25.69K,28.25K,31.35,24.51,,No,,,,,,8
851,MILKYMIST.NS,222.11,201.92,10.0,0.0,,,,20875.35K,Consumer Non-Durables,Food: Meat/Fish/Dairy,75.0,,,,,,41021.28K,41021.28K,222.11,165.0,,No,,,,,,7
114,PVP.NS,56.48,51.35,9.99,0.0,YES,YES,YES,5796.44K,Technology Services,Information Technology Services,95.0,98.0,97.0,94.0,3.5671,3.3557,1295.53K,2813.86K,56.48,19.99,14.71B,No,37.07,31.97,31.26,34.05,30.56,500
250,MAYUR.BO,30.32,27.57,9.97,0.0,YES,YES,YES,30.38K,Consumer Non-Durables,Apparel/Footwear,92.0,95.0,92.0,78.0,3.1979,3.12,21.78K,18.01K,30.32,12.75,146.59M,No,23.91,23.03,21.23,23.68,21.57,498
1062,DIANATEA.BO,32.53,29.59,9.94,4.32,YES,YES,YES,119.85K,Process Industries,Agricultural Commodities/Milling,70.0,95.0,82.0,65.0,2.06,1.8857,9.27K,22.81K,34.0,22.75,487.66M,No,27.33,26.37,26.86,26.85,26.35,498
1107,ASSOCIATED.BO,111.0,101.0,9.9,16.23,YES,YES,YES,0.50K,Process Industries,Industrial Specialties,68.0,88.0,67.0,34.0,3.3357,2.4071,0.81K,0.15K,132.5,72.0,150.07M,No,101.54,98.74,100.52,98.34,99.81,498
458,OMAXE.NS,109.37,99.63,9.78,3.03,YES,YES,YES,13790.11K,Finance,Real Estate Development,86.0,91.0,90.0,81.0,7.1393,6.81,2293.94K,5040.82K,112.79,62.5,20.09B,No,93.52,88.88,79.02,91.23,81.98,500
1250,RRECL.NS,151.66,139.0,9.11,0.22,,,,0.00K,Finance,Real Estate Development,65.0,,,,,,0.69K,0.69K,151.99,133.0,,No,,,,,,7
179,TBZ.NS,305.8,280.35,9.08,1.1,YES,YES,YES,3966.72K,Consumer Durables,Other Consumer Specialties,94.0,65.0,98.0,94.0,17.4286,16.45,2172.75K,1840.90K,309.2,110.5,20.41B,No,268.64,242.29,177.56,250.97,182.74,501
343,DCI.NS,402.8,370.15,8.82,15.2,YES,YES,YES,157.15K,Electronic Technology,Telecommunications Equipment,89.0,96.0,91.0,85.0,19.9214,19.1464,25.65K,36.06K,475.0,208.98,6.61B,No,358.23,308.87,276.66,322.98,296.46,499
1084,SWRNASE.BO,94.35,86.75,8.76,10.14,YES,YES,YES,0.00K,Finance,Financial Conglomerates,69.0,61.0,70.0,51.0,5.0771,3.7943,0.14K,0.07K,105.0,55.6,283.05M,No,90.35,91.33,82.9,91.13,85.46,496
1434,CFEL.NS,32.69,30.06,8.75,7.13,,,,39.76K,Process Industries,Textiles,60.0,,,,,,8.89K,8.89K,35.2,30.0,,No,,,,,,6
373,PHRMASI.BO,82.4,76.0,8.42,37.46,YES,NO,NO,0.10K,Health Technology,Pharmaceuticals: Major,88.0,9.0,59.0,10.0,6.1636,5.15,0.56K,0.48K,131.75,30.01,562.54M,No,80.6,89.4,90.4,87.78,90.93,498
112,RPEL.NS,1736.7,1603.1,8.33,0.7,YES,YES,YES,144.93K,Process Industries,Chemicals: Major Diversified,95.0,95.0,96.0,96.0,82.65,81.95,107.58K,143.00K,1749.0,561.3,79.75B,No,1419.14,1321.76,961.0,1367.78,985.88,500
922,FOSECOIND.NS,6077.5,5615.5,8.23,11.23,YES,YES,YES,28.92K,Process Industries,Chemicals: Major Diversified,73.0,89.0,78.0,77.0,258.6786,255.5357,4.17K,8.82K,6846.0,4300.0,46.03B,No,5457.18,5277.82,5002.38,5344.99,5052.65,500
102,AEROFLEX.NS,536.35,495.75,8.19,1.04,YES,YES,YES,3128.32K,Producer Manufacturing,Industrial Machinery,96.0,88.0,85.0,96.0,23.0643,22.9893,1812.32K,1522.44K,542.0,158.0,70.98B,No,460.32,450.83,303.84,452.86,357.1,501
158,IOLCP.NS,186.01,172.37,7.91,0.86,YES,YES,YES,14972.39K,Process Industries,Chemicals: Specialty,94.0,91.0,90.0,96.0,9.9943,9.7543,4594.02K,2935.89K,187.63,67.19,54.60B,No,162.39,154.6,105.47,158.05,115.1,501
1135,ROSSELLIND.NS,61.77,57.31,7.78,11.12,YES,YES,YES,407.81K,Electronic Technology,Aerospace & Defense,68.0,62.0,62.0,82.0,2.5279,2.5179,31.67K,38.41K,69.5,40.0,2.33B,No,57.04,57.66,52.7,57.94,53.03,499
1132,WELSPLSOL.NS,54.71,50.8,7.7,1.6,,,,2798.82K,Non-Energy Minerals,Steel,68.0,,,,,,1903.62K,1903.62K,55.6,46.78,,No,,,,,,7
121,CHOKSI.BO,248.65,231.25,7.52,6.68,YES,YES,YES,2.14K,Health Technology,Medical Specialties,95.0,90.0,97.0,87.0,19.225,18.7393,6.78K,5.26K,266.45,75.0,1.42B,No,238.97,200.11,149.28,206.6,166.72,498
217,TELGE.BO,182.55,170.0,7.38,3.41,YES,YES,YES,21.60K,Industrial Services,Engineering & Construction,93.0,64.0,95.0,92.0,6.8893,5.2679,31.06K,9.48K,189.0,77.05,1.79B,No,170.03,158.89,117.56,162.56,122.18,224
370,JINDALSAW.NS,302.45,281.75,7.35,1.77,YES,YES,YES,12334.90K,Non-Energy Minerals,Steel,88.0,85.0,79.0,90.0,11.0714,10.95,2197.72K,2445.47K,307.9,153.0,192.85B,No,271.57,265.6,212.42,271.18,232.67,501
674,IGPL.NS,523.85,488.05,7.34,1.62,YES,YES,YES,285.70K,Process Industries,Chemicals: Specialty,80.0,81.0,75.0,83.0,22.5393,22.2393,54.80K,101.54K,532.45,315.0,16.13B,No,483.62,459.5,409.22,463.77,419.93,499
506,UFLEX.NS,650.45,606.35,7.27,0.96,YES,YES,YES,828.65K,Process Industries,Containers/Packaging,85.0,95.0,94.0,83.0,29.1964,25.1071,564.10K,1230.70K,656.75,330.0,46.97B,No,537.14,480.25,458.02,494.6,449.02,500
532,DYCL.NS,458.9,428.25,7.16,3.39,YES,YES,YES,671.44K,Producer Manufacturing,Electrical Products,84.0,84.0,90.0,87.0,22.3929,22.1929,1178.48K,614.00K,475.0,236.8,22.24B,No,430.71,400.62,339.64,405.7,343.44,501
1130,SHAHLON.BO,23.59,22.03,7.08,28.28,NO,NO,YES,4.95K,Process Industries,Textiles,68.0,12.0,70.0,36.0,2.5821,2.5486,36.22K,30.18K,32.89,16.5,2.11B,No,23.64,24.88,22.41,25.01,23.21,498
406,RAMRAT.NS,523.7,489.55,6.98,0.66,YES,YES,YES,724.06K,Producer Manufacturing,Electrical Products,88.0,88.0,69.0,89.0,18.7607,18.6464,280.90K,235.18K,527.2,268.0,48.89B,No,467.45,436.36,365.23,443.01,390.06,500
536,CGCL.NS,256.35,239.67,6.96,3.09,YES,YES,YES,30365.03K,Finance,Finance/Rental/Leasing,84.0,80.0,87.0,85.0,9.4507,9.3621,4479.25K,4502.08K,264.53,151.1,246.65B,No,231.53,234.52,195.41,236.77,200.78,501
240,QUESS.NS,370.7,347.0,6.83,1.54,YES,YES,YES,6469.60K,Commercial Services,Personnel Services,92.0,89.0,95.0,92.0,14.4571,14.3857,1192.54K,391.64K,376.5,166.3,55.37B,No,332.6,301.76,229.65,310.44,238.86,501
490,VSSL.NS,367.75,344.55,6.73,2.18,YES,YES,YES,326.80K,Non-Energy Minerals,Steel,85.0,90.0,86.0,84.0,15.4286,15.0893,163.46K,211.92K,375.95,206.4,35.56B,No,337.43,307.27,276.36,314.46,276.42,500
389,WABAG.NS,2155.3,2021.5,6.62,4.36,YES,YES,YES,2116.68K,Industrial Services,Engineering & Construction,88.0,82.0,89.0,90.0,77.3786,76.6429,765.07K,614.78K,2253.5,1033.0,134.66B,No,1974.67,2028.34,1508.87,2044.33,1611.4,501
1082,SURAKSHA.NS,338.75,317.85,6.58,0.51,YES,YES,YES,304.06K,Health Services,Medical/Nursing Services,69.0,95.0,74.0,68.0,18.9679,18.6286,141.85K,583.89K,340.5,224.1,17.64B,No,285.22,272.58,276.84,279.26,277.01,429
88,RUBICON.NS,1818.8,1708.8,6.44,0.56,YES,YES,YES,742.78K,Health Technology,Biotechnology,96.0,86.0,97.0,96.0,81.1929,78.7357,603.48K,670.60K,1829.0,570.75,300.27B,No,1650.25,1518.04,988.58,1532.16,1122.9,214
1210,SERA.BO,45.9,43.16,6.35,12.49,YES,YES,YES,91.85K,Non-Energy Minerals,Other Metals/Minerals,66.0,81.0,44.0,64.0,3.8207,3.8121,80.01K,174.52K,52.45,31.31,3.01B,No,42.22,41.29,40.3,41.51,40.25,498
512,VISTARAMAR.BO,217.95,205.2,6.21,14.5,YES,YES,YES,5.17K,Finance,Investment Banks/Brokers,85.0,51.0,52.0,56.0,17.9643,16.7929,6.13K,15.28K,254.9,91.15,1.26B,No,217.88,211.99,169.8,211.05,193.66,498
1411,APLAB.BO,84.48,79.58,6.16,30.75,YES,NO,YES,6.57K,Electronic Technology,Electronic Equipment/Instruments,60.0,58.0,6.0,61.0,6.0,5.6493,5.20K,5.67K,122.0,56.84,2.12B,No,73.24,84.84,82.33,83.86,84.28,498
1024,20MICRONS.NS,223.63,210.65,6.16,6.14,YES,YES,YES,1411.34K,Process Industries,Chemicals: Specialty,71.0,77.0,76.0,71.0,7.9507,7.8757,314.35K,171.00K,238.26,129.61,7.89B,No,196.98,199.27,185.58,201.19,182.0,500
888,INDCTST.BO,64.0,60.32,6.1,15.97,YES,YES,YES,0.25K,Producer Manufacturing,Trucks/Construction/Farm Machinery,74.0,92.0,87.0,74.0,5.1714,4.425,1.12K,2.17K,76.16,43.55,257.10M,No,59.42,55.94,52.53,57.5,53.46,498
438,ASIANENE.NS,478.55,451.4,6.01,2.54,YES,YES,YES,688.01K,Energy Minerals,Oil & Gas Production,87.0,90.0,87.0,87.0,26.875,25.8071,487.15K,1021.31K,491.0,230.0,23.25B,No,426.75,384.18,319.16,387.71,335.06,501
200,RATNAVEER.NS,279.27,263.43,6.01,2.35,YES,YES,YES,7867.53K,Non-Energy Minerals,Steel,93.0,97.0,94.0,91.0,16.0629,15.8798,5592.37K,10741.08K,286.0,130.5,20.03B,No,228.1,199.74,166.64,205.62,173.1,500
790,THEMISMED.NS,126.26,119.24,5.89,14.69,YES,YES,YES,1620.51K,Health Technology,Pharmaceuticals: Major,77.0,87.0,66.0,81.0,7.5343,7.5214,324.73K,244.28K,148.0,64.95,11.73B,No,110.05,111.74,98.89,112.26,97.95,501
1125,VOGL.NS,41.21,38.95,5.8,13.42,YES,YES,,85070.04K,Energy Minerals,Oil & Gas Production,68.0,88.0,,,2.1329,2.1171,74652.92K,40601.21K,47.6,30.42,160.89B,No,37.44,36.43,,37.2,,53
1153,MODIS.NS,399.9,378.05,5.78,6.79,YES,YES,,268.81K,Finance,Real Estate Development,67.0,56.0,75.0,71.0,18.4857,18.4857,82.89K,98.12K,429.05,276.0,7.83B,No,398.99,372.49,,372.14,346.8,195
1052,KRBL.NS,447.4,423.0,5.77,6.6,YES,YES,YES,2764.16K,Process Industries,Agricultural Commodities/Milling,70.0,93.0,81.0,67.0,17.7571,16.6393,556.66K,1429.97K,479.0,274.65,102.41B,No,387.47,375.63,363.18,380.68,355.92,500
1436,GRAVISSHO.NS,30.92,29.24,5.75,2.77,,,,0.49K,Consumer Services,Hotels/Resorts/Cruise Lines,60.0,,,,,,0.99K,0.99K,31.8,28.23,,No,,,,,,7
1274,ISFT.NS,96.68,91.44,5.73,18.8,YES,YES,YES,161.38K,Retail Trade,Internet Retail,64.0,90.0,68.0,67.0,5.0064,4.9207,30.91K,126.75K,119.07,54.05,1.58B,No,82.57,79.63,81.9,80.84,77.56,499
1032,HINDZINC.NS,626.5,592.6,5.72,14.53,YES,YES,YES,19971.54K,Non-Energy Minerals,Other Metals/Minerals,71.0,87.0,38.0,54.0,19.6786,17.3714,4548.34K,6956.14K,733.0,418.0,2647.16B,No,577.8,551.64,576.14,556.74,573.7,501
800,GIPCL.NS,201.47,190.72,5.64,1.09,YES,YES,YES,3440.68K,Utilities,Electric Utilities,77.0,91.0,83.0,84.0,7.3221,6.8071,588.66K,1654.39K,203.7,119.9,31.27B,No,170.57,165.04,153.54,167.42,153.7,501
707,VENUSPIPES.NS,1636.6,1550.0,5.59,12.71,YES,NO,YES,195.38K,Non-Energy Minerals,Steel,79.0,39.0,69.0,86.0,61.1071,61.0214,133.06K,93.31K,1875.0,890.0,33.90B,No,1591.93,1669.31,1322.45,1673.71,1375.58,500
803,SAIL.NS,194.9,184.59,5.59,7.06,YES,YES,YES,44530.01K,Non-Energy Minerals,Steel,77.0,85.0,33.0,72.0,6.7529,6.5693,18303.25K,23508.47K,209.7,118.1,805.04B,No,174.36,170.55,162.77,171.66,172.09,501
1040,VIPPYSP.BO,191.75,181.6,5.59,4.89,YES,YES,YES,0.01K,Process Industries,Textiles,70.0,74.0,73.0,70.0,12.0607,10.4036,0.83K,2.22K,201.6,130.6,1.13B,No,177.99,175.23,164.55,175.09,165.43,498
734,ANTHEM.NS,923.05,874.7,5.53,0.43,YES,YES,YES,1850.95K,Health Technology,Biotechnology,79.0,86.0,79.0,78.0,26.05,25.5429,684.30K,614.23K,927.0,579.15,518.49B,No,861.05,807.02,719.22,816.9,753.22,276
1077,PAJSON.BO,190.0,180.1,5.5,25.49,NO,YES,,8.40K,Consumer Non-Durables,Food: Specialty/Candy,69.0,66.0,38.0,19.0,5.9964,3.3464,6.51K,7.32K,255.0,120.05,4.52B,No,191.65,184.34,,183.29,190.22,171
1226,PERMAGN.NS,900.55,854.0,5.45,3.06,,,,17.44K,Producer Manufacturing,Industrial Machinery,65.0,,,,,,12.99K,12.99K,929.0,784.05,,No,,,,,,7
1036,HATSUN.NS,1086.55,1030.5,5.44,7.84,YES,YES,YES,145.35K,Consumer Non-Durables,Food: Meat/Fish/Dairy,70.0,91.0,76.0,69.0,43.6857,43.3214,38.80K,85.90K,1179.0,855.3,242.03B,No,955.24,927.73,946.55,942.18,934.27,500
128,AVALON.NS,2226.4,2111.5,5.44,5.3,YES,YES,YES,707.04K,Electronic Technology,Electronic Production Equipment,95.0,95.0,92.0,95.0,124.4357,121.4428,423.91K,550.78K,2351.0,777.3,148.75B,No,1988.68,1836.9,1259.53,1889.64,1423.59,501
397,DATAPATTNS.NS,4779.4,4542.2998,5.22,4.41,YES,YES,YES,1607.32K,Electronic Technology,Electronic Production Equipment,88.0,74.0,72.0,89.0,184.1928,180.1428,1097.95K,997.82K,5000.0,2131.0,267.57B,No,4543.6,4498.53,3547.95,4475.37,3902.75,501
1097,KSL.NS,919.3,874.2,5.16,6.44,YES,YES,YES,182.75K,Non-Energy Minerals,Steel,69.0,52.0,60.0,70.0,38.8357,38.8357,55.13K,68.05K,982.55,574.0,40.23B,No,864.69,875.32,782.3,884.09,798.19,501
1129,RBZJEWEL.NS,149.33,142.02,5.15,16.58,YES,YES,YES,270.66K,Consumer Durables,Other Consumer Specialties,68.0,58.0,79.0,61.0,7.1371,6.6921,126.63K,202.24K,179.0,100.0,5.97B,No,144.61,143.03,137.44,144.67,135.65,499
1225,KRYSTAL.NS,652.45,621.05,5.06,10.56,YES,YES,YES,54.35K,Commercial Services,Miscellaneous Commercial Services,65.0,74.0,68.0,50.0,26.6179,25.825,33.93K,118.08K,729.5,500.0,9.12B,No,620.78,609.12,581.14,613.79,595.33,499
810,INDBNK.BO,52.49,49.98,5.02,15.88,YES,YES,YES,2.29K,Finance,Finance/Rental/Leasing,77.0,65.0,63.0,68.0,2.7857,2.5821,1.41K,0.63K,62.4,35.5,524.90M,No,50.29,49.81,44.48,49.98,46.57,498
857,BENCHMARK.BO,35.7,34.0,5.0,25.44,YES,NO,YES,4.00K,Technology Services,Information Technology Services,75.0,37.0,83.0,85.0,0.7893,0.1957,7.74K,1.00K,47.88,18.0,245.04M,No,34.95,38.68,30.14,38.17,30.35,500
648,CHEMKART.BO,192.15,183.0,5.0,16.82,NO,YES,YES,15.00K,Health Technology,Pharmaceuticals: Other,81.0,38.0,94.0,87.0,4.0857,3.7036,8.23K,2.52K,231.0,87.0,2.32B,No,192.88,179.64,145.16,183.81,142.05,279
1079,PRIMAPLA.BO,139.65,133.0,5.0,8.96,YES,YES,YES,33.94K,Consumer Durables,Home Furnishings,69.0,75.0,79.0,65.0,6.7893,6.7571,11.11K,9.96K,153.4,88.0,1.54B,No,126.07,124.76,118.49,125.54,117.78,498
