RS_Rank,Ticker,Price,Prev_Close,Gain_%,Dist_52WH_%,Above_SMA20,Above_SMA50,Above_SMA200,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,History_Days
900,ARVEE.NS,208.87,174.06,20.0,28.17,YES,YES,YES,60.93K,Process Industries,Chemicals: Specialty,74.0,92.0,82.0,74.0,14.7979,13.7929,7.71K,28.61K,290.78,129.11,2.30B,No,177.08,167.57,169.38,169.64,163.38,497
391,HSIL.BO,498.0,415.0,20.0,0.0,YES,YES,YES,165.60K,Health Technology,Medical Specialties,88.0,97.0,86.0,90.0,31.9964,30.2321,23.67K,65.72K,498.0,215.0,7.24B,No,410.34,386.69,331.19,395.37,353.74,495
513,VIKRAMAR.BO,111.92,93.27,20.0,0.0,YES,YES,YES,41.27K,Process Industries,Chemicals: Specialty,85.0,97.0,94.0,91.0,6.7343,6.2421,3.31K,5.13K,111.92,53.11,350.96M,No,88.46,79.63,70.12,84.11,71.78,382
848,SRHHYPOLTD.NS,627.7,523.1,20.0,0.0,YES,YES,YES,292.48K,Process Industries,Chemicals: Specialty,76.0,95.0,85.0,78.0,24.4464,24.1714,11.33K,25.06K,627.7,382.4,10.77B,No,510.22,498.09,488.2,512.9,492.44,497
793,SHREEPAC.BO,191.25,159.4,19.98,32.46,YES,YES,YES,26.94K,Health Technology,Medical Specialties,77.0,96.0,92.0,89.0,10.8821,10.5071,3.94K,4.26K,283.15,90.0,717.13M,No,143.82,141.34,147.02,145.04,136.56,495
84,INDORAMA.NS,106.55,91.05,17.02,2.48,YES,YES,YES,13822.93K,Process Industries,Textiles,96.0,98.0,98.0,97.0,8.09,7.9814,872.41K,3010.21K,109.26,29.0,27.82B,No,76.88,63.92,46.68,70.36,50.02,499
551,TLL.BO,368.6,315.05,17.0,0.65,YES,YES,YES,118.80K,Health Technology,Pharmaceuticals: Major,84.0,95.0,93.0,82.0,16.7679,15.2536,38.39K,64.44K,371.0,229.95,4.41B,No,289.79,274.43,270.04,287.6,265.31,495
1268,GGAUTO.BO,203.85,174.5,16.82,36.89,YES,YES,YES,69.17K,Producer Manufacturing,Industrial Machinery,64.0,93.0,87.0,78.0,8.3714,8.3036,10.17K,14.06K,323.0,125.3,2.04B,No,168.31,164.33,184.58,167.39,160.47,495
411,FEDDERSHOL.NS,61.49,52.9,16.24,3.13,YES,,,35766.25K,Finance,Financial Conglomerates,87.0,,,,2.0986,1.8586,1600.04K,3203.18K,63.48,39.0,12.39B,No,47.79,,,,,25
155,SHTL.BO,147.6,127.5,15.76,1.6,YES,YES,YES,94.80K,Producer Manufacturing,Industrial Machinery,94.0,98.0,96.0,97.0,9.8729,9.47,9.70K,25.92K,150.0,38.43,835.18M,No,111.24,95.11,73.07,103.5,78.77,212
890,ASHIANA.NS,405.55,354.75,14.32,6.96,YES,YES,YES,1011.50K,Finance,Real Estate Development,75.0,82.0,62.0,68.0,13.6714,13.5893,171.80K,35.22K,435.9,269.45,40.77B,No,360.08,371.03,338.78,371.28,354.91,498
782,ALKALI.NS,98.63,87.66,12.51,8.15,YES,YES,YES,644.64K,Process Industries,Chemicals: Specialty,78.0,97.0,76.0,87.0,7.7421,6.6171,17.57K,89.27K,107.38,46.8,1.00B,No,73.89,73.27,72.93,73.91,72.32,496
1413,JAYKAY.NS,187.56,167.18,12.19,14.63,YES,YES,YES,4432.72K,Commercial Services,Miscellaneous Commercial Services,61.0,96.0,53.0,76.0,10.8271,10.6321,336.25K,541.66K,219.7,115.52,26.45B,No,161.14,159.05,166.17,160.83,162.19,202
132,RATNAVEER.NS,334.55,299.25,11.8,1.02,YES,YES,YES,20650.74K,Non-Energy Minerals,Steel,95.0,92.0,96.0,93.0,19.9964,19.7786,6855.35K,7351.49K,338.0,130.5,28.08B,No,295.61,241.98,179.71,258.4,194.14,498
558,TARSONS.NS,341.3,306.1,11.5,8.99,YES,YES,YES,5943.25K,Process Industries,Containers/Packaging,84.0,62.0,84.0,89.0,16.0429,16.0429,648.88K,100.62K,375.0,164.45,18.16B,No,327.72,321.91,242.9,327.13,256.4,498
110,RAYMOND.NS,1084.95,978.0,10.94,3.3,YES,YES,YES,6712.34K,Process Industries,Textiles,96.0,98.0,96.0,97.0,82.1107,79.6857,2079.27K,9199.20K,1122.0,320.0,72.20B,No,812.57,694.07,514.18,749.55,572.77,499
1373,KPL.NS,3844.9,3471.2,10.77,2.64,YES,,,171.02K,Health Technology,Pharmaceuticals: Major,62.0,,,,233.8642,231.5928,45.16K,52.83K,3949.0,3137.0,,No,3439.35,,,,,24
940,JASH.NS,575.9,521.15,10.51,3.52,YES,YES,YES,14684.58K,Producer Manufacturing,Industrial Machinery,73.0,90.0,63.0,81.0,25.0607,22.2929,185.09K,194.29K,596.9,327.1,36.23B,No,496.16,500.42,439.23,504.11,454.15,496
732,EFORU.BO,109.2,99.2,10.08,0.0,YES,YES,YES,0.00K,Distribution Services,Wholesale Distributors,79.0,64.0,78.0,33.0,0.6571,0.0,5.68K,5.68K,109.2,43.82,822.00M,No,96.74,95.96,85.14,96.23,90.98,494
352,INDOMIM.NS,1161.45,1055.9,10.0,0.0,YES,,,4392.07K,Producer Manufacturing,Industrial Machinery,89.0,93.0,,,52.8214,50.6679,5724.34K,2303.59K,1161.45,700.0,574.31B,No,956.14,,,,,38
968,AGI.NS,819.35,745.05,9.97,12.74,YES,YES,YES,1015.91K,Process Industries,Containers/Packaging,72.0,87.0,73.0,83.0,34.0893,33.7107,144.75K,162.83K,939.0,465.0,53.01B,No,756.01,724.38,650.74,738.64,645.85,497
183,MARINE.NS,415.8,379.2,9.65,7.6,YES,YES,YES,1825.34K,Distribution Services,Wholesale Distributors,94.0,84.0,94.0,94.0,22.8786,22.8536,1066.13K,673.59K,450.0,150.86,58.19B,No,404.01,345.83,246.51,365.71,271.85,499
140,QUINT.NS,76.73,70.02,9.58,0.38,YES,,,621.55K,Producer Manufacturing,Trucks/Construction/Farm Machinery,95.0,,,,4.3571,3.15,54.79K,101.92K,77.02,35.58,3.62B,No,46.14,,,,,24
