RS_Rank,Ticker,Price,Prev_Close,Gain_%,Dist_52WH_%,Above_SMA20,Above_SMA50,Above_SMA200,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,History_Days
930,SHANMUGA.BO,49.55,45.99,7.74,12.7,YES,YES,YES,62.00K,Health Services,Hospital/Nursing Management,74.0,81.0,88.0,72.0,1.2493,1.1664,9.53K,6.80K,56.76,34.0,674.52M,No,43.9,43.7,41.64,44.73,40.48,385
844,UNIROYAL.BO,25.85,24.01,7.66,10.86,YES,YES,YES,0.36K,Process Industries,Textiles,76.0,94.0,82.0,63.0,2.5479,2.3914,1.92K,0.60K,29.0,16.7,213.75M,No,25.06,21.75,20.46,22.51,20.8,497
211,SAYAJIHOTL.NS,325.2,302.35,7.56,10.95,YES,YES,,0.27K,Consumer Services,Hotels/Resorts/Cruise Lines,93.0,66.0,69.0,,25.025,23.4429,0.23K,0.15K,365.2,138.7,5.70B,No,319.37,310.46,,313.06,,106
558,TECHNOCRAF.NS,439.4,409.0,7.43,3.0,YES,,,4532.76K,Industrial Services,Engineering & Construction,84.0,,,,19.6914,19.1907,3345.96K,1654.61K,453.0,284.0,17.40B,No,357.63,,,,,20
232,SREEL.NS,370.3,345.01,7.33,7.42,YES,YES,YES,487.58K,Retail Trade,Apparel/Footwear Retail,92.0,98.0,96.0,91.0,19.9486,18.805,29.75K,86.64K,400.0,165.25,8.57B,No,264.38,235.83,211.01,244.78,210.15,498
113,ASMTEC.BO,6993.05,6521.6499,7.23,3.52,YES,YES,YES,122.64K,Technology Services,Information Technology Services,95.0,96.0,97.0,97.0,334.9714,273.3357,31.62K,48.41K,7248.0,2099.9,102.02B,No,5044.15,4684.52,3440.55,4902.31,3645.93,497
388,NCML.BO,133.26,124.7,6.86,10.38,YES,YES,YES,22.40K,Non-Energy Minerals,Steel,88.0,98.0,89.0,86.0,8.2571,6.6443,17.93K,83.20K,148.7,64.6,3.32B,No,101.91,89.86,90.8,94.28,89.64,246
495,PPEL.BO,719.95,674.35,6.76,0.37,YES,,,150.80K,Producer Manufacturing,Metal Fabrication,85.0,95.0,,,39.5214,38.9929,305.66K,125.64K,722.6,447.0,14.36B,No,640.42,,,,,28
55,KABRAEXTRU.NS,707.55,662.95,6.73,1.32,YES,YES,YES,772.87K,Producer Manufacturing,Industrial Machinery,97.0,96.0,98.0,97.0,36.1429,35.1286,306.58K,295.90K,717.0,180.0,24.75B,No,585.33,460.02,288.29,481.92,316.82,500
1150,STARPAPER.NS,169.84,159.17,6.7,5.31,YES,YES,YES,131.11K,Process Industries,Pulp & Paper,68.0,79.0,81.0,67.0,7.3714,6.7793,15.00K,25.56K,179.37,119.05,2.67B,No,150.68,147.83,146.03,149.7,141.59,500
1356,ANDHRAPAP.NS,72.58,68.08,6.61,16.47,YES,YES,YES,4498.65K,Process Industries,Pulp & Paper,62.0,90.0,75.0,54.0,4.0921,4.045,1115.57K,6195.39K,86.89,58.0,14.43B,No,63.0,61.99,64.23,62.28,63.45,500
681,DACHEPALLI.BO,98.0,92.0,6.52,0.0,YES,YES,,25.20K,Consumer Services,Publishing: Books/Magazines,80.0,88.0,83.0,85.0,4.7379,4.3443,19.46K,14.64K,98.0,48.1,1.47B,No,82.63,80.73,,81.31,74.53,175
359,SIGACHI.NS,37.56,35.27,6.49,19.62,YES,YES,YES,13528.78K,Health Technology,Pharmaceuticals: Major,89.0,96.0,96.0,92.0,2.0843,2.0629,1971.54K,3418.82K,46.73,16.65,14.37B,No,31.78,27.58,25.14,28.71,23.59,499
1070,MANAKSIA.NS,70.51,66.21,6.49,3.94,YES,YES,YES,549.18K,Non-Energy Minerals,Steel,70.0,89.0,78.0,66.0,2.8221,2.6307,33.06K,105.63K,73.4,42.1,4.62B,No,60.11,58.32,59.47,59.28,57.91,499
339,NRBBEARING.NS,515.95,484.55,6.48,0.4,YES,YES,YES,1395.63K,Producer Manufacturing,Auto Parts: Oem,89.0,81.0,78.0,92.0,17.8786,17.5607,498.71K,328.36K,518.0,212.55,50.01B,No,474.94,446.58,338.26,448.3,362.39,500
312,ACUTAAS.NS,3451.4,3241.8,6.47,7.72,YES,YES,YES,1000.34K,Health Technology,Pharmaceuticals: Major,90.0,73.0,61.0,83.0,116.5286,115.4715,356.55K,234.35K,3740.0,1302.0,282.57B,No,3230.69,3336.21,2565.18,3298.86,2887.33,500
61,WELCORP.NS,2776.9,2608.5,6.46,0.28,YES,YES,YES,4260.35K,Producer Manufacturing,Industrial Machinery,97.0,97.0,97.0,98.0,123.1357,120.4857,1653.03K,2132.77K,2784.8,710.0,732.28B,No,2354.38,1945.04,1239.43,2020.79,1425.71,501
903,TAALTECH.NS,5198.7,4886.6001,6.39,1.17,,,,24.40K,Transportation,Airlines,74.0,,,,217.257,210.4285,7.51K,10.14K,5260.0,4169.4,,No,,,,,,18
379,WSTCSTPAPR.NS,710.1,667.55,6.37,0.66,YES,YES,YES,528.74K,Producer Manufacturing,Office Equipment/Supplies,88.0,84.0,90.0,90.0,29.4964,29.1322,270.76K,352.07K,714.8,375.0,46.90B,No,635.97,589.35,483.05,600.22,511.12,500
778,RALEGRA.BO,58.5,55.0,6.36,23.02,YES,YES,YES,0.58K,Non-Energy Minerals,Construction Materials,78.0,14.0,63.0,78.0,2.9507,2.5943,0.96K,1.59K,75.99,32.7,619.28M,No,55.35,57.14,48.28,57.08,49.38,497
836,KSL.NS,968.2,910.4,6.35,2.46,YES,YES,YES,661.12K,Non-Energy Minerals,Steel,76.0,83.0,77.0,75.0,41.9036,41.7393,67.51K,116.68K,992.6,574.0,42.37B,No,893.78,892.71,789.0,901.78,810.73,501
973,MAHSEAMLES.NS,718.95,676.2,6.32,0.7,YES,YES,YES,1255.93K,Non-Energy Minerals,Steel,72.0,89.0,75.0,70.0,26.4143,26.1821,217.18K,493.00K,724.0,500.7,96.34B,No,646.64,610.5,589.37,622.08,611.59,500
579,RGL.NS,156.48,147.19,6.31,1.58,YES,YES,YES,2422.71K,Consumer Durables,Other Consumer Specialties,83.0,96.0,91.0,82.0,9.6807,9.4257,1617.74K,2277.52K,159.0,85.0,16.81B,No,137.79,126.33,115.49,129.76,113.98,501
453,ZKHANDEN.BO,204.0,191.95,6.28,0.49,YES,YES,YES,0.00K,Process Industries,Agricultural Commodities/Milling,86.0,98.0,53.0,81.0,5.6286,3.9643,0.24K,0.30K,205.0,67.01,173.42M,No,160.57,162.5,151.28,164.07,163.87,496
345,NEOGEN.NS,2388.9,2255.2,5.93,3.82,YES,YES,YES,410.06K,Process Industries,Chemicals: Specialty,89.0,84.0,72.0,90.0,89.7786,86.8643,165.20K,111.28K,2483.9,966.7,65.41B,No,2213.15,2131.93,1611.94,2155.01,1785.67,500
612,SUNSHINE.NS,509.7,481.2,5.92,2.36,,,,2018.61K,Consumer Services,Movies/Entertainment,82.0,,,,,,4712.28K,3805.36K,522.0,363.6,15.88B,No,,,,,,13
181,KENNAMET.NS,5027.9,4746.7002,5.92,2.1,YES,YES,,72.70K,Producer Manufacturing,Metal Fabrication,94.0,97.0,96.0,,279.7857,278.2071,34.77K,43.57K,5136.0,2405.2,110.50B,No,4232.69,3448.47,,3637.93,,106
432,BENCHMARK.BO,46.92,44.3,5.91,2.01,YES,YES,YES,6.00K,Technology Services,Information Technology Services,87.0,93.0,85.0,91.0,1.4179,0.4743,5.12K,9.20K,47.88,18.0,322.06M,No,39.27,39.71,30.81,39.7,31.82,500
260,RAYMOND.NS,853.85,808.45,5.62,1.74,YES,YES,YES,3305.96K,Process Industries,Textiles,92.0,95.0,92.0,94.0,40.8179,36.0143,1168.22K,4408.22K,869.0,320.0,56.82B,No,677.76,635.98,494.31,652.0,525.69,500
551,NOVUS.BO,207.25,196.25,5.61,5.37,YES,YES,,92.00K,Technology Services,Packaged Software,84.0,96.0,89.0,,13.3643,12.6607,60.62K,135.80K,219.0,126.95,3.22B,No,179.77,153.39,,159.51,,117
695,PALCO.BO,162.45,153.85,5.59,15.92,YES,YES,YES,1.32K,Distribution Services,Wholesale Distributors,80.0,76.0,75.0,83.0,8.5107,7.6036,1.97K,2.09K,193.2,88.85,649.80M,No,151.84,143.89,131.67,146.9,135.26,497
924,ITDC.NS,664.6,629.65,5.55,19.15,NO,NO,YES,8077.38K,Consumer Services,Hotels/Resorts/Cruise Lines,74.0,47.0,68.0,75.0,24.95,24.7964,1740.08K,72.61K,822.0,368.0,57.00B,No,667.63,692.72,583.54,695.27,594.56,499
966,SECMARK.NS,149.16,141.47,5.44,16.9,YES,YES,YES,17.48K,Technology Services,Information Technology Services,73.0,87.0,72.0,73.0,11.8029,10.6429,4.71K,21.56K,179.5,95.05,1.63B,No,136.91,130.39,120.58,133.57,125.14,499
890,KROSS.NS,231.54,219.67,5.4,3.85,YES,YES,YES,8960.53K,Producer Manufacturing,Auto Parts: Oem,75.0,83.0,82.0,66.0,8.5729,8.5493,829.32K,313.74K,240.8,150.52,14.94B,No,211.13,201.95,192.84,205.74,193.14,497
146,OMNI.NS,563.35,534.6,5.38,26.35,YES,NO,,1295.34K,Producer Manufacturing,Metal Fabrication,95.0,47.0,77.0,97.0,25.4036,25.4036,1106.68K,454.89K,764.85,176.25,69.67B,No,558.25,567.54,,567.5,,132
534,IKIO.NS,231.73,219.94,5.36,6.89,YES,YES,YES,2434.91K,Producer Manufacturing,Electrical Products,84.0,84.0,92.0,87.0,11.8393,11.7429,1815.84K,1259.55K,248.88,103.53,17.91B,No,204.81,204.55,167.62,209.36,168.27,500
383,VARROC.NS,884.4,839.4,5.36,1.29,YES,YES,YES,1467.95K,Producer Manufacturing,Auto Parts: Oem,88.0,70.0,93.0,88.0,37.2786,36.2679,503.03K,378.84K,896.0,462.0,135.14B,No,836.18,746.32,612.89,763.83,620.13,499
1292,WENDT.NS,8669.5,8230.5,5.33,12.4,YES,YES,YES,98.89K,Producer Manufacturing,Industrial Machinery,64.0,76.0,81.0,72.0,295.25,278.6071,12.94K,7.60K,9897.0,5841.5,17.34B,No,8181.88,8035.2,7411.08,8104.6,7383.05,499
179,BLUSPRING.NS,137.45,130.52,5.31,1.68,YES,YES,YES,835.01K,Commercial Services,Miscellaneous Commercial Services,94.0,83.0,93.0,96.0,9.1664,9.0936,966.79K,522.33K,139.8,43.98,20.55B,No,126.37,118.27,80.65,120.48,87.67,314
369,REMIEDEL.BO,258.3,245.3,5.3,0.46,YES,YES,YES,3.73K,Non-Energy Minerals,Steel,89.0,88.0,82.0,91.0,14.75,14.5571,5.05K,3.92K,259.5,118.4,3.26B,No,230.21,208.03,164.67,215.09,178.32,497
632,POWERICA.NS,575.85,547.1,5.25,14.93,YES,YES,,625.81K,Producer Manufacturing,Electrical Products,82.0,64.0,81.0,,20.2214,19.8,331.98K,137.79K,676.95,365.1,72.87B,No,530.18,543.75,,545.78,,114
964,ELLEN.NS,373.5,355.05,5.2,33.28,YES,YES,YES,3092.35K,Process Industries,Chemicals: Specialty,73.0,85.0,87.0,89.0,16.8,16.3643,566.72K,741.92K,559.8,175.0,52.64B,No,327.83,301.02,280.83,310.48,269.57,300
273,INOXINDIA.NS,2295.8,2185.5,5.05,1.87,YES,YES,YES,853.51K,Producer Manufacturing,Industrial Machinery,91.0,89.0,82.0,92.0,108.5643,105.8214,385.82K,786.75K,2339.5,1068.2,208.74B,No,2073.02,1994.41,1494.83,2036.79,1642.39,500
246,EMIL.NS,191.82,182.65,5.02,2.5,YES,YES,YES,7121.30K,Retail Trade,Electronics/Appliance Stores,92.0,66.0,96.0,93.0,8.7529,8.6164,5822.71K,1735.73K,196.74,84.9,73.80B,No,184.09,157.27,118.61,160.78,125.91,500
270,RECODE.BO,363.3,346.0,5.0,0.0,YES,YES,,72.80K,Retail Trade,Specialty Stores,91.0,96.0,96.0,,15.2357,13.9286,55.05K,17.52K,363.3,171.0,3.87B,No,317.08,256.45,,267.39,,88
