RS_Rank,Ticker,Price,Prev_Close,Gain_%,Dist_52WH_%,Above_SMA20,Above_SMA50,Above_SMA200,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,History_Days
461,POBS.BO,190.0,165.0,15.15,0.0,YES,YES,YES,0.60K,Commercial Services,Miscellaneous Commercial Services,86.0,73.0,90.0,77.0,2.1429,0.0,0.11K,0.18K,190.0,109.0,300.66M,No,170.25,167.9,148.53,170.0,151.13,498
1129,VTMLTD.NS,53.07,46.13,15.04,0.79,,,,67.99K,Process Industries,Textiles,68.0,,,,,,13.56K,13.56K,53.49,22.95,5.34B,No,,,,,,6
823,ORIRAIL.NS,131.81,114.78,14.84,3.65,,,,1932.21K,Producer Manufacturing,Building Products,76.0,,,,,,19.43K,19.43K,136.8,105.0,8.84B,No,,,,,,5
937,MARIS.BO,37.87,33.0,14.76,11.91,YES,YES,YES,8.06K,Process Industries,Textiles,73.0,94.0,79.0,77.0,2.2564,1.8079,5.54K,6.74K,42.99,23.6,300.11M,No,32.19,29.94,30.22,30.84,29.8,496
443,ENTERO.NS,1633.0,1423.6,14.71,2.04,YES,YES,YES,2228.14K,Distribution Services,Medical Distributors,86.0,94.0,78.0,85.0,74.5786,61.1286,146.58K,297.10K,1667.0,944.0,71.07B,No,1342.1,1248.18,1159.84,1296.71,1209.45,498
565,MAITRI.BO,48.0,42.0,14.29,0.83,YES,YES,YES,0.00K,Non-Energy Minerals,Aluminum,83.0,65.0,56.0,78.0,2.0379,1.24,0.10K,0.02K,48.4,22.1,211.20M,No,41.52,40.83,35.24,41.31,35.97,496
1082,ITL.NS,366.0,321.8,13.74,1.88,,,,5.38K,Producer Manufacturing,Industrial Machinery,69.0,,,,,,1.54K,1.54K,373.0,311.1,,No,,,,,,5
1062,FMGOETZE.NS,534.1,472.1,13.13,7.5,YES,YES,YES,20771.16K,Producer Manufacturing,Industrial Machinery,70.0,78.0,72.0,72.0,23.5357,21.1143,55.60K,48.76K,577.4,358.0,29.71B,No,478.99,469.59,451.26,476.3,443.33,497
518,MEEIND.BO,405.0,360.35,12.39,9.17,YES,,,3.29K,Consumer Non-Durables,Apparel/Footwear,84.0,,,,24.2,19.2643,13.27K,0.90K,445.9,281.99,,No,381.26,,,,,20
784,MAXESTATES.NS,556.05,494.85,12.37,1.09,YES,YES,YES,350.78K,Finance,Real Estate Development,77.0,96.0,83.0,80.0,25.1036,21.5464,129.29K,240.54K,562.2,305.45,90.95B,No,435.28,432.44,420.62,440.61,412.48,497
1135,THEMISMED.NS,119.24,106.14,12.34,19.43,YES,YES,YES,528.01K,Health Technology,Pharmaceuticals: Major,68.0,73.0,76.0,77.0,6.5664,5.7671,307.83K,146.10K,148.0,64.95,11.08B,No,108.35,110.88,98.84,111.56,97.72,499
305,EXPOEAPL.BO,95.21,84.9,12.14,14.23,YES,YES,YES,15.81K,Producer Manufacturing,Industrial Machinery,90.0,93.0,95.0,89.0,5.93,5.4979,28.92K,28.20K,111.0,46.4,2.17B,No,80.07,72.98,66.13,76.25,66.57,496
620,VIRAT.NS,448.8,401.7,11.73,9.22,,,,44.54K,Consumer Non-Durables,Apparel/Footwear,82.0,,,,,,13.54K,13.54K,494.4,268.05,6.52B,No,,,,,,5
1320,ATHARVA.BO,78.73,70.5,11.67,8.45,YES,,,132.00K,Producer Manufacturing,Miscellaneous Manufacturing,63.0,50.0,,,3.6821,3.3757,181.12K,49.00K,86.0,69.0,1.33B,No,75.96,,,,,35
505,SIGACHI.NS,33.9,30.49,11.18,27.46,YES,YES,YES,16060.78K,Health Technology,Pharmaceuticals: Major,85.0,94.0,94.0,87.0,1.93,1.9007,1284.69K,3819.95K,46.73,16.65,12.97B,No,27.51,25.41,25.24,26.3,22.77,499
774,NAHARINDUS.NS,139.23,125.61,10.84,9.59,YES,YES,YES,389.64K,Process Industries,Textiles,77.0,87.0,81.0,80.0,8.1407,7.3064,25.31K,65.11K,154.0,83.05,6.02B,No,121.09,118.93,109.34,121.74,111.23,498
898,KLASSROOM.BO,199.75,180.4,10.73,0.62,,,,12.00K,Technology Services,Packaged Software,74.0,,,,,,135.13K,52.88K,201.0,158.45,1.86B,No,,,,,,12
330,MAYUR.BO,27.57,24.91,10.68,8.53,YES,YES,YES,80.38K,Consumer Non-Durables,Apparel/Footwear,90.0,90.0,92.0,70.0,3.0971,2.9107,21.09K,14.39K,30.14,12.75,133.30M,No,23.32,22.74,21.11,23.41,21.48,496
1045,CLSEL.NS,319.05,288.35,10.65,1.77,YES,YES,YES,600.91K,Process Industries,Agricultural Commodities/Milling,70.0,82.0,60.0,65.0,11.5821,10.0179,358.86K,56.33K,324.8,203.75,15.86B,No,284.77,285.71,268.88,286.51,274.64,497
1092,ASSOCIATED.BO,111.0,100.5,10.45,16.23,YES,YES,YES,0.50K,Process Industries,Industrial Specialties,69.0,89.0,68.0,41.0,4.3179,3.3536,0.81K,0.05K,132.5,72.0,150.07M,No,101.09,98.82,100.47,98.34,99.81,497
353,SOBME.BO,1335.9,1211.75,10.25,0.82,YES,YES,YES,1.26K,Non-Energy Minerals,Construction Materials,89.0,97.0,92.0,92.0,71.6571,46.7571,0.82K,0.69K,1347.0,679.0,13.02B,No,1148.65,994.9,888.55,1048.24,907.77,496
33,PANKAJPO.BO,110.05,99.82,10.25,0.0,YES,YES,YES,74.86K,Producer Manufacturing,Miscellaneous Manufacturing,98.0,89.0,95.0,94.0,5.4929,4.6114,15.54K,19.87K,110.05,15.36,610.11M,No,90.45,80.38,58.74,85.2,70.46,496
124,DANLAW.BO,1610.75,1461.0,10.25,0.0,YES,YES,YES,15.75K,Technology Services,Packaged Software,95.0,98.0,97.0,97.0,78.3464,51.3,5.52K,11.47K,1610.75,428.0,7.85B,No,1228.62,1106.69,832.82,1169.92,876.39,496
235,WELINV.NS,2229.2,2022.0,10.25,0.0,YES,YES,YES,0.67K,Finance,Investment Banks/Brokers,92.0,85.0,76.0,90.0,89.35,73.7643,3.26K,15.28K,2229.2,865.0,8.17B,No,1890.74,1834.38,1501.51,1894.12,1618.51,497
13,JTLDEFENCE.BO,534.85,485.15,10.24,22.97,NO,NO,YES,2.20K,Non-Energy Minerals,Other Metals/Minerals,98.0,2.0,92.0,98.0,29.9071,22.2821,2.70K,5.91K,694.3,55.58,5.63B,No,557.32,553.06,235.19,567.0,308.18,498
498,SUNITATOOL.BO,1025.1,929.85,10.24,8.79,YES,YES,YES,6.62K,Producer Manufacturing,Industrial Machinery,85.0,70.0,91.0,82.0,24.7357,7.4036,15.26K,5.46K,1123.85,553.0,6.44B,No,986.69,875.63,817.03,903.21,854.02,496
73,SHAHFOOD.BO,385.35,349.55,10.24,8.55,YES,YES,YES,0.01K,Consumer Non-Durables,Food: Specialty/Candy,97.0,41.0,98.0,96.0,9.0214,2.3643,0.81K,0.77K,421.4,97.55,8.98B,No,374.28,317.87,195.95,342.51,222.61,498
15,MAXGROW.BO,136.64,123.95,10.24,0.0,YES,YES,YES,1.32K,Commercial Services,Personnel Services,98.0,98.0,98.0,95.0,4.635,1.1007,26.07K,29.39K,136.64,12.16,5.46B,No,95.84,75.82,54.88,86.58,64.2,497
55,PURPLEWAVE.BO,343.95,312.0,10.24,0.0,YES,YES,,7.00K,Technology Services,Packaged Software,97.0,99.0,98.0,97.0,20.8464,17.2857,38.58K,36.90K,343.95,95.1,3.18B,No,248.47,169.44,,194.8,142.85,178
91,VOLKAI.BO,142.06,128.86,10.24,0.0,YES,YES,YES,67.98K,Distribution Services,Wholesale Distributors,96.0,98.0,97.0,97.0,7.5571,5.4807,8.83K,9.40K,142.06,40.0,168.05M,No,106.79,91.61,61.26,98.43,70.74,496
177,CALSOFT.NS,30.67,27.82,10.24,0.0,YES,YES,YES,105.57K,Technology Services,Information Technology Services,94.0,96.0,92.0,95.0,1.4971,0.9993,165.32K,415.82K,30.67,10.9,1.90B,No,23.72,23.16,17.64,23.88,18.69,498
274,VEDANTASSET.BO,66.28,60.13,10.23,29.19,NO,NO,YES,9.00K,Finance,Investment Managers,91.0,2.0,94.0,86.0,2.8921,0.8336,6.22K,8.10K,93.6,33.0,183.04M,No,71.24,75.05,50.62,76.06,53.28,496
129,KRISHNA.BO,41.37,37.53,10.23,20.01,YES,NO,YES,3.73K,Industrial Services,Engineering & Construction,95.0,20.0,96.0,90.0,0.9264,0.2507,19.99K,8.55K,51.72,12.44,446.80M,No,38.06,41.46,26.46,41.65,30.26,496
118,BAFNAPH.NS,267.25,242.45,10.23,8.07,YES,YES,YES,10.74K,Health Technology,Pharmaceuticals: Major,95.0,79.0,97.0,96.0,7.425,2.9143,27.64K,7.54K,290.7,94.77,6.32B,No,262.17,228.11,159.36,239.51,166.77,497
51,KANELIND.BO,75.72,68.69,10.23,6.31,YES,YES,YES,5.43K,Process Industries,Agricultural Commodities/Milling,97.0,94.0,98.0,98.0,3.9286,0.7486,2.28K,7.45K,80.82,10.0,1.19B,No,67.53,57.95,35.27,60.88,36.99,498
17,VINRKLB.BO,45.99,41.72,10.23,1.41,YES,YES,YES,6.48K,Health Technology,Pharmaceuticals: Major,98.0,98.0,78.0,94.0,2.1886,0.9921,1.29K,2.06K,46.65,4.5,277.23M,No,32.79,33.11,25.44,33.78,34.84,497
171,SWASTIKAAL.BO,107.71,97.71,10.23,0.0,YES,YES,YES,50.00K,Producer Manufacturing,Metal Fabrication,94.0,86.0,98.0,91.0,3.855,1.45,16.13K,13.20K,107.71,39.0,879.34M,No,92.72,79.6,65.47,87.12,65.37,269
447,BODALCHEM.NS,87.05,78.97,10.23,0.0,YES,YES,YES,1395.02K,Process Industries,Industrial Specialties,86.0,93.0,72.0,92.0,3.2557,2.7857,176.34K,238.59K,87.05,42.81,10.96B,No,71.84,67.23,59.66,69.36,63.59,498
9,MRUTR.BO,90.39,82.01,10.22,9.82,YES,YES,YES,64.41K,Finance,Investment Banks/Brokers,98.0,82.0,98.0,98.0,2.435,0.4614,4.73K,8.97K,100.23,0.56,65.30B,No,89.62,72.99,29.66,77.54,41.7,497
47,KETOMOTORS.BO,333.7,302.75,10.22,0.0,YES,YES,YES,2.54K,Process Industries,Chemicals: Agricultural,97.0,97.0,98.0,98.0,10.6464,1.0536,7.70K,9.73K,333.7,91.4,23.50B,No,234.09,220.81,129.38,241.24,151.58,498
70,KUBERJI.BO,46.27,41.98,10.22,0.0,YES,YES,YES,46.05K,Finance,Financial Conglomerates,97.0,98.0,93.0,98.0,1.7114,0.02,10.88K,12.41K,46.27,10.51,158.84M,No,29.73,24.15,18.47,27.03,20.9,496
1328,JAGAJITIND.BO,165.7,150.35,10.21,31.51,YES,YES,YES,38.80K,Consumer Non-Durables,Beverages: Alcoholic,62.0,93.0,74.0,75.0,10.7321,9.3786,20.08K,57.71K,241.95,116.0,7.75B,No,153.79,142.12,141.05,145.14,137.81,496
785,HIPOLIN.BO,103.05,93.5,10.21,13.26,NO,YES,YES,4.13K,Consumer Non-Durables,Household/Personal Care,77.0,52.0,66.0,89.0,2.6536,0.5679,5.38K,29.31K,118.8,44.83,322.68M,No,107.15,91.01,73.28,93.67,78.06,496
366,SHHARICH.BO,167.8,152.25,10.21,11.68,YES,YES,YES,8.10K,Process Industries,Chemicals: Specialty,89.0,91.0,92.0,87.0,12.7857,11.4179,4.66K,12.89K,190.0,87.65,1.06B,No,159.74,135.59,118.64,140.71,118.81,496
135,CELLA.BO,28.62,25.97,10.2,11.28,YES,YES,YES,22.77K,Process Industries,Pulp & Paper,95.0,57.0,97.0,94.0,1.8257,1.6679,20.16K,23.06K,32.26,11.65,576.73M,No,26.91,23.48,16.51,24.03,17.89,496
457,VALIANTLAB.NS,105.48,95.74,10.17,0.06,YES,YES,YES,899.02K,Health Technology,Pharmaceuticals: Major,86.0,98.0,87.0,92.0,4.5021,2.6143,47.73K,169.88K,105.54,49.51,5.73B,No,74.57,68.74,67.62,72.9,68.07,498
1120,SSWRL.BO,27.13,24.64,10.11,37.14,NO,YES,YES,2.11K,Non-Energy Minerals,Steel,68.0,10.0,82.0,81.0,1.6729,1.2457,6.78K,2.31K,43.16,16.6,89.84M,No,28.16,26.73,23.19,27.63,22.73,496
378,AKSHARCHEM.NS,333.72,303.22,10.06,0.17,YES,YES,YES,19.35K,Process Industries,Chemicals: Specialty,88.0,96.0,94.0,87.0,17.2157,14.6043,13.46K,11.68K,334.29,141.3,2.68B,No,281.31,253.36,226.26,264.76,222.19,498
423,STHINPA.BO,128.95,117.25,9.98,5.18,YES,YES,YES,75.93K,Process Industries,Pulp & Paper,87.0,91.0,88.0,83.0,8.2071,6.6786,12.84K,53.99K,136.0,65.1,2.42B,No,107.41,104.84,93.8,107.91,97.39,496
399,GENUSPRIME.BO,37.3,33.94,9.9,11.46,YES,YES,YES,12.92K,Industrial Services,Engineering & Construction,88.0,93.0,89.0,81.0,2.6607,2.2157,11.35K,20.33K,42.13,16.3,2.91B,No,34.06,32.22,26.21,33.04,28.6,496
1212,ARVEE.NS,182.05,165.81,9.79,37.39,YES,YES,YES,34.99K,Process Industries,Chemicals: Specialty,65.0,86.0,66.0,57.0,11.7721,11.7086,3.99K,11.46K,290.78,129.11,2.01B,No,163.99,163.01,168.12,162.88,160.86,497
764,RETAGGIO.BO,50.95,46.43,9.74,29.9,YES,NO,YES,9.00K,Consumer Durables,Other Consumer Specialties,78.0,45.0,4.0,75.0,1.4843,0.4729,9.58K,4.80K,72.68,18.0,1.04B,No,48.46,53.23,47.65,52.19,51.8,343
704,NIITLTD.NS,102.68,93.62,9.68,11.79,YES,YES,YES,1305.85K,Commercial Services,Miscellaneous Commercial Services,79.0,73.0,92.0,79.0,3.5814,3.1714,2611.84K,265.09K,116.4,49.0,14.05B,No,95.81,98.05,83.34,97.92,80.05,499
945,COSMICCRF.BO,1375.0,1255.0,9.56,9.54,YES,YES,YES,17.50K,Non-Energy Minerals,Steel,73.0,79.0,89.0,78.0,56.8,46.7286,8.45K,5.47K,1519.95,550.0,12.66B,No,1324.51,1260.98,1081.77,1282.43,1032.22,496
130,DRL.BO,38.97,35.57,9.56,0.05,YES,YES,YES,32.71K,Distribution Services,Wholesale Distributors,95.0,97.0,96.0,91.0,2.3029,2.1836,71.36K,239.35K,38.99,15.12,285.09M,No,29.13,27.14,22.09,29.18,24.18,496
483,ZKHANDEN.BO,169.0,154.3,9.53,15.5,YES,YES,YES,2.41K,Process Industries,Agricultural Commodities/Milling,85.0,49.0,28.0,81.0,7.8321,4.6857,0.14K,0.66K,200.0,67.01,143.67M,No,133.68,162.21,146.63,161.76,157.88,497
277,JAUSPOL.BO,21.9,20.0,9.5,40.99,NO,NO,YES,1.72K,Process Industries,Containers/Packaging,91.0,6.0,20.0,4.0,2.3607,2.2007,3.27K,3.74K,37.11,6.84,101.30M,No,23.21,24.26,21.4,23.99,26.44,496
706,SOTEFIN.BO,273.85,250.25,9.43,1.42,YES,,,28.20K,Producer Manufacturing,Industrial Machinery,79.0,,,,14.3214,11.6929,204.05K,101.52K,277.8,197.1,4.97B,No,223.87,,,,,23
1137,KAMATHOTEL.NS,227.2,207.66,9.41,31.11,YES,YES,YES,163.00K,Consumer Services,Hotels/Resorts/Cruise Lines,68.0,95.0,88.0,69.0,9.7036,9.1464,57.09K,101.69K,329.8,140.2,6.70B,No,181.92,180.02,194.24,187.19,178.53,498
323,PRARUH.BO,86.1,78.9,9.13,0.0,YES,YES,YES,78.00K,Technology Services,Information Technology Services,90.0,95.0,94.0,87.0,3.3793,2.5679,26.35K,24.40K,86.1,45.0,1.20B,No,74.92,63.02,55.55,66.6,57.96,223
97,ATVOENT.BO,44.73,41.02,9.04,1.0,YES,YES,YES,288.81K,Consumer Non-Durables,Apparel/Footwear,96.0,97.0,96.0,95.0,2.0079,1.8043,53.26K,101.36K,45.18,12.0,4.79B,No,35.39,32.26,22.82,34.37,26.64,496
236,APOLLOPIPE.NS,663.75,609.25,8.95,0.76,YES,YES,YES,2312.37K,Producer Manufacturing,Miscellaneous Manufacturing,92.0,94.0,84.0,94.0,25.4929,25.4893,254.97K,531.87K,668.8,252.1,29.15B,No,541.59,510.98,407.63,527.11,464.46,500
564,GOODRICKE.BO,239.55,220.2,8.79,3.41,YES,YES,YES,31.62K,Process Industries,Agricultural Commodities/Milling,83.0,94.0,88.0,86.0,13.0607,11.0536,7.96K,27.06K,248.0,142.05,5.17B,No,199.14,189.54,173.27,196.46,175.58,496
1246,SWRNASE.BO,94.35,86.75,8.76,10.14,YES,YES,YES,0.00K,Finance,Financial Conglomerates,65.0,61.0,63.0,45.0,4.955,3.5471,0.14K,0.07K,105.0,55.6,283.05M,No,90.33,91.25,82.8,91.03,85.27,495
133,JAYKAILASH.BO,69.07,63.6,8.6,0.0,YES,YES,YES,112.00K,Consumer Non-Durables,Food: Specialty/Candy,95.0,98.0,95.0,98.0,3.9393,3.4393,75.43K,126.56K,69.07,10.73,345.14M,No,51.18,38.62,28.78,42.15,30.07,496
226,HANNAH.BO,117.8,108.5,8.57,8.54,YES,YES,,26.00K,Health Services,Hospital/Nursing Management,92.0,70.0,94.0,92.0,3.7643,2.2679,29.16K,11.40K,128.8,55.99,2.67B,No,109.38,108.32,,110.21,86.39,140
873,NANTA.BO,363.85,335.45,8.47,44.14,NO,NO,,6.60K,Distribution Services,Wholesale Distributors,75.0,1.0,49.0,67.0,23.7786,19.3179,11.74K,25.38K,651.4,234.0,1.87B,No,379.53,471.67,,458.29,388.6,161
207,ELFIN.BO,95.22,88.0,8.2,0.81,YES,YES,,42.00K,Process Industries,Agricultural Commodities/Milling,93.0,88.0,87.0,,2.6071,2.0,12.00K,24.00K,96.0,47.3,1.85B,No,83.41,78.56,,81.18,,113
613,ABMINTLLTD.NS,60.49,55.92,8.17,16.91,YES,YES,YES,1.97K,Industrial Services,Engineering & Construction,82.0,97.0,86.0,78.0,5.4957,3.6314,2.72K,10.89K,72.8,34.0,569.09M,No,50.33,44.96,44.1,46.86,45.21,498
938,SUPERBAK.BO,36.0,33.29,8.14,16.49,YES,YES,YES,0.00K,Process Industries,Agricultural Commodities/Milling,73.0,91.0,71.0,63.0,0.9786,0.3464,0.33K,0.12K,43.11,27.66,108.78M,No,30.39,32.34,31.93,32.61,32.11,498
1067,MKEXIM.NS,61.88,57.24,8.11,1.78,,,,37.43K,Process Industries,Textiles,69.0,,,,,,13.32K,13.32K,63.0,52.0,,No,,,,,,5
1180,SMRUTHIORG.BO,131.35,121.6,8.02,19.91,YES,YES,YES,10.00K,Health Technology,Pharmaceuticals: Major,66.0,83.0,65.0,66.0,5.8607,5.2179,4.13K,10.86K,164.0,95.0,1.50B,No,121.34,118.92,118.29,119.26,116.68,496
237,CONFIPET.NS,77.85,72.14,7.92,9.9,YES,YES,YES,8221.73K,Retail Trade,Specialty Stores,92.0,32.0,79.0,96.0,4.5414,4.5243,3427.09K,3917.42K,86.4,28.06,25.86B,No,76.86,74.9,51.7,75.95,58.61,500
154,OVOBELE.BO,275.65,255.85,7.74,2.25,YES,YES,YES,28.13K,Consumer Non-Durables,Food: Specialty/Candy,94.0,97.0,96.0,92.0,12.5893,7.0143,13.49K,24.98K,282.0,105.6,2.62B,No,199.1,193.36,168.12,203.65,166.5,496
999,QUINT.NS,43.64,40.51,7.73,5.13,,,,30.07K,Producer Manufacturing,Trucks/Construction/Farm Machinery,71.0,,,,,,29.36K,29.36K,46.0,35.58,,No,,,,,,6
83,TEJASSVI.BO,66.46,61.72,7.68,10.19,NO,YES,YES,12.64K,Process Industries,Textiles,96.0,78.0,96.0,94.0,1.8657,0.9236,64.37K,21.03K,74.0,13.8,3.87B,No,67.37,57.24,36.49,59.91,43.83,496
549,MILLWORKS.BO,890.2,827.5,7.58,3.23,YES,,,122.00K,Producer Manufacturing,Metal Fabrication,84.0,,,,41.7429,37.8643,270.38K,151.20K,919.95,628.9,15.68B,No,786.03,,,,,25
11,TANDHANIN.BO,134.4,125.0,7.52,18.05,NO,NO,YES,6.00K,Finance,Investment Banks/Brokers,98.0,10.0,85.0,98.0,8.9393,7.4607,5.21K,11.02K,164.0,10.48,6.69B,No,138.11,144.59,69.42,144.36,94.43,497
642,MANAKALUCO.NS,40.04,37.26,7.46,41.22,YES,YES,YES,188.60K,Non-Energy Minerals,Other Metals/Minerals,81.0,83.0,72.0,77.0,2.65,2.3957,154.35K,97.40K,68.12,21.73,2.62B,No,38.12,37.17,33.4,37.36,33.45,500
478,IFINSEC.BO,242.0,225.2,7.46,15.07,YES,YES,YES,0.48K,Finance,Finance/Rental/Leasing,85.0,67.0,82.0,75.0,15.4571,13.2536,0.64K,0.87K,284.95,140.1,7.06B,No,224.29,219.64,192.2,222.02,198.88,498
240,SW1.BO,159.9,148.9,7.39,18.0,YES,YES,YES,0.18K,Finance,Investment Banks/Brokers,92.0,9.0,95.0,86.0,3.4107,1.3179,0.83K,1.89K,195.0,74.4,143.91M,No,151.72,144.15,108.1,151.97,113.61,498
123,KINETRU.BO,61.48,57.33,7.24,18.91,YES,YES,YES,3.14K,Finance,Finance/Rental/Leasing,95.0,97.0,97.0,71.0,2.645,1.7729,1.44K,2.89K,75.82,25.47,206.57M,No,46.35,39.05,40.8,42.01,41.5,496
769,ACESEPP.BO,103.22,96.27,7.22,32.91,YES,YES,,13.09K,Technology Services,Data Processing Services,78.0,98.0,96.0,6.0,10.0843,9.48,26.08K,42.73K,153.85,25.51,,No,84.19,60.29,,62.7,86.1,164
89,MODISONLTD.NS,414.85,387.15,7.15,0.28,YES,YES,YES,136.46K,Industrial Services,Engineering & Construction,96.0,97.0,97.0,97.0,18.9607,15.25,214.99K,200.51K,416.0,114.0,13.46B,No,318.27,308.12,198.97,318.04,225.1,498
201,SPORTKING.NS,228.26,213.07,7.13,5.49,YES,YES,YES,1661.04K,Process Industries,Textiles,93.0,69.0,88.0,94.0,9.8836,9.8186,782.57K,371.01K,241.51,78.17,29.05B,No,210.53,196.69,137.76,200.78,159.14,498
888,ZYDUSWELL.NS,525.45,490.8,7.06,14.12,NO,NO,YES,662.62K,Consumer Non-Durables,Food: Major Diversified,74.0,19.0,62.0,76.0,15.9214,13.8179,716.75K,195.30K,611.85,367.55,167.18B,No,527.04,547.29,474.95,549.63,490.13,499
462,JAFINANCE.BO,122.95,114.85,7.05,14.61,YES,YES,YES,2.69K,Finance,Finance/Rental/Leasing,86.0,96.0,89.0,51.0,4.1679,3.3393,0.57K,1.07K,143.99,50.35,1.31B,No,115.11,96.92,83.36,100.99,93.27,496
660,SHILINDORE.BO,1280.0,1196.25,7.0,10.49,YES,YES,YES,1.16K,Consumer Services,Hotels/Resorts/Cruise Lines,81.0,29.0,80.0,85.0,36.8893,15.9964,4.18K,4.52K,1430.0,702.05,3.90B,No,1194.95,1244.74,966.6,1256.14,1038.41,497
442,GCSL.NS,523.1,488.9,7.0,3.63,YES,YES,YES,366.32K,Finance,Investment Banks/Brokers,86.0,39.0,85.0,86.0,33.6786,31.3964,626.92K,735.37K,542.8,213.15,11.84B,No,510.67,488.24,386.19,502.51,413.15,241
265,VLL.BO,56.7,53.0,6.98,19.35,YES,NO,YES,0.03K,Finance,Finance/Rental/Leasing,91.0,14.0,72.0,96.0,1.0271,0.4829,0.05K,0.01K,70.3,21.03,1.47B,No,55.28,57.75,44.57,58.28,48.15,497
905,GIPCL.NS,190.72,178.39,6.91,5.61,YES,YES,YES,3502.66K,Utilities,Electric Utilities,74.0,87.0,80.0,81.0,6.6214,6.1064,542.37K,1346.03K,202.05,119.9,29.60B,No,168.63,164.29,153.41,166.35,153.35,500
1153,PARADEEP.NS,159.63,149.4,6.85,31.26,YES,YES,YES,51528.27K,Process Industries,Chemicals: Agricultural,67.0,88.0,81.0,78.0,4.6343,4.5343,6817.88K,2206.90K,232.22,99.7,165.78B,No,149.34,142.97,136.32,145.36,129.66,500
1392,TAALTECH.NS,4501.3,4216.2002,6.76,4.15,,,,9.98K,Transportation,Airlines,61.0,,,,,,5.16K,13.98K,4696.0,2616.1,,No,,,,,,5
355,EMERALL.BO,301.25,282.2,6.75,0.54,YES,YES,YES,5.51K,Consumer Services,Hotels/Resorts/Cruise Lines,89.0,98.0,94.0,86.0,20.2,19.1071,2.20K,9.15K,302.9,151.0,4.52B,No,224.22,195.94,195.07,211.72,194.08,496
1117,NICCOPAR.NS,85.35,79.99,6.7,3.01,,,,5.51K,Consumer Services,Movies/Entertainment,68.0,,,,,,1.39K,1.39K,88.0,72.0,3.99B,No,,,,,,5
