RS_Rank,Ticker,Price,Prev_Close,Gain_%,Dist_52WH_%,Above_SMA20,Above_SMA50,Above_SMA200,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,History_Days
451,SYSTEMATIC.BO,267.05,237.6,12.39,1.09,YES,YES,YES,247.20K,Producer Manufacturing,Metal Fabrication,86.0,94.0,89.0,89.0,11.8571,11.3321,33.89K,34.98K,270.0,125.0,5.96B,No,228.44,204.44,188.45,210.38,191.21,229
866,INDOCO.NS,273.77,243.84,12.27,17.59,YES,YES,YES,19225.06K,Health Technology,Pharmaceuticals: Major,75.0,91.0,85.0,78.0,12.2414,12.2186,450.58K,132.53K,332.2,162.19,25.23B,No,229.13,235.01,222.02,240.47,219.23,501
1350,DUROPACK.BO,68.93,61.95,11.27,20.68,YES,YES,YES,4.74K,Process Industries,Industrial Specialties,62.0,85.0,81.0,74.0,7.4429,6.9943,0.55K,0.85K,86.9,40.05,363.41M,No,63.51,60.07,57.83,61.12,54.79,498
813,CENTENKA.NS,602.35,544.1,10.71,10.32,YES,YES,YES,9590.27K,Process Industries,Chemicals: Specialty,77.0,44.0,76.0,80.0,18.775,17.5893,164.28K,31.89K,671.65,371.2,13.16B,No,574.41,562.0,475.47,568.26,489.71,500
574,EFORU.BO,99.2,90.0,10.22,8.99,YES,YES,YES,0.00K,Distribution Services,Wholesale Distributors,83.0,64.0,75.0,52.0,5.02,4.1486,5.92K,0.09K,109.0,43.82,746.73M,No,95.75,92.16,82.5,94.79,90.09,496
145,PRARUH.BO,115.3,104.64,10.19,0.0,YES,YES,YES,14.00K,Technology Services,Information Technology Services,95.0,98.0,97.0,93.0,3.2821,1.4014,34.12K,82.20K,115.3,45.0,1.61B,No,83.55,68.41,56.79,73.94,60.17,229
257,NIRAJISPAT.NS,429.65,390.6,10.0,2.02,YES,YES,YES,1.06K,Producer Manufacturing,Miscellaneous Manufacturing,92.0,98.0,97.0,85.0,21.0293,9.3221,0.17K,0.48K,438.5,155.0,257.79M,No,246.01,217.48,222.69,236.59,235.0,499
275,STDSFAC.BO,88.41,80.38,9.99,0.0,YES,YES,YES,22.69K,Consumer Non-Durables,Household/Personal Care,91.0,98.0,96.0,89.0,6.6743,4.9764,4.23K,14.45K,88.41,44.1,730.41M,No,59.22,54.86,52.66,57.55,53.94,498
771,OCTAWARE.BO,53.98,49.08,9.98,45.21,NO,NO,NO,1.60K,Technology Services,Information Technology Services,78.0,6.0,12.0,4.0,1.3871,0.0,0.10K,0.48K,98.53,25.46,193.82M,No,59.02,61.77,63.71,61.41,64.38,500
21,BATLIBOI.NS,93.57,85.1,9.95,12.14,YES,YES,,121.61K,Producer Manufacturing,Industrial Machinery,98.0,83.0,78.0,,3.9114,3.9114,78.39K,23.97K,106.5,15.7,4.42B,No,88.18,85.82,,86.35,,101
232,GTIL.BO,128.3,116.8,9.85,0.12,YES,YES,,262.40K,Producer Manufacturing,Metal Fabrication,92.0,97.0,97.0,93.0,6.6929,6.0679,60.85K,148.64K,128.45,43.52,1.74B,No,82.89,79.63,,83.77,69.86,159
1448,HMEML.BO,57.58,52.8,9.05,18.67,YES,YES,YES,51.20K,Distribution Services,Wholesale Distributors,60.0,83.0,52.0,72.0,2.0393,1.1957,11.40K,9.28K,70.8,36.47,788.80M,No,51.75,50.84,50.81,50.98,49.18,393
199,BLUSPRING.NS,132.44,121.47,9.03,3.1,YES,YES,YES,1041.91K,Commercial Services,Miscellaneous Commercial Services,93.0,85.0,95.0,96.0,8.165,8.0921,1084.43K,812.52K,136.67,43.98,19.80B,No,121.02,115.59,78.87,118.44,84.92,308
746,NAPSGLOBAL.BO,58.0,53.25,8.92,3.33,YES,YES,YES,8.00K,Process Industries,Textiles,78.0,94.0,87.0,75.0,1.725,1.2821,3.92K,7.04K,60.0,34.6,256.94M,No,49.65,42.74,43.32,44.7,41.57,367
361,SERA.BO,58.12,53.42,8.8,3.13,YES,YES,YES,488.87K,Non-Energy Minerals,Other Metals/Minerals,89.0,96.0,91.0,86.0,3.8657,3.8571,81.27K,103.69K,60.0,31.31,3.81B,No,44.95,42.24,40.54,43.26,40.88,498
365,UFLEX.NS,701.8,645.05,8.8,3.0,YES,YES,YES,2478.75K,Process Industries,Containers/Packaging,89.0,96.0,94.0,84.0,38.2464,34.1571,494.85K,408.13K,723.5,330.0,50.68B,No,581.26,502.83,461.11,520.53,455.75,500
632,WINDLAS.NS,1096.6,1008.35,8.75,1.21,YES,YES,YES,1564.84K,Health Technology,Pharmaceuticals: Major,82.0,92.0,87.0,82.0,45.5464,45.5464,100.15K,123.48K,1110.0,697.4,22.63B,No,958.85,897.04,822.61,918.28,838.83,500
393,SHTL.BO,107.99,99.4,8.64,5.27,YES,YES,YES,50.40K,Producer Manufacturing,Industrial Machinery,88.0,94.0,90.0,91.0,3.5186,2.8664,5.08K,8.52K,114.0,38.43,611.05M,No,95.81,88.13,70.64,89.82,71.79,200
537,MILKYMIST.NS,252.04,232.03,8.62,1.25,,,,56554.30K,Consumer Non-Durables,Food: Meat/Fish/Dairy,84.0,,,,,,34376.14K,28586.76K,255.23,165.0,,No,,,,,,12
73,MOREPENLAB.NS,111.97,103.65,8.03,1.78,YES,YES,YES,36385.23K,Health Technology,Pharmaceuticals: Major,97.0,98.0,98.0,96.0,6.6679,6.6564,20476.49K,24056.49K,114.0,33.05,61.35B,No,91.26,71.95,49.13,76.86,53.81,501
481,ARIES.NS,495.35,458.85,7.95,4.35,YES,YES,YES,480.37K,Process Industries,Chemicals: Agricultural,86.0,96.0,92.0,83.0,31.675,31.4821,57.72K,168.08K,517.9,285.35,6.44B,No,429.88,376.79,349.8,389.65,362.1,499
446,KHAITANLTD.NS,160.8,149.45,7.59,3.13,YES,YES,YES,19.10K,Consumer Durables,Electronics/Appliances,87.0,66.0,81.0,90.0,8.3671,8.3571,5.10K,2.42K,166.0,85.0,807.36M,No,147.59,138.9,116.82,139.59,123.74,499
729,NATCAPSUQ.NS,216.18,201.37,7.35,26.97,YES,YES,YES,32.92K,Health Technology,Pharmaceuticals: Other,79.0,94.0,88.0,80.0,14.2743,13.7314,25.84K,70.98K,296.0,136.36,2.25B,No,170.27,156.52,163.01,160.99,157.81,383
1137,MODRNSH.BO,39.47,36.79,7.28,17.77,YES,YES,YES,2.26K,Finance,Investment Banks/Brokers,68.0,70.0,79.0,70.0,3.6229,3.5493,1.94K,0.73K,48.0,24.7,115.69M,No,36.38,35.47,35.33,35.72,32.94,498
270,RISHABH.NS,746.0,695.7,7.23,0.93,YES,YES,YES,1177.21K,Producer Manufacturing,Electrical Products,91.0,84.0,90.0,91.0,40.9786,40.9786,278.74K,429.46K,753.0,315.0,28.86B,No,681.42,650.69,492.31,659.52,531.39,499
1369,SURYALA.NS,414.95,387.0,7.22,1.14,,,,3.06K,Process Industries,Textiles,62.0,,,,,,0.53K,0.56K,419.75,371.05,,No,,,,,,12
773,NIACL.NS,199.11,185.77,7.18,8.67,YES,YES,YES,24333.31K,Finance,Multi-Line Insurance,78.0,83.0,87.0,77.0,6.9043,6.8829,7137.23K,3921.08K,218.0,116.97,328.13B,No,184.13,180.35,161.21,181.72,163.52,501
1129,FERMENTA.NS,520.65,485.8,7.17,1.73,,,,159.54K,Health Technology,Biotechnology,68.0,,,,,,92.36K,89.70K,529.8,442.05,,No,,,,,,12
1125,TARMAT.NS,62.78,58.92,6.55,15.05,YES,YES,YES,83.88K,Industrial Services,Engineering & Construction,68.0,92.0,78.0,63.0,5.2421,5.2,41.78K,93.53K,73.9,46.26,1.57B,No,56.2,52.27,52.91,52.97,53.8,500
728,GLOBAL.NS,117.31,110.14,6.51,3.77,YES,YES,YES,496.02K,Commercial Services,Miscellaneous Commercial Services,79.0,85.0,67.0,60.0,5.0479,5.0364,74.55K,104.49K,121.9,55.3,5.97B,No,106.65,104.25,97.77,105.25,103.54,500
557,KERNEX.NS,1736.4,1634.3,6.25,32.7,NO,NO,YES,279.92K,Electronic Technology,Computer Communications,84.0,2.0,27.0,87.0,136.2215,134.9572,331.10K,274.06K,2580.0,850.0,29.18B,No,1987.68,2124.14,1488.92,2101.94,1603.29,501
198,VINDHYATEL.NS,2737.1,2576.7,6.23,0.47,YES,YES,YES,192.02K,Industrial Services,Engineering & Construction,93.0,84.0,81.0,96.0,126.8785,126.8785,82.53K,75.47K,2750.0,963.9,32.44B,No,2463.68,2182.18,1620.18,2211.77,1718.82,501
331,AYMSYNTEX.NS,312.5,294.2,6.22,1.98,YES,YES,YES,601.69K,Process Industries,Textiles,90.0,91.0,89.0,85.0,17.5571,17.4464,80.23K,244.76K,318.8,141.53,18.35B,No,263.35,249.17,204.76,256.18,221.98,500
626,AEGISVOPAK.NS,286.3,270.1,6.0,8.09,YES,YES,YES,3126.55K,Transportation,Air Freight/Couriers,82.0,34.0,92.0,68.0,10.7571,10.7464,1821.41K,579.31K,311.49,158.0,317.22B,No,273.16,274.98,231.48,278.15,226.92,316
188,AFCOM.BO,1616.15,1527.45,5.81,3.8,YES,YES,YES,98.04K,Transportation,Airlines,93.0,81.0,96.0,94.0,84.4143,83.2678,115.28K,77.54K,1680.0,637.85,46.41B,No,1531.41,1432.04,995.83,1472.5,1074.36,498
622,NEXUSSURGL.BO,24.09,22.77,5.8,5.53,YES,YES,YES,8.70K,Distribution Services,Medical Distributors,82.0,93.0,75.0,79.0,2.1864,2.1129,3.71K,9.89K,25.5,13.26,131.82M,No,19.77,19.62,18.47,20.1,19.54,498
1346,HAMPS.BO,25.9,24.49,5.76,13.67,YES,YES,YES,8.00K,Health Technology,Pharmaceuticals: Major,62.0,37.0,52.0,78.0,1.0721,0.4779,4.69K,4.40K,30.0,13.36,225.64M,No,24.01,24.97,22.48,25.16,23.49,422
798,ELANTAS.NS,11904.0,11297.0,5.37,9.82,YES,YES,,8.29K,Process Industries,Industrial Specialties,77.0,90.0,79.0,,480.1429,472.5714,2.77K,2.06K,13200.0,8900.0,94.37B,No,11689.67,10544.61,,10663.85,,95
1177,SOVERDIA.BO,26.28,24.95,5.33,33.47,YES,YES,YES,0.81K,Consumer Durables,Other Consumer Specialties,67.0,69.0,80.0,62.0,2.0343,1.9693,4.32K,1.78K,39.5,18.21,152.11M,No,26.13,24.15,23.29,24.88,22.91,498
1193,SHUKRAPHAR.NS,46.79,44.43,5.31,0.95,,,,2933.34K,Health Technology,Pharmaceuticals: Major,66.0,,,,,,1209.40K,1222.06K,47.24,40.06,20.49B,No,,,,,,14
426,WELENT.NS,741.7,705.55,5.12,0.44,YES,YES,YES,1021.60K,Industrial Services,Engineering & Construction,87.0,90.0,90.0,84.0,29.675,29.675,456.47K,1090.75K,745.0,412.0,100.58B,No,621.73,611.23,526.74,622.87,540.34,501
1233,ONEINDIG.BO,140.75,134.0,5.04,10.86,YES,,,8.40K,Industrial Services,Engineering & Construction,65.0,,,,7.8836,6.2829,123.92K,13.92K,157.9,120.0,1.54B,No,140.47,,,,,20
523,JTLIND.NS,92.4,87.97,5.04,1.7,YES,YES,YES,10041.39K,Non-Energy Minerals,Steel,84.0,90.0,89.0,82.0,3.79,3.7243,3282.95K,5160.11K,94.0,40.25,36.32B,No,79.72,78.1,68.72,79.74,70.98,500
555,RAYMOND.NS,667.25,635.3,5.03,1.13,YES,YES,YES,2179.38K,Process Industries,Textiles,84.0,80.0,84.0,88.0,22.1036,21.9786,561.62K,399.71K,674.9,320.0,44.41B,No,632.45,614.43,486.62,620.05,508.05,501
177,NORTHLINK.BO,36.75,35.0,5.0,27.87,YES,YES,YES,0.01K,Commercial Services,Miscellaneous Commercial Services,94.0,97.0,96.0,96.0,0.8464,0.1129,0.07K,0.38K,50.95,14.31,192.94M,No,27.84,25.49,19.15,26.7,20.9,500
502,SPAL.NS,1072.4,1021.3,5.0,12.24,YES,YES,YES,144.49K,Consumer Non-Durables,Apparel/Footwear,85.0,76.0,82.0,85.0,45.8822,43.7964,310.03K,161.61K,1221.9,600.0,26.96B,No,984.34,1031.99,820.47,1026.41,866.19,500
847,SAENTER.BO,53.97,51.4,5.0,4.53,YES,YES,YES,0.04K,Distribution Services,Wholesale Distributors,76.0,89.0,56.0,85.0,1.5114,0.7886,0.06K,0.02K,56.53,31.8,215.88M,No,45.46,43.64,43.53,44.55,42.81,497
