RS_Rank,Ticker,Price,Prev_Close,Gain_%,Dist_52WH_%,Above_SMA20,Above_SMA50,Above_SMA200,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,History_Days
2135,PGFOILQ.BO,214.5,188.25,13.94,27.04,YES,YES,YES,105.68K,Process Industries,Containers/Packaging,40.0,76.0,57.0,8.0,13.2429,12.9893,8.57K,11.16K,294.0,165.5,2.53B,No,185.6,196.02,211.56,197.64,219.14,497
1970,ASSAMENT.BO,811.0,715.85,13.29,16.22,YES,YES,YES,0.00K,Finance,Investment Banks/Brokers,45.0,71.0,28.0,21.0,5.3143,0.0,0.01K,0.01K,968.0,485.05,1.17B,No,661.77,645.95,755.18,649.5,757.88,496
1796,SUDARCOLOR.NS,428.6,381.4,12.38,29.51,YES,YES,YES,249.22K,Process Industries,Chemicals: Major Diversified,50.0,89.0,78.0,59.0,16.35,15.925,7.81K,5.87K,608.0,268.25,9.89B,No,369.92,365.3,392.31,370.24,357.36,498
1046,KABSON.BO,23.99,21.37,12.26,4.08,YES,YES,YES,6.96K,Producer Manufacturing,Industrial Machinery,70.0,74.0,69.0,92.0,1.6507,1.5943,4.26K,2.06K,25.01,11.0,418.94M,No,21.2,20.48,17.7,20.54,17.98,497
1335,IGARASHI.NS,514.9,461.05,11.68,17.44,YES,YES,YES,1683.24K,Producer Manufacturing,Auto Parts: Oem,62.0,67.0,84.0,71.0,19.9643,19.7464,358.61K,43.16K,623.65,271.05,16.21B,No,460.01,438.48,410.05,446.23,389.52,500
2113,HELLOJI.BO,119.0,107.0,11.21,21.45,YES,NO,,1.20K,Consumer Services,Other Consumer Services,41.0,12.0,41.0,33.0,1.6429,0.5,2.32K,1.68K,151.5,100.0,408.17M,No,111.9,120.78,,121.96,123.39,164
1920,NCML.BO,85.6,77.0,11.17,34.05,YES,NO,NO,4.80K,Non-Energy Minerals,Steel,46.0,68.0,26.0,48.0,1.2679,0.8571,9.49K,2.08K,129.8,64.6,2.13B,No,79.74,87.51,92.08,87.27,85.74,221
438,NAVINFLUOR.NS,8441.0,7609.5,10.93,3.81,YES,YES,YES,3853.49K,Process Industries,Chemicals: Specialty,87.0,86.0,83.0,82.0,282.4643,253.7143,137.53K,130.77K,8775.5,4498.5,443.75B,No,7686.18,7485.56,6497.87,7601.9,6818.2,499
1757,NATRAJPR.BO,40.0,36.1,10.8,16.49,YES,YES,YES,0.06K,Process Industries,Agricultural Commodities/Milling,51.0,42.0,47.0,67.0,2.375,1.5979,1.37K,0.82K,47.9,28.0,134.97M,No,36.88,36.78,35.56,36.96,35.49,497
2256,ASHISHPO.BO,30.98,28.0,10.64,32.65,YES,YES,NO,23.63K,Producer Manufacturing,Miscellaneous Manufacturing,37.0,74.0,58.0,38.0,2.0886,1.9807,1.41K,0.83K,46.0,26.15,105.25M,No,29.21,29.06,31.45,29.37,30.48,497
2937,AUSTERE.BO,44.13,40.0,10.33,44.36,YES,NO,NO,28.00K,Technology Services,Packaged Software,18.0,53.0,35.0,15.0,0.9336,0.5307,4.26K,3.60K,79.32,40.01,462.40M,No,41.63,44.13,48.54,44.0,46.96,224
2368,ATL.NS,25.57,23.18,10.31,36.88,YES,YES,NO,1025.51K,Transportation,Marine Shipping,34.0,77.0,35.0,47.0,0.9829,0.9536,129.66K,88.67K,40.51,18.2,7.46B,No,23.39,23.84,25.85,23.9,24.37,498
2576,PHARMAID.BO,35.5,32.2,10.25,47.79,YES,YES,NO,54.16K,Health Technology,Pharmaceuticals: Major,28.0,69.0,75.0,16.0,2.825,2.7607,17.09K,3.85K,68.0,25.6,1.25B,No,32.05,32.1,37.94,32.67,33.5,497
2564,SUNILTX.BO,78.82,71.5,10.24,20.22,NO,NO,NO,0.30K,Consumer Non-Durables,Apparel/Footwear,29.0,6.0,17.0,15.0,1.3607,0.0,0.06K,0.12K,98.8,59.5,331.04M,No,83.1,83.02,82.28,83.01,80.89,497
3245,SMARITIME.BO,23.21,21.06,10.21,49.54,YES,YES,NO,4.80K,Transportation,Marine Shipping,10.0,7.0,48.0,12.0,0.3429,0.1364,1.18K,0.96K,46.0,15.26,71.27M,No,21.41,21.32,26.04,21.44,19.86,496
1302,RISHYRN.BO,64.57,58.6,10.19,22.2,NO,NO,YES,0.00K,Finance,Financial Conglomerates,63.0,2.0,10.0,71.0,2.0629,0.7079,0.26K,1.48K,82.99,37.01,229.91M,No,66.58,74.61,62.63,73.95,68.85,499
2713,BIRLANU.NS,1538.7,1396.6,10.17,26.27,YES,YES,YES,473.38K,Non-Energy Minerals,Forest Products,25.0,84.0,42.0,34.0,66.0143,65.4929,11.32K,10.91K,2086.9,1190.1,,No,1337.48,1348.56,1520.9,1369.69,1439.95,498
1831,LERTHAI.BO,607.0,551.0,10.16,21.58,YES,YES,YES,0.00K,Finance,Financial Conglomerates,49.0,14.0,29.0,54.0,24.4286,12.2857,0.01K,0.02K,774.0,408.85,424.90M,No,529.02,554.45,581.11,546.25,573.86,499
2779,AHASOLAR.BO,80.99,73.61,10.03,40.45,YES,YES,NO,0.80K,Technology Services,Packaged Software,23.0,77.0,16.0,33.0,5.9121,3.6979,1.55K,0.76K,136.0,58.9,249.63M,No,78.09,77.94,84.36,77.03,79.82,496
427,VALIANT.BO,1144.8,1040.75,10.0,12.22,YES,YES,YES,50.43K,Electronic Technology,Telecommunications Equipment,87.0,79.0,82.0,77.0,63.3821,58.9286,16.33K,13.71K,1304.2,532.2,13.39B,No,1007.47,1098.52,951.23,1088.19,1027.82,497
130,UEL.NS,245.52,223.2,10.0,0.0,YES,YES,YES,8.98K,Utilities,Alternative Power Generation,95.0,98.0,94.0,95.0,12.7021,7.5293,15.17K,46.21K,245.52,92.32,32.75B,No,142.29,138.7,143.55,142.73,150.21,498
2100,SAGARSOFT.BO,87.07,79.16,9.99,47.52,YES,YES,NO,8.52K,Technology Services,Packaged Software,41.0,94.0,80.0,31.0,6.6957,6.1857,1.55K,1.50K,165.9,56.2,556.57M,No,77.53,73.72,87.47,74.3,79.03,497
1575,JAGAJITIND.BO,154.2,140.2,9.99,36.27,YES,YES,YES,96.87K,Consumer Non-Durables,Beverages: Alcoholic,56.0,87.0,82.0,73.0,5.5786,5.2179,11.94K,7.81K,241.95,116.0,7.21B,No,131.8,134.66,142.82,135.94,133.64,497
2433,TECHNVISN.NS,5307.1,4825.7002,9.98,14.37,YES,YES,,2.71K,Technology Services,Data Processing Services,32.0,96.0,37.0,,394.5285,355.95,0.94K,4.53K,6198.0,3222.8,,No,4153.91,4601.35,,4653.68,,74
966,SHUKRAPHAR.BO,36.39,33.09,9.97,44.24,YES,YES,NO,1630.15K,Health Technology,Pharmaceuticals: Major,72.0,69.0,66.0,16.0,1.835,1.6479,324.90K,179.89K,65.26,17.06,15.93B,No,32.7,31.22,38.31,31.96,35.24,497
102,DATIWARE.BO,52.2,47.5,9.89,0.0,YES,YES,YES,0.30K,Process Industries,Agricultural Commodities/Milling,96.0,97.0,97.0,95.0,1.0079,0.1043,0.14K,0.54K,52.2,17.78,261.00M,No,39.76,32.71,25.27,34.32,27.54,498
2858,BAJAJELEC.NS,382.5,348.1,9.88,41.5,YES,YES,NO,12000.41K,Consumer Durables,Electronics/Appliances,21.0,88.0,31.0,26.0,12.7643,12.6643,197.66K,69.65K,653.8,301.0,44.14B,No,335.69,325.86,399.02,330.63,362.06,500
1731,UPSURGE.BO,81.19,73.91,9.85,29.4,YES,YES,YES,50.59K,Finance,Investment Banks/Brokers,51.0,77.0,80.0,57.0,3.44,3.2143,13.07K,7.97K,115.0,56.0,1.78B,No,70.35,65.08,70.51,65.68,66.75,496
3437,NISMGMT.BO,48.1,43.9,9.57,55.46,YES,YES,NO,2.40K,Commercial Services,Miscellaneous Commercial Services,5.0,50.0,16.0,7.0,2.0886,1.0279,6.12K,1.92K,108.0,36.2,952.38M,No,46.23,47.27,63.04,47.55,53.68,230
3034,TREJHARA.NS,165.13,150.79,9.51,42.03,YES,YES,NO,238.67K,Technology Services,Information Technology Services,16.0,88.0,32.0,11.0,6.7421,6.0029,21.86K,15.86K,284.85,128.4,3.98B,No,138.92,140.41,185.32,140.86,162.29,497
1806,SSMD.BO,65.7,60.0,9.5,18.33,YES,YES,,2.00K,Consumer Non-Durables,Food: Major Diversified,49.0,64.0,55.0,74.0,2.3586,1.5257,6.51K,2.10K,80.45,30.1,569.36M,No,61.45,62.1,,63.03,57.93,168
2434,RELICTEC.BO,70.13,64.1,9.41,25.36,YES,YES,NO,2.15K,Finance,Finance/Rental/Leasing,32.0,73.0,46.0,16.0,8.0564,7.35,0.43K,0.36K,93.96,52.02,392.11M,No,62.67,66.6,73.3,65.84,70.38,499
1283,NAPSGLOBAL.BO,47.0,43.0,9.3,21.01,YES,YES,YES,1.60K,Process Industries,Textiles,64.0,92.0,64.0,55.0,1.2479,0.305,2.78K,3.68K,59.5,34.6,208.21M,No,39.01,39.16,43.62,39.53,40.69,349
2930,ALFATRAN.BO,42.22,38.71,9.07,44.3,YES,NO,NO,20.38K,Producer Manufacturing,Electrical Products,19.0,69.0,14.0,82.0,2.3186,2.3014,11.54K,8.50K,75.8,27.03,386.34M,No,39.8,42.97,43.25,43.27,42.35,497
296,FCL.NS,42.13,38.65,9.0,10.7,YES,YES,YES,25004.18K,Process Industries,Industrial Specialties,90.0,83.0,93.0,93.0,2.2007,2.1771,25016.23K,15181.33K,47.18,19.1,48.62B,No,39.06,39.9,28.41,39.98,29.62,500
2437,ICDSLTD.NS,47.4,43.52,8.92,23.94,YES,YES,YES,2.29K,Finance,Finance/Rental/Leasing,32.0,32.0,19.0,36.0,2.4664,2.3943,0.77K,1.36K,62.32,36.4,530.45M,No,40.47,41.58,43.86,41.53,43.25,498
22,BATLIBOI.NS,102.67,94.3,8.88,3.6,YES,YES,,1102.66K,Producer Manufacturing,Industrial Machinery,98.0,92.0,83.0,,5.3629,5.0879,42.39K,68.97K,106.5,15.7,4.85B,No,85.62,82.63,,83.28,,82
236,PANAMAPET.NS,494.95,455.2,8.73,4.54,YES,YES,YES,1102.47K,Process Industries,Industrial Specialties,92.0,89.0,95.0,90.0,26.525,24.1821,775.82K,394.59K,518.5,229.0,29.94B,No,452.31,418.11,318.79,432.85,335.12,499
1149,KOLTEPATIL.NS,426.85,392.6,8.72,11.79,YES,YES,YES,841.77K,Finance,Real Estate Development,67.0,89.0,72.0,62.0,17.0607,16.2571,61.10K,72.76K,483.9,292.25,37.85B,No,388.68,374.73,374.52,378.79,364.01,498
1966,ACESEPP.BO,80.0,73.59,8.71,48.0,YES,YES,,106.25K,Technology Services,Data Processing Services,45.0,98.0,90.0,1.0,8.08,8.0793,13.10K,16.90K,153.85,25.51,,No,59.1,46.94,,47.9,87.88,153
2657,ABRIL.BO,35.5,32.68,8.63,37.61,YES,NO,NO,4.00K,Process Industries,Pulp & Paper,26.0,18.0,23.0,29.0,1.8993,1.5136,6.46K,7.60K,56.9,25.5,283.36M,No,35.39,36.91,38.72,36.66,37.02,228
3365,SEVL.BO,38.68,35.62,8.59,52.9,YES,NO,NO,22.80K,Consumer Durables,Motor Vehicles,7.0,6.0,3.0,1.0,1.8707,1.5129,15.46K,9.24K,82.12,32.7,478.03M,No,38.14,40.38,51.51,39.51,48.5,272
430,GENUSPRIME.BO,35.99,33.21,8.37,1.37,YES,YES,YES,25.96K,Industrial Services,Engineering & Construction,87.0,92.0,86.0,94.0,2.1393,2.0471,7.85K,9.20K,36.49,16.3,2.81B,No,30.22,30.57,25.37,31.21,26.91,497
461,NEULANDLAB.NS,21612.0,19956.0,8.3,3.9,YES,YES,YES,810.44K,Health Technology,Pharmaceuticals: Major,86.0,83.0,84.0,89.0,761.4286,672.7143,53.81K,30.72K,22490.0,11500.0,277.28B,No,19168.2,18296.84,15778.62,18533.1,15561.37,500
1476,SHAYONAENG.BO,145.0,134.05,8.17,12.65,YES,YES,,15.00K,Producer Manufacturing,Industrial Machinery,58.0,64.0,73.0,,3.2786,1.6643,5.90K,1.10K,166.0,119.0,564.38M,No,141.48,139.22,,140.22,,128
3481,JETKINGQ.BO,107.0,99.0,8.08,73.27,YES,YES,NO,19.66K,Consumer Services,Other Consumer Services,4.0,78.0,18.0,6.0,6.3179,6.1871,3.62K,1.47K,400.25,90.55,674.49M,No,98.52,101.64,130.47,102.61,117.99,497
883,INDOMIM.NS,865.5,801.95,7.92,1.88,,,,8228.32K,Producer Manufacturing,Industrial Machinery,74.0,,,,,,35623.89K,35623.89K,882.1,700.0,,No,,,,,,6
2923,PROSTARM.NS,144.13,133.59,7.89,39.19,YES,YES,NO,1394.41K,Producer Manufacturing,Electrical Products,19.0,71.0,15.0,31.0,5.1893,5.1021,326.35K,254.18K,237.0,114.64,8.49B,No,128.34,134.44,151.7,134.76,143.08,295
1236,TOTAL.NS,67.87,62.92,7.87,22.78,YES,YES,YES,214.86K,Transportation,Air Freight/Couriers,65.0,94.0,77.0,44.0,4.435,4.2864,7.17K,6.46K,87.89,45.0,1.09B,No,53.56,52.33,61.38,53.25,56.87,497
1644,PBMPOLY.BO,62.89,58.32,7.84,18.19,YES,YES,YES,0.06K,Process Industries,Textiles,54.0,73.0,68.0,73.0,2.5014,2.2379,1.39K,0.35K,76.87,44.15,432.62M,No,57.73,56.61,56.11,56.31,55.12,497
1365,STARDELTA.BO,610.2,565.9,7.83,15.11,YES,NO,YES,9.49K,Producer Manufacturing,Electrical Products,61.0,54.0,64.0,79.0,33.9571,32.925,4.16K,1.35K,718.8,392.55,1.83B,No,589.18,616.44,567.5,612.58,550.37,496
588,RPPL.NS,25.38,23.6,7.54,1.4,YES,YES,YES,652.15K,Process Industries,Containers/Packaging,83.0,89.0,93.0,88.0,1.5614,1.5036,133.84K,73.40K,25.74,14.25,1.86B,No,22.06,20.76,18.16,21.16,18.04,499
1530,CONART.BO,93.68,87.17,7.47,25.06,YES,NO,YES,34.90K,Industrial Services,Engineering & Construction,57.0,66.0,64.0,70.0,5.6757,5.5071,9.63K,2.12K,125.0,60.0,588.31M,No,90.36,93.88,89.02,93.84,85.59,498
1012,DDEVPLSTIK.NS,309.75,288.4,7.4,13.96,YES,YES,YES,447.51K,Process Industries,Chemicals: Major Diversified,71.0,82.0,84.0,53.0,10.1964,10.1964,168.81K,91.07K,360.0,185.15,32.05B,No,283.32,271.22,270.23,276.26,262.4,388
2610,UNIQUEO.BO,93.73,87.4,7.24,27.34,YES,YES,NO,6.15K,Consumer Non-Durables,Food: Major Diversified,27.0,74.0,42.0,46.0,6.6414,6.24,4.01K,1.97K,129.0,65.0,557.97M,No,79.37,85.34,94.13,84.55,88.74,496
3295,SAFE.BO,163.5,152.5,7.21,53.02,YES,NO,NO,0.50K,Technology Services,Internet Software/Services,9.0,22.0,32.0,16.0,9.2107,5.1464,3.01K,1.45K,348.0,142.45,931.13M,No,159.81,163.91,207.94,162.18,179.07,465
1973,YUKEN.NS,803.4,749.4,7.21,23.77,YES,YES,YES,26.39K,Producer Manufacturing,Industrial Machinery,45.0,68.0,65.0,49.0,29.7214,29.6643,9.26K,5.61K,1053.9,584.1,10.91B,No,733.94,723.17,774.19,732.76,728.17,498
3120,SHLOKKA.BO,26.05,24.31,7.16,71.06,YES,YES,,63.60K,Process Industries,Chemicals: Specialty,14.0,72.0,53.0,48.0,0.9179,0.7586,7.40K,17.04K,90.0,21.1,557.69M,No,23.44,24.02,,24.08,25.05,198
3370,GLPL.BO,42.0,39.25,7.01,30.0,YES,NO,,84.00K,Distribution Services,Medical Distributors,7.0,29.0,,,1.8479,1.6643,129.17K,50.40K,60.0,33.0,403.20M,No,39.71,42.29,,42.27,,58
963,NRAIL.NS,521.65,487.75,6.95,9.12,YES,YES,YES,177.81K,Process Industries,Containers/Packaging,72.0,93.0,57.0,65.0,31.0929,28.8929,7.08K,23.18K,574.0,333.0,8.88B,No,462.47,452.45,456.01,461.65,452.76,499
1465,TRADEUNO.BO,121.0,113.15,6.94,25.29,YES,YES,,88.80K,Retail Trade,Apparel/Footwear Retail,59.0,94.0,52.0,38.0,4.3936,3.4143,7.04K,8.16K,161.95,87.0,2.17B,No,100.41,98.95,,99.57,109.93,187
649,RAMRAT.NS,467.15,436.85,6.94,10.16,YES,YES,YES,941.53K,Producer Manufacturing,Electrical Products,81.0,81.0,57.0,88.0,22.25,21.9,255.94K,296.32K,520.0,268.0,43.61B,No,429.54,411.61,353.7,413.74,370.42,499
3285,CHENFERRO.BO,81.28,76.06,6.86,45.06,YES,NO,NO,2.25K,Non-Energy Minerals,Steel,9.0,14.0,10.0,15.0,5.955,5.77,1.15K,1.37K,147.95,57.0,292.97M,No,81.19,86.25,96.3,86.14,88.12,497
3248,CONTPTR.BO,83.35,78.02,6.83,35.39,YES,YES,NO,2.51K,Energy Minerals,Oil Refining/Marketing,10.0,69.0,9.0,17.0,4.29,3.9614,2.67K,3.33K,129.0,68.2,705.80M,No,76.63,83.33,95.61,83.48,88.54,497
2578,LAFFANSQ.BO,29.7,27.8,6.83,28.91,YES,YES,NO,0.00K,Process Industries,Chemicals: Specialty,28.0,22.0,39.0,54.0,1.9443,1.8407,2.48K,2.08K,41.78,23.0,237.60M,No,27.88,28.64,30.47,28.37,29.31,497
492,MOLDTECH.NS,177.71,166.4,6.8,19.59,YES,YES,YES,3577.41K,Industrial Services,Engineering & Construction,85.0,98.0,93.0,87.0,11.8721,11.5564,68.46K,166.13K,221.0,101.1,5.72B,No,140.34,132.8,142.29,138.64,131.42,498
766,STYL.NS,388.35,363.8,6.75,11.22,YES,YES,YES,245.83K,Technology Services,Packaged Software,78.0,79.0,94.0,86.0,21.4464,20.2857,282.12K,257.25K,437.45,209.11,62.84B,No,373.65,325.83,288.65,334.4,276.38,212
3130,MARBU.BO,45.9,43.0,6.74,40.39,YES,YES,NO,4.52K,Finance,Real Estate Development,13.0,18.0,17.0,17.0,1.9493,1.6771,1.12K,1.47K,77.0,36.12,217.91M,No,43.65,43.68,47.81,43.65,45.96,497
2344,SAINIK.BO,37.47,35.11,6.72,40.61,YES,NO,NO,1.04K,Finance,Finance/Rental/Leasing,35.0,23.0,37.0,29.0,4.2957,3.8157,0.81K,2.12K,63.09,27.05,407.67M,No,37.36,37.94,38.82,37.72,38.06,498
911,GARFIBRES.NS,849.3,797.35,6.52,2.43,YES,YES,YES,405.47K,Producer Manufacturing,Miscellaneous Manufacturing,74.0,89.0,84.0,75.0,30.1571,29.9,144.63K,33.39K,870.45,579.75,82.93B,No,758.76,727.94,681.55,742.38,670.41,499
2077,SVGLOBAL.BO,133.3,125.15,6.51,30.91,YES,NO,NO,0.22K,Finance,Real Estate Development,42.0,21.0,22.0,42.0,10.4964,9.8,1.42K,6.93K,192.95,113.8,2.41B,No,127.53,135.43,141.83,135.4,138.02,495
2458,SURYAAMBA.BO,126.0,118.3,6.51,20.53,YES,YES,YES,0.01K,Process Industries,Textiles,32.0,40.0,46.0,23.0,8.6786,7.8071,0.26K,0.20K,158.55,100.4,369.42M,No,120.76,120.9,122.71,122.1,121.46,495
354,ASKAUTOLTD.NS,678.8,637.55,6.47,1.29,YES,YES,YES,9246.47K,Producer Manufacturing,Auto Parts: Oem,89.0,97.0,93.0,86.0,29.2179,29.0286,217.89K,408.08K,687.7,375.3,133.82B,No,516.94,477.48,458.96,492.75,455.0,500
1881,MAZDOCK.NS,2534.2,2380.5,6.46,17.22,YES,YES,YES,4179.77K,Producer Manufacturing,Trucks/Construction/Farm Machinery,47.0,56.0,36.0,37.0,55.9714,54.8786,827.91K,631.22K,3061.4,2057.4,1020.55B,No,2359.06,2425.25,2488.89,2433.65,2437.08,500
222,BETA.NS,2518.9,2366.8999,6.42,5.8,YES,YES,YES,66.05K,Health Technology,Pharmaceuticals: Major,92.0,92.0,97.0,91.0,159.4786,152.2,46.12K,39.09K,2674.0,990.1,25.43B,No,2312.88,2038.94,1595.52,2107.75,1573.08,499
168,COCKERILL.NS,9462.0,8897.0,6.35,12.97,YES,YES,,13.07K,Non-Energy Minerals,Steel,94.0,79.0,96.0,,360.75,360.6786,23.23K,4.17K,10871.5,5015.25,,No,9070.7,9027.47,,9164.1,,77
177,GRWRHITECH.NS,7880.0,7409.5,6.35,1.38,YES,YES,YES,566.86K,Process Industries,Chemicals: Specialty,94.0,70.0,89.0,96.0,260.7857,255.4286,84.12K,43.62K,7990.0,2681.0,170.49B,No,7039.88,6696.71,4570.94,6770.5,4998.29,500
1705,MPKSTEELS.BO,96.0,90.3,6.31,37.17,NO,NO,NO,17.60K,Non-Energy Minerals,Steel,52.0,2.0,7.0,39.0,6.9893,5.9107,17.48K,5.04K,152.8,73.65,977.37M,No,108.18,115.65,116.59,115.36,118.14,207
793,TATATECH.NS,801.55,754.0,6.31,0.52,YES,YES,YES,8536.48K,Technology Services,Packaged Software,77.0,82.0,85.0,71.0,26.0786,25.5964,1399.41K,912.82K,805.75,507.4,325.47B,No,744.5,739.83,656.24,747.39,650.27,500
1282,RECODE.BO,240.65,226.5,6.25,1.78,YES,YES,,48.00K,Retail Trade,Specialty Stores,64.0,92.0,,,12.3393,11.9929,98.79K,70.72K,245.0,171.0,2.56B,No,214.67,202.6,,205.19,,63
1265,HAL.NS,4934.3,4645.0,6.23,0.88,YES,YES,YES,4795.32K,Electronic Technology,Aerospace & Defense,64.0,81.0,57.0,50.0,96.3643,92.4571,982.75K,648.51K,4978.0,3479.1,3290.37B,No,4577.89,4434.0,4359.62,4476.23,4280.89,500
2422,UML.BO,57.9,54.51,6.22,52.15,YES,YES,NO,8.00K,Retail Trade,Electronics/Appliance Stores,33.0,80.0,63.0,25.0,1.1564,0.4607,14.95K,11.40K,121.0,41.75,823.34M,No,51.22,51.03,64.34,51.44,54.99,247
2338,MATRIMONY.NS,454.15,427.55,6.22,20.74,YES,YES,NO,103.19K,Technology Services,Internet Software/Services,35.0,57.0,58.0,18.0,14.5679,14.55,19.75K,7.35K,573.0,364.05,9.26B,No,433.96,417.48,464.14,419.07,441.3,499
634,NAGPI.BO,166.95,157.25,6.17,5.68,YES,YES,YES,4.00K,Electronic Technology,Electronic Equipment/Instruments,81.0,82.0,68.0,63.0,9.3607,8.55,3.37K,5.40K,177.0,80.16,2.19B,No,148.24,145.67,135.68,147.29,149.96,497
227,GANDHAR.NS,245.65,231.41,6.15,18.97,YES,YES,YES,6753.11K,Process Industries,Industrial Specialties,92.0,93.0,95.0,89.0,21.4143,18.5336,2927.86K,11964.61K,303.17,115.0,23.78B,No,229.61,194.54,155.14,202.21,163.23,500
663,APMIN.BO,51.09,48.16,6.08,11.07,YES,YES,YES,14.49K,Process Industries,Textiles,80.0,67.0,82.0,79.0,3.1871,3.1021,6.71K,2.87K,57.45,31.6,1.10B,No,48.45,48.57,42.07,49.47,43.18,497
280,SHAILY.NS,3366.3,3176.2,5.99,1.97,YES,YES,YES,644.74K,Process Industries,Chemicals: Specialty,91.0,92.0,87.0,93.0,110.8214,110.4,302.61K,180.66K,3434.0,1535.9,154.83B,No,2925.54,2920.49,2446.27,2952.17,2465.43,499
2016,LAKSELEC.BO,821.0,774.75,5.97,18.23,YES,YES,YES,5.61K,Producer Manufacturing,Electrical Products,44.0,47.0,38.0,50.0,30.4821,28.9429,1.18K,0.82K,1004.0,646.1,1.98B,No,806.64,793.01,788.48,802.13,790.56,497
3354,VALENCIA.BO,49.8,47.0,5.96,48.71,YES,NO,NO,4.50K,Consumer Non-Durables,Beverages: Non-Alcoholic,7.0,4.0,4.0,9.0,1.7586,0.4864,6.57K,2.40K,97.1,42.25,988.05M,No,49.16,58.06,66.11,55.88,60.61,496
