RS_Rank,Ticker,Price,Prev_Close,Gain_%,Dist_52WH_%,Above_SMA20,Above_SMA50,Above_SMA200,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,History_Days
957,HSIL.BO,378.35,350.95,7.81,15.17,YES,YES,YES,57.60K,Health Technology,Medical Specialties,72.0,43.0,25.0,75.0,18.2714,17.0286,17.79K,20.92K,446.0,215.0,5.50B,No,362.94,370.03,318.55,370.18,333.91,496
760,SOTEFIN.BO,269.4,250.25,7.65,2.74,YES,,,76.20K,Producer Manufacturing,Industrial Machinery,78.0,,,,14.2643,13.1536,204.05K,101.52K,277.0,197.1,4.89B,No,223.65,,,,,23
1284,SENCO.NS,371.75,345.4,7.63,13.55,NO,YES,YES,4897.94K,Consumer Durables,Other Consumer Specialties,64.0,33.0,57.0,55.0,18.2071,16.1393,1752.74K,1834.94K,430.0,276.0,60.93B,No,374.92,360.99,332.41,361.01,336.82,499
1202,KRBL.NS,437.8,406.95,7.58,8.6,YES,YES,YES,5299.97K,Process Industries,Agricultural Commodities/Milling,66.0,91.0,79.0,67.0,15.5821,14.625,483.53K,931.08K,479.0,274.65,100.21B,No,378.67,373.29,362.63,379.71,355.6,498
598,ENTERO.NS,1529.8,1423.6,7.46,2.87,YES,YES,YES,1185.01K,Distribution Services,Medical Distributors,82.0,91.0,69.0,81.0,68.75,63.2643,148.27K,297.10K,1575.0,944.0,66.58B,No,1336.94,1246.12,1159.32,1286.39,1206.01,498
1260,LTFOODS.NS,459.0,427.6,7.34,6.46,YES,YES,YES,41890.61K,Process Industries,Agricultural Commodities/Milling,64.0,90.0,69.0,56.0,14.5893,14.5714,636.28K,380.44K,490.7,333.15,159.39B,No,417.55,395.79,396.63,405.66,402.79,499
749,LANDMARK.NS,541.75,504.95,7.29,18.26,YES,YES,YES,232.76K,Retail Trade,Specialty Stores,78.0,66.0,90.0,73.0,25.0179,25.0179,1024.34K,253.38K,662.8,339.5,22.46B,No,533.84,490.85,449.58,497.94,432.04,498
190,PVP.NS,48.59,45.35,7.14,0.84,YES,YES,YES,3864.49K,Technology Services,Information Technology Services,93.0,98.0,96.0,90.0,3.2457,3.1879,1240.29K,2923.98K,49.0,19.99,12.65B,No,34.4,31.03,31.03,33.26,30.3,498
308,BALAMINES.NS,2224.5,2078.2,7.04,8.97,YES,YES,YES,595.19K,Process Industries,Chemicals: Specialty,90.0,55.0,73.0,94.0,86.1285,85.5714,373.20K,108.30K,2443.6,968.1,72.08B,No,2111.11,2162.7,1495.6,2166.11,1638.66,499
607,GOODRICKE.BO,235.55,220.2,6.97,1.44,YES,YES,YES,48.48K,Process Industries,Agricultural Commodities/Milling,82.0,93.0,87.0,85.0,12.4179,10.9821,7.88K,27.06K,239.0,142.05,5.09B,No,198.94,189.46,173.25,196.06,175.45,496
1285,MOL.NS,64.43,60.26,6.92,26.58,YES,YES,YES,4276.08K,Process Industries,Chemicals: Specialty,63.0,86.0,82.0,69.0,3.1029,3.0807,1639.55K,3440.20K,87.75,36.5,16.39B,No,57.75,52.88,54.99,53.98,51.06,499
303,CORDELIA.NS,1043.6,978.4,6.66,1.05,YES,,,1202.68K,Consumer Services,Hotels/Resorts/Cruise Lines,90.0,93.0,,,41.4964,39.3714,822.69K,678.02K,1054.7,623.1,75.55B,No,847.55,,,,,39
704,URBANCO.NS,168.84,158.6,6.46,16.08,YES,YES,YES,64714.97K,Technology Services,Packaged Software,79.0,93.0,87.0,83.0,6.2829,5.8893,7005.83K,14262.60K,201.18,100.7,248.62B,No,142.63,136.36,129.56,139.96,129.31,234
946,SHREEPUSHK.NS,426.9,401.15,6.42,10.32,YES,YES,YES,257.49K,Process Industries,Chemicals: Specialty,73.0,76.0,79.0,69.0,18.475,18.1429,49.63K,54.96K,476.0,272.45,13.80B,No,400.2,401.45,367.82,404.51,367.14,499
389,EXPOEAPL.BO,90.24,84.9,6.29,18.7,YES,YES,YES,30.19K,Producer Manufacturing,Industrial Machinery,88.0,90.0,94.0,86.0,5.9386,5.6421,28.73K,28.20K,111.0,46.4,2.06B,No,79.82,72.88,66.1,75.76,66.4,496
1054,KLASSROOM.BO,191.75,180.4,6.29,1.16,,,,13.60K,Technology Services,Packaged Software,70.0,,,,,,135.13K,52.88K,194.0,158.45,1.79B,No,,,,,,12
962,PJL.BO,324.0,305.0,6.23,0.0,YES,YES,YES,0.75K,Consumer Durables,Other Consumer Specialties,72.0,95.0,66.0,72.0,3.3429,0.0,0.11K,0.30K,324.0,209.0,1.40B,No,284.18,264.87,265.94,271.64,271.08,498
986,SOMANYCERA.NS,552.1,520.15,6.14,0.84,YES,YES,YES,487.43K,Producer Manufacturing,Building Products,72.0,77.0,60.0,82.0,21.9107,21.8071,162.21K,455.08K,556.8,332.0,22.64B,No,507.26,514.33,449.51,516.96,465.22,497
933,YATHARTH.NS,907.55,855.15,6.13,1.3,YES,YES,YES,1156.12K,Health Services,Hospital/Nursing Management,73.0,72.0,66.0,77.0,28.6393,28.5286,335.76K,421.41K,919.5,538.25,87.45B,No,853.7,847.26,750.59,851.15,780.06,499
259,CFF.BO,1041.85,982.1,6.08,0.78,YES,YES,YES,54.20K,Industrial Services,Engineering & Construction,91.0,73.0,88.0,94.0,38.425,36.6,38.88K,27.56K,1050.0,445.0,21.85B,No,991.76,919.28,699.11,940.71,756.11,496
1189,HATSUN.NS,1044.5,984.7,6.07,11.41,YES,YES,YES,269.23K,Consumer Non-Durables,Food: Meat/Fish/Dairy,66.0,86.0,67.0,64.0,39.6607,39.2964,34.97K,62.95K,1179.0,855.3,232.66B,No,937.07,921.87,946.28,937.97,932.87,498
897,BALGOPAL.BO,204.95,193.3,6.03,24.91,YES,YES,YES,0.56K,Producer Manufacturing,Industrial Machinery,74.0,58.0,85.0,60.0,12.6929,10.875,2.08K,1.47K,272.95,130.0,4.76B,No,195.55,193.94,178.79,196.19,174.87,496
503,STOVEKRAFT.NS,821.25,775.45,5.91,3.36,YES,YES,YES,369.54K,Consumer Durables,Electronics/Appliances,85.0,68.0,91.0,88.0,36.7714,36.15,242.35K,143.16K,849.8,447.05,27.19B,No,781.53,769.26,609.4,783.0,624.64,498
214,NOVARTIND.NS,1502.2,1418.9,5.87,15.61,NO,NO,,23.80K,Health Technology,Pharmaceuticals: Major,93.0,14.0,65.0,,74.2286,74.2286,34.02K,13.62K,1780.0,672.25,37.09B,No,1572.19,1535.34,,1526.05,,93
814,NIITLTD.NS,99.1,93.62,5.85,14.86,YES,YES,YES,1170.88K,Commercial Services,Miscellaneous Commercial Services,76.0,63.0,90.0,76.0,3.3486,3.3371,2583.96K,265.09K,116.4,49.0,13.56B,No,95.63,97.98,83.33,97.56,79.93,499
514,KANPRPLA.NS,275.96,260.91,5.77,1.95,YES,YES,YES,76.16K,Producer Manufacturing,Miscellaneous Manufacturing,85.0,91.0,85.0,81.0,17.1636,16.8871,49.37K,169.48K,281.44,151.25,6.76B,No,231.55,211.15,196.32,220.82,202.06,497
763,GUJALKALI.NS,723.0,684.25,5.66,11.29,YES,YES,YES,989.97K,Process Industries,Chemicals: Specialty,78.0,70.0,53.0,86.0,24.1822,24.0929,95.02K,56.75K,815.0,409.15,53.09B,No,683.41,645.37,584.35,653.25,622.66,498
831,ORIENTBELL.NS,379.7,359.45,5.63,2.14,YES,YES,YES,113.14K,Producer Manufacturing,Building Products,76.0,87.0,59.0,73.0,16.45,16.2036,14.72K,44.24K,388.0,238.75,5.59B,No,336.4,326.17,301.18,331.15,310.01,498
530,RACHIT.BO,189.85,180.0,5.47,14.52,NO,NO,YES,3.00K,Consumer Non-Durables,Apparel/Footwear,84.0,18.0,52.0,87.0,6.2893,4.5036,6.55K,2.50K,222.1,83.35,937.31M,No,195.37,201.26,155.97,199.56,166.69,240
839,IGPL.NS,501.05,475.2,5.44,5.9,YES,YES,YES,423.93K,Process Industries,Chemicals: Specialty,76.0,77.0,68.0,85.0,23.0393,22.7393,48.65K,76.74K,532.45,315.0,15.43B,No,479.35,457.14,408.23,461.49,419.17,497
556,RML.NS,1160.8,1101.0,5.43,12.32,YES,YES,YES,130.59K,Producer Manufacturing,Auto Parts: Oem,83.0,57.0,81.0,81.0,53.6215,53.35,89.92K,25.13K,1323.9,608.5,32.08B,No,1112.04,1138.81,886.02,1144.11,936.32,499
602,LANCORHOL.NS,32.62,30.95,5.4,3.49,YES,YES,YES,837.35K,Finance,Real Estate Development,82.0,92.0,87.0,70.0,2.4214,2.3771,137.81K,338.47K,33.8,18.12,2.40B,No,27.38,26.13,25.34,27.24,25.25,497
1000,SMARTWORKS.NS,550.5,523.25,5.21,11.07,YES,YES,YES,432.17K,Finance,Real Estate Development,71.0,82.0,77.0,73.0,18.2286,18.0857,117.90K,109.36K,619.0,361.5,62.97B,No,491.07,481.97,459.99,488.76,447.86,275
1261,KIRIINDUS.NS,502.4,477.9,5.13,35.51,YES,YES,YES,3247.07K,Process Industries,Chemicals: Specialty,64.0,90.0,82.0,59.0,22.2143,21.8643,413.23K,1299.22K,779.0,333.8,32.74B,No,428.72,407.33,452.97,419.37,413.12,499
572,PTCIL.NS,21672.0,20629.0,5.06,0.59,YES,YES,YES,77.83K,Producer Manufacturing,Metal Fabrication,83.0,90.0,86.0,68.0,757.7143,739.8571,29.30K,50.65K,21800.0,13400.0,324.92B,No,19000.4,18174.08,17592.64,18663.1,17504.0,498
1193,MKEXIM.NS,60.11,57.24,5.01,4.44,,,,11.61K,Process Industries,Textiles,66.0,,,,,,13.32K,13.32K,62.9,52.0,,No,,,,,,5
113,SHILPAMED.NS,855.8,814.95,5.01,1.25,YES,YES,YES,3006.02K,Health Technology,Pharmaceuticals: Major,95.0,96.0,95.0,97.0,38.3607,36.7393,1850.29K,1619.36K,866.65,259.5,167.38B,No,744.63,656.75,442.59,689.79,503.39,499
1115,COSMICCRF.BO,1317.75,1255.0,5.0,13.3,NO,YES,YES,10.90K,Non-Energy Minerals,Steel,68.0,71.0,86.0,74.0,52.0964,48.8536,9.04K,5.47K,1519.95,550.0,12.13B,No,1321.65,1259.83,1081.49,1276.7,1030.31,496
123,COSPOWER.BO,1995.0,1900.0,5.0,6.78,YES,YES,YES,0.12K,Producer Manufacturing,Electrical Products,95.0,63.0,95.0,95.0,44.7643,28.8393,1.26K,0.42K,2140.0,595.0,3.66B,No,1924.3,1881.76,1241.26,1922.66,1394.82,497
61,PURPLEWAVE.BO,327.6,312.0,5.0,0.0,YES,YES,,4.00K,Technology Services,Packaged Software,97.0,99.0,98.0,97.0,19.6786,15.575,39.51K,36.90K,327.6,95.1,3.03B,No,247.65,169.11,,193.17,142.31,178
