RS_Rank,Ticker,Price,Prev_Close,Gain_%,Dist_52WH_%,Above_SMA20,Above_SMA50,Above_SMA200,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,History_Days
1342,AAATECH.NS,101.5,91.84,10.52,25.37,YES,YES,YES,735.19K,Technology Services,Information Technology Services,62.0,83.0,65.0,44.0,4.9221,4.9221,37.11K,136.06K,136.0,76.11,1.30B,No,92.52,92.38,96.68,92.6,94.33,499
1431,DWARKESH.NS,45.01,40.74,10.48,24.86,YES,YES,YES,9510.47K,Process Industries,Agricultural Commodities/Milling,60.0,4.0,58.0,53.0,1.9336,1.9293,3316.63K,2231.89K,59.9,32.13,8.34B,No,44.95,44.71,41.82,44.79,43.97,500
264,SBC.NS,53.02,48.01,10.44,1.34,YES,YES,YES,23812.68K,Distribution Services,Wholesale Distributors,91.0,95.0,84.0,85.0,1.5007,1.4721,8884.52K,9462.48K,53.74,21.15,25.25B,No,47.21,43.43,36.01,44.22,38.84,501
946,RISHILASE.BO,151.85,137.75,10.24,2.03,YES,YES,YES,117.22K,Producer Manufacturing,Building Products,73.0,88.0,79.0,75.0,9.3393,8.6964,7.50K,14.31K,155.0,90.0,1.52B,No,137.45,130.15,122.28,132.62,122.06,497
1231,SHOPERSTOP.NS,423.55,385.05,10.0,24.09,YES,YES,YES,3588.10K,Retail Trade,Department Stores,65.0,81.0,76.0,75.0,23.3786,23.3143,187.33K,434.77K,558.0,275.95,46.68B,No,389.17,397.78,361.05,399.64,353.73,501
211,AVADHSUGAR.NS,796.5,724.1,10.0,9.98,YES,YES,YES,465.16K,Process Industries,Agricultural Commodities/Milling,93.0,48.0,95.0,87.0,32.2643,32.2643,262.71K,98.83K,884.8,306.05,15.94B,No,779.49,699.29,493.27,705.44,547.4,500
249,CUBEXTUB.NS,152.24,138.4,10.0,0.0,YES,YES,YES,2579.59K,Non-Energy Minerals,Other Metals/Minerals,92.0,98.0,96.0,88.0,8.325,7.3514,99.33K,410.15K,152.24,73.1,2.18B,No,88.77,82.82,93.02,86.39,87.98,500
948,HINDCON.NS,27.6,25.12,9.87,26.89,YES,YES,YES,188.46K,Non-Energy Minerals,Construction Materials,73.0,87.0,88.0,79.0,1.3357,1.3357,27.09K,35.47K,37.75,15.66,1.41B,No,24.22,23.1,22.61,23.42,21.98,500
133,BHAGERIA.NS,394.6,359.65,9.72,0.25,YES,YES,YES,933.07K,Process Industries,Chemicals: Specialty,95.0,98.0,97.0,96.0,22.1857,18.1786,99.67K,202.87K,395.6,127.51,17.22B,No,314.75,252.85,193.0,265.03,205.96,499
1101,SMAUTO.BO,27.97,25.5,9.69,17.49,NO,YES,YES,2.00K,Producer Manufacturing,Auto Parts: Oem,69.0,14.0,65.0,69.0,0.7779,0.3843,4.22K,1.78K,33.9,15.05,382.85M,No,29.45,27.94,24.77,27.71,25.2,499
1203,MAGADSUGAR.NS,551.45,503.0,9.63,13.15,YES,YES,YES,286.82K,Process Industries,Agricultural Commodities/Milling,66.0,37.0,80.0,60.0,24.5714,23.6464,47.97K,24.43K,634.95,417.0,7.77B,No,540.77,536.07,488.29,538.79,498.53,499
923,ORGANICREC.BO,197.45,180.1,9.63,2.71,YES,YES,YES,106.20K,Industrial Services,Environmental Services,74.0,95.0,83.0,63.0,11.5857,10.2571,81.70K,62.28K,202.95,137.33,3.08B,No,169.03,160.8,159.03,162.67,159.07,500
1381,SPML.BO,162.2,148.0,9.59,57.45,YES,NO,,8.00K,Distribution Services,Medical Distributors,61.0,73.0,9.0,,6.3821,5.7143,9.33K,12.30K,381.2,121.1,1.43B,No,153.3,163.67,,161.67,,125
444,QUADFUTURE.NS,547.5,500.4,9.41,2.18,YES,YES,YES,1949.53K,Producer Manufacturing,Electrical Products,87.0,95.0,81.0,89.0,33.825,33.325,1255.94K,2368.66K,559.7,248.55,21.90B,No,472.38,413.19,347.75,423.56,364.98,426
425,KINETRU.BO,48.0,44.0,9.09,36.69,NO,NO,YES,0.35K,Finance,Finance/Rental/Leasing,87.0,1.0,94.0,54.0,1.9793,1.2443,1.47K,0.13K,75.82,26.2,161.28M,No,51.03,48.46,43.59,48.76,41.28,497
1265,EXHICON.BO,519.55,476.9,8.94,12.68,YES,YES,YES,136.00K,Commercial Services,Miscellaneous Commercial Services,65.0,78.0,79.0,64.0,17.4393,16.9893,26.26K,31.95K,595.0,390.0,7.67B,No,478.8,490.55,495.76,491.77,480.17,497
301,LLOYDSENGG.NS,98.56,90.91,8.41,1.19,YES,YES,YES,60660.33K,Industrial Services,Engineering & Construction,90.0,84.0,72.0,95.0,3.625,3.5814,10378.45K,7651.38K,99.75,37.4,152.72B,No,84.46,88.15,66.88,89.22,72.57,501
1118,SHRICON.BO,197.9,182.9,8.2,28.81,YES,YES,YES,0.03K,Industrial Services,Engineering & Construction,68.0,85.0,45.0,70.0,7.6857,4.0464,0.16K,0.14K,278.0,122.55,245.40M,No,185.13,187.87,195.96,189.49,194.78,498
877,UNIROYAL.BO,24.85,23.0,8.04,14.31,YES,YES,YES,0.99K,Process Industries,Textiles,75.0,70.0,86.0,61.0,2.0007,1.9057,1.80K,0.77K,29.0,16.7,205.48M,No,24.66,22.81,20.66,23.28,21.07,497
778,DBOL.NS,122.25,113.2,7.99,12.05,YES,YES,YES,352.61K,Process Industries,Agricultural Commodities/Milling,78.0,38.0,63.0,61.0,4.9971,4.995,220.13K,145.36K,139.0,69.0,8.04B,No,120.45,116.63,105.93,117.21,113.38,500
118,FCL.NS,60.48,56.07,7.87,3.08,YES,YES,YES,47011.14K,Process Industries,Industrial Specialties,95.0,90.0,94.0,96.0,3.4171,3.4043,16488.56K,21200.10K,62.4,19.1,70.43B,No,54.99,47.63,32.98,48.81,36.45,501
1107,KASTURI.BO,64.0,59.36,7.82,13.28,YES,YES,,20.00K,Producer Manufacturing,Metal Fabrication,69.0,87.0,79.0,37.0,1.5557,0.8221,14.22K,3.33K,73.8,44.2,665.29M,No,53.53,53.49,,54.84,55.68,164
483,ROLEXRINGS.NS,195.35,181.41,7.68,0.75,YES,YES,YES,7168.47K,Producer Manufacturing,Metal Fabrication,86.0,76.0,87.0,85.0,7.0414,6.9757,3472.06K,1638.34K,196.83,99.79,51.25B,No,175.19,166.46,142.7,168.4,147.87,501
1445,MISHKA.BO,44.36,41.22,7.62,11.28,YES,YES,YES,1.55K,Distribution Services,Wholesale Distributors,60.0,69.0,62.0,46.0,1.1193,1.0864,1.40K,1.79K,50.0,32.05,641.00M,No,42.89,42.78,41.45,43.3,41.52,497
1199,RAJPACK.BO,34.3,31.88,7.59,25.19,YES,YES,YES,1.73K,Process Industries,Containers/Packaging,66.0,90.0,82.0,52.0,2.1979,1.9093,2.24K,5.09K,45.85,24.8,156.74M,No,30.87,29.62,30.85,30.13,29.54,497
1336,PROTEAN.NS,690.7,641.95,7.59,24.06,YES,YES,YES,3547.22K,Technology Services,Information Technology Services,63.0,92.0,76.0,71.0,32.2357,32.1107,673.92K,3149.51K,909.5,444.0,28.17B,No,531.83,559.23,596.54,558.84,562.83,408
807,MUKANDLTD.NS,167.05,155.26,7.59,0.54,YES,YES,YES,1108.46K,Non-Energy Minerals,Steel,77.0,91.0,84.0,70.0,6.5993,6.4793,194.95K,384.27K,167.95,114.31,24.14B,No,140.36,139.59,134.35,140.74,135.85,501
434,TLL.BO,407.7,379.15,7.53,3.16,YES,YES,YES,155.40K,Health Technology,Pharmaceuticals: Major,87.0,97.0,94.0,82.0,24.5393,23.0036,43.84K,103.14K,421.0,229.95,4.87B,No,314.85,285.54,271.83,291.51,266.62,497
547,ARTEMISMED.NS,357.7,332.7,7.51,5.57,YES,YES,YES,18979.97K,Health Services,Hospital/Nursing Management,84.0,83.0,88.0,81.0,16.6143,15.5464,369.46K,358.74K,378.8,203.35,,No,335.43,316.3,268.16,322.45,274.64,494
261,AETHER.NS,1767.0,1646.2,7.34,1.72,YES,YES,YES,1685.13K,Process Industries,Chemicals: Major Diversified,92.0,77.0,86.0,81.0,58.7143,58.7143,324.40K,183.27K,1798.0,728.0,234.53B,No,1647.43,1600.29,1219.65,1620.45,1329.34,501
781,DALMIASUG.NS,428.75,399.5,7.32,17.55,YES,YES,YES,1009.13K,Process Industries,Agricultural Commodities/Milling,78.0,12.0,86.0,71.0,17.4036,17.2964,673.19K,177.31K,520.0,261.4,34.70B,No,424.3,419.3,349.93,419.07,372.77,499
304,PPEL.BO,815.85,761.25,7.17,0.75,YES,,,75.20K,Producer Manufacturing,Metal Fabrication,90.0,90.0,,,42.7679,41.4571,251.79K,106.36K,822.0,447.0,16.27B,No,688.61,,,,,38
902,PLASTIBLEN.NS,202.99,189.71,7.0,6.15,YES,YES,YES,208.29K,Process Industries,Chemicals: Major Diversified,74.0,78.0,71.0,79.0,7.6657,7.4686,82.16K,18.82K,216.29,121.01,5.28B,No,188.74,190.97,167.82,192.33,171.24,501
692,SANGAMIND.NS,619.9,579.7,6.93,7.82,YES,YES,YES,434.79K,Process Industries,Textiles,80.0,80.0,76.0,76.0,21.7893,21.7179,108.05K,18.43K,672.5,391.2,30.57B,No,580.69,591.72,511.19,597.25,533.18,498
1164,BANARBEADS.NS,123.86,115.86,6.9,24.8,YES,YES,YES,36.76K,Consumer Durables,Other Consumer Specialties,67.0,83.0,80.0,53.0,5.6614,5.2879,8.01K,2.19K,164.7,96.05,817.17M,No,112.97,114.0,113.88,114.98,111.14,498
1331,GGAUTO.BO,205.65,192.7,6.72,36.33,YES,YES,YES,17.58K,Producer Manufacturing,Industrial Machinery,63.0,92.0,88.0,71.0,10.9036,10.8714,11.24K,22.48K,323.0,125.3,2.05B,No,174.53,166.32,182.94,167.57,160.53,497
684,UNIFIED.BO,489.45,459.2,6.59,1.91,YES,YES,YES,152.40K,Technology Services,Information Technology Services,80.0,96.0,82.0,84.0,23.4,22.0964,51.05K,186.48K,499.0,284.0,9.83B,No,399.12,381.38,370.82,388.18,374.48,332
458,ENGINERSIN.NS,315.65,296.65,6.4,1.02,YES,YES,YES,19611.46K,Industrial Services,Engineering & Construction,86.0,93.0,85.0,85.0,11.9107,11.7357,3974.57K,6621.96K,318.9,163.55,177.41B,No,278.94,253.6,225.7,256.09,237.26,501
316,SHREEREF.BO,407.6,383.85,6.19,7.14,YES,YES,YES,399.00K,Producer Manufacturing,Industrial Machinery,90.0,66.0,55.0,93.0,21.8679,21.5179,275.28K,215.40K,438.95,161.0,14.59B,No,400.13,367.6,264.22,372.07,294.84,286
351,NRAIL.NS,677.25,637.75,6.19,1.13,YES,YES,YES,24.89K,Process Industries,Containers/Packaging,89.0,95.0,94.0,85.0,43.9571,43.7357,24.67K,32.99K,685.0,380.05,11.53B,No,602.36,537.87,472.95,556.66,483.77,500
802,DHAMPURSUG.NS,174.67,164.64,6.09,12.63,YES,YES,YES,2148.09K,Process Industries,Agricultural Commodities/Milling,77.0,35.0,84.0,73.0,7.4036,7.3136,830.81K,592.58K,199.92,110.0,11.23B,No,166.17,161.19,139.81,161.19,146.74,501
98,MANINDS.NS,1020.35,962.85,5.97,1.86,YES,YES,YES,1716.56K,Producer Manufacturing,Industrial Machinery,96.0,97.0,96.0,96.0,63.5857,62.2786,1086.72K,2599.41K,1039.7,302.05,76.54B,No,841.87,694.27,518.1,722.43,574.61,501
252,EMIL.NS,200.22,189.16,5.85,1.3,YES,YES,YES,6765.48K,Retail Trade,Electronics/Appliance Stores,92.0,80.0,96.0,94.0,9.5836,9.5779,6349.69K,3964.43K,202.86,84.9,77.03B,No,185.5,170.66,122.88,173.78,132.3,501
819,GREAVESCOT.NS,234.78,221.83,5.84,13.65,YES,YES,YES,10728.67K,Producer Manufacturing,Trucks/Construction/Farm Machinery,77.0,90.0,71.0,87.0,8.2564,8.2293,2379.72K,2881.26K,271.9,119.99,54.69B,No,198.04,206.37,182.94,208.44,187.28,501
1442,SAKHTISUG.NS,19.0,17.96,5.79,18.42,NO,YES,YES,622.77K,Process Industries,Agricultural Commodities/Milling,60.0,18.0,73.0,69.0,0.9,0.8993,239.94K,156.27K,23.29,13.52,2.26B,No,19.33,18.68,17.7,18.73,17.54,500
475,RAMAVISION.BO,179.65,169.9,5.74,5.87,YES,YES,YES,10.21K,Distribution Services,Medical Distributors,86.0,73.0,85.0,74.0,11.8571,11.5,3.97K,2.26K,190.85,87.0,1.87B,No,170.85,156.48,143.38,161.8,149.55,497
1023,DELTACORP.NS,76.84,72.68,5.72,11.06,YES,YES,YES,26443.63K,Consumer Services,Movies/Entertainment,71.0,93.0,79.0,77.0,3.4736,3.4579,2266.58K,7022.13K,86.4,48.3,20.58B,No,58.99,60.69,64.52,61.33,63.51,501
993,FORINTL.BO,80.89,76.52,5.71,12.08,YES,YES,YES,0.63K,Transportation,Air Freight/Couriers,72.0,70.0,60.0,62.0,2.7843,2.4014,0.80K,1.37K,92.0,52.0,569.47M,No,79.53,79.07,71.75,79.83,75.48,497
1272,AJAXENGG.NS,607.75,575.2,5.66,12.87,YES,YES,YES,695.27K,Producer Manufacturing,Trucks/Construction/Farm Machinery,64.0,73.0,71.0,67.0,20.4572,19.9322,89.97K,199.75K,697.55,394.8,69.53B,No,578.71,576.56,544.46,577.27,540.89,400
94,VIKRAMTH.BO,427.75,404.9,5.64,2.78,YES,YES,YES,32.90K,Health Technology,Pharmaceuticals: Major,96.0,97.0,96.0,97.0,25.7,22.7357,26.12K,52.11K,440.0,133.2,13.41B,No,335.1,290.63,200.78,301.72,219.52,497
1422,CAPILLARY.NS,599.45,567.55,5.62,24.97,YES,YES,YES,1297.58K,Technology Services,Packaged Software,60.0,90.0,77.0,60.0,28.1786,27.975,698.06K,609.23K,798.95,438.15,47.64B,No,492.26,506.08,543.72,511.15,518.17,214
277,YAANENT.BO,158.8,150.35,5.62,3.55,YES,YES,YES,5.42K,Consumer Services,Other Consumer Services,91.0,95.0,95.0,85.0,9.975,8.4,2.43K,1.22K,164.65,70.0,492.28M,No,127.4,118.36,104.52,121.79,107.12,497
784,LLOYDSENT.NS,79.67,75.58,5.41,5.94,YES,YES,YES,11927.52K,Distribution Services,Wholesale Distributors,77.0,78.0,62.0,89.0,2.9,2.8979,4163.85K,2823.21K,84.7,40.69,121.62B,No,71.25,75.66,66.02,76.16,68.23,485
1004,KUNSTOFF.BO,27.26,25.88,5.33,16.12,YES,YES,YES,4.18K,Producer Manufacturing,Miscellaneous Manufacturing,72.0,94.0,74.0,70.0,1.9257,1.5836,1.08K,1.97K,32.5,18.0,187.82M,No,21.71,21.64,22.67,21.78,22.56,497
155,WHEELS.NS,2296.4,2180.8,5.3,8.07,YES,YES,YES,615.38K,Producer Manufacturing,Auto Parts: Oem,94.0,98.0,85.0,93.0,167.6357,165.2214,371.17K,270.01K,2498.0,705.85,58.94B,No,2032.69,1680.04,1272.48,1716.13,1442.94,501
413,STEELCAS.NS,376.5,357.8,5.23,3.68,YES,YES,YES,1077.97K,Non-Energy Minerals,Steel,87.0,81.0,82.0,84.0,17.3857,15.5321,136.52K,296.42K,390.9,176.02,38.10B,No,331.03,331.25,272.57,334.81,295.79,500
58,WELCORP.NS,2832.4,2692.2,5.21,0.18,YES,YES,YES,2763.45K,Producer Manufacturing,Industrial Machinery,97.0,92.0,96.0,98.0,138.4285,131.3786,1972.54K,2283.01K,2837.5,710.0,746.91B,No,2620.51,2177.25,1339.08,2240.6,1551.83,501
621,RPGLIFE.NS,3050.6,2899.8999,5.2,2.47,YES,YES,YES,111.00K,Health Technology,Pharmaceuticals: Major,82.0,89.0,87.0,85.0,159.1071,159.1071,28.53K,32.94K,3127.8,1733.0,50.45B,No,2759.7,2752.66,2317.04,2759.62,2386.25,501
488,CAMEXLTD.BO,53.82,51.17,5.18,3.81,YES,YES,YES,14.28K,Process Industries,Textiles,85.0,97.0,82.0,88.0,4.1664,4.0893,12.78K,5.27K,55.95,26.37,549.43M,No,47.18,42.95,36.5,43.54,38.48,497
859,REMSONSIND.NS,116.8,111.12,5.11,23.38,YES,YES,YES,4261.78K,Producer Manufacturing,Auto Parts: Oem,75.0,97.0,91.0,74.0,6.8214,6.4271,147.74K,305.80K,152.45,75.23,4.10B,No,98.36,89.5,98.82,92.25,92.7,501
671,VETO.NS,150.32,143.04,5.09,2.36,YES,YES,YES,354.12K,Producer Manufacturing,Electrical Products,80.0,89.0,79.0,83.0,6.0671,5.9993,39.32K,124.85K,153.95,82.32,2.87B,No,131.64,126.84,115.25,128.31,118.91,501
215,KOPRAN.NS,284.53,270.81,5.07,0.93,YES,YES,YES,661.65K,Health Technology,Pharmaceuticals: Major,93.0,97.0,93.0,95.0,15.6036,15.56,837.37K,4320.75K,287.2,107.0,13.75B,No,249.81,215.91,169.66,218.9,181.74,501
561,SIMPLEXCAS.BO,137.0,130.4,5.06,6.48,YES,YES,YES,203.81K,Producer Manufacturing,Metal Fabrication,83.0,91.0,83.0,75.0,10.5536,10.25,305.42K,592.19K,146.5,73.28,5.62B,No,114.64,108.82,99.74,111.92,102.47,500
603,PONNIERODE.NS,399.8,380.6,5.04,12.13,YES,YES,YES,132.50K,Process Industries,Agricultural Commodities/Milling,82.0,66.0,84.0,77.0,16.8536,16.5036,49.24K,32.71K,455.0,252.4,3.44B,No,375.08,357.13,305.6,361.11,321.35,499
190,HYPERSOFT.BO,194.25,185.0,5.0,15.56,YES,NO,YES,13.07K,Commercial Services,Miscellaneous Commercial Services,93.0,32.0,30.0,80.0,11.3607,7.9964,13.84K,14.36K,230.05,51.25,16.40B,No,185.44,200.13,141.93,199.03,169.94,497
22,AJCJEWEL.BO,379.05,361.0,5.0,0.0,YES,YES,YES,2.40K,Consumer Durables,Other Consumer Specialties,98.0,98.0,98.0,98.0,17.3107,7.2357,13.73K,13.08K,379.05,71.15,2.30B,No,263.67,188.22,121.72,202.03,133.57,309
217,PRIMIND.BO,76.23,72.6,5.0,0.0,YES,YES,YES,16.50K,Finance,Real Estate Development,93.0,98.0,96.0,94.0,3.3521,1.1036,87.21K,490.80K,76.23,22.1,1.81B,No,50.87,45.13,42.64,46.6,43.28,497
262,GARGFUR.BO,228.9,218.0,5.0,0.0,YES,YES,YES,66.05K,Non-Energy Minerals,Steel,91.0,98.0,97.0,86.0,15.0607,13.2536,14.77K,27.66K,228.9,108.65,1.15B,No,179.8,149.77,137.64,157.89,139.55,497
