RS_Rank,Ticker,Price,Prev_Close,Gain_%,Dist_52WH_%,Above_SMA20,Above_SMA50,Above_SMA200,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,History_Days
92,VIKRAMTH.BO,426.8,386.05,10.56,3.0,YES,YES,YES,148.48K,Health Technology,Pharmaceuticals: Major,96.0,97.0,95.0,97.0,21.5964,18.6107,24.31K,34.97K,440.0,133.2,13.38B,No,322.88,283.65,198.3,301.62,219.48,497
1255,ADVANCE.NS,119.37,108.14,10.38,22.49,YES,YES,YES,531.46K,Process Industries,Chemicals: Agricultural,65.0,55.0,70.0,58.0,4.6664,4.6664,374.62K,201.63K,154.0,84.1,7.67B,No,115.29,117.45,114.34,118.22,109.71,241
50,ZELIO.BO,986.9,895.2,10.24,0.0,YES,YES,YES,9.50K,Consumer Durables,Motor Vehicles,97.0,85.0,95.0,97.0,30.5,14.6893,19.47K,10.55K,986.9,154.9,20.87B,No,867.17,813.74,523.62,835.14,597.12,239
662,RPGLIFE.NS,3025.4,2746.8999,10.14,1.84,YES,YES,YES,143.44K,Health Technology,Pharmaceuticals: Major,81.0,86.0,86.0,82.0,145.2428,145.2428,25.91K,22.69K,3082.0,1733.0,50.04B,No,2717.44,2749.29,2310.27,2757.1,2385.41,501
649,EFORU.BO,109.2,99.2,10.08,0.0,YES,YES,YES,0.00K,Distribution Services,Wholesale Distributors,81.0,76.0,70.0,31.0,0.0,0.0,5.59K,5.59K,109.2,43.82,822.00M,No,97.36,96.13,85.48,96.86,91.3,496
766,GALAPREC.NS,1164.2,1058.0,10.04,7.6,YES,YES,YES,143.54K,Producer Manufacturing,Metal Fabrication,78.0,75.0,60.0,80.0,43.1357,42.5214,48.89K,24.56K,1260.0,671.2,14.92B,No,1035.34,1068.43,892.61,1063.11,945.13,500
997,DCMSIL.NS,77.46,70.42,10.0,26.42,YES,YES,,281.65K,Process Industries,Textiles,72.0,52.0,71.0,6.0,3.9,3.8664,60.84K,93.91K,105.27,49.5,6.74B,No,71.03,76.18,,75.72,70.96,150
1434,KUNSTOFF.BO,24.65,22.41,10.0,24.15,YES,YES,YES,7.42K,Producer Manufacturing,Miscellaneous Manufacturing,60.0,89.0,59.0,61.0,1.685,1.4143,0.95K,1.26K,32.5,18.0,169.84M,No,21.18,21.48,22.65,21.52,22.47,497
432,OMAXAUTO.NS,209.94,190.86,10.0,20.3,YES,YES,YES,199.83K,Producer Manufacturing,Auto Parts: Oem,87.0,76.0,36.0,92.0,9.8843,9.6471,70.45K,71.17K,263.4,84.5,4.50B,No,181.82,195.02,159.72,193.82,180.57,500
594,SUNFLAG.NS,390.55,355.05,10.0,8.75,YES,YES,YES,911.76K,Non-Energy Minerals,Steel,83.0,81.0,70.0,88.0,12.3893,12.2214,193.41K,174.71K,428.0,192.15,70.38B,No,344.79,354.0,305.45,357.72,325.72,501
40,KABRAEXTRU.NS,732.85,666.25,10.0,1.22,YES,YES,YES,402.75K,Producer Manufacturing,Industrial Machinery,97.0,94.0,98.0,97.0,45.6571,43.3393,353.39K,345.42K,741.9,180.0,25.63B,No,642.65,528.54,308.25,562.42,347.61,500
174,VIKRAMAR.BO,147.73,134.3,10.0,0.0,YES,YES,YES,17.41K,Process Industries,Chemicals: Specialty,94.0,98.0,96.0,95.0,9.3114,8.3979,3.97K,10.08K,147.73,53.11,463.25M,No,94.43,82.37,70.8,87.69,72.97,384
84,SHTL.BO,177.24,161.42,9.8,0.18,YES,YES,YES,114.00K,Producer Manufacturing,Industrial Machinery,96.0,98.0,97.0,98.0,11.0679,10.18,11.88K,39.60K,177.56,38.43,1.00B,No,118.67,98.49,73.95,106.47,79.75,214
1394,BDI.BO,119.95,109.25,9.79,2.32,YES,YES,YES,32.40K,Producer Manufacturing,Miscellaneous Manufacturing,61.0,78.0,63.0,60.0,1.6429,1.1607,6.99K,27.47K,122.8,98.0,1.70B,No,109.21,109.2,108.84,109.85,109.28,284
1219,SHELTER.BO,37.46,34.26,9.34,19.46,YES,YES,YES,165.00K,Health Technology,Pharmaceuticals: Major,66.0,88.0,84.0,56.0,1.8007,1.6757,23.81K,31.80K,46.51,23.0,630.71M,No,32.81,29.57,32.49,30.55,30.47,497
382,PGIL.NS,1300.8,1194.9,8.86,0.69,YES,YES,YES,767.71K,Consumer Non-Durables,Apparel/Footwear,88.0,80.0,88.0,86.0,61.4214,60.5786,344.55K,246.68K,1309.8,600.0,120.17B,No,1172.75,1134.39,892.61,1161.3,943.17,501
516,KROSS.NS,278.56,256.13,8.76,1.57,YES,YES,YES,6104.28K,Producer Manufacturing,Auto Parts: Oem,85.0,95.0,91.0,79.0,13.2193,13.0979,1136.70K,2507.67K,283.0,150.52,17.97B,No,227.93,213.15,196.43,220.45,197.2,501
465,RGL.NS,170.48,156.78,8.74,1.91,YES,YES,YES,4184.47K,Consumer Durables,Other Consumer Specialties,86.0,94.0,93.0,85.0,9.1164,9.0607,1574.31K,996.31K,173.8,85.0,18.31B,No,149.36,133.03,116.98,138.09,117.28,501
731,ONEPOINT.NS,68.41,63.2,8.24,2.96,YES,YES,YES,21809.37K,Commercial Services,Miscellaneous Commercial Services,79.0,91.0,77.0,83.0,3.245,3.2093,1231.97K,2479.24K,70.5,40.58,17.99B,No,57.62,56.93,54.32,58.28,55.59,500
991,ANJANI.BO,30.29,28.03,8.06,6.77,YES,YES,YES,38.87K,Process Industries,Textiles,72.0,90.0,85.0,57.0,1.5157,1.5093,6.18K,8.10K,32.49,20.25,446.78M,No,27.45,25.21,24.47,25.89,24.94,497
927,VISTARAMAR.BO,190.55,176.35,8.05,25.25,NO,NO,YES,8.09K,Finance,Investment Banks/Brokers,74.0,30.0,24.0,31.0,16.1821,16.1214,6.93K,12.97K,254.9,91.15,1.10B,No,200.31,209.48,177.79,207.54,199.66,497
528,RISHIROOP.BO,139.3,129.2,7.82,1.52,YES,YES,YES,48.82K,Process Industries,Chemicals: Specialty,84.0,93.0,92.0,86.0,6.5357,6.1607,5.50K,9.60K,141.45,71.5,1.28B,No,116.93,107.77,97.45,112.48,98.08,497
1226,MCL.NS,60.75,56.35,7.81,34.82,YES,YES,NO,247.84K,Non-Energy Minerals,Other Metals/Minerals,66.0,69.0,57.0,28.0,2.9471,2.8471,50.05K,74.40K,93.2,42.0,1.65B,No,57.61,56.55,61.75,57.25,59.04,499
834,BETXIND.BO,510.0,473.3,7.75,21.3,YES,YES,YES,0.01K,Process Industries,Textiles,76.0,63.0,66.0,74.0,24.3536,21.95,0.16K,0.06K,648.0,220.05,765.00M,No,490.45,485.57,401.7,487.24,443.93,495
121,FILATEX.NS,108.72,101.07,7.57,2.49,YES,YES,YES,19494.39K,Process Industries,Textiles,95.0,94.0,97.0,96.0,6.2736,6.2736,5564.97K,9906.32K,111.5,36.26,48.28B,No,83.97,80.41,55.49,84.17,59.85,500
1171,SANATHAN.NS,506.35,471.3,7.44,3.11,YES,YES,YES,484.98K,Process Industries,Textiles,67.0,79.0,73.0,69.0,21.1964,20.0357,69.09K,109.80K,522.6,352.6,42.74B,No,464.01,467.31,435.84,473.63,438.79,434
961,TEXINFRA.NS,123.47,115.02,7.35,2.46,YES,YES,YES,2791.86K,Utilities,Electric Utilities,73.0,85.0,71.0,74.0,5.2986,5.1057,162.89K,282.63K,126.59,82.5,15.73B,No,114.91,113.21,102.83,113.48,104.5,499
1016,RAJRATAN.NS,483.2,450.2,7.33,14.32,NO,NO,YES,618.17K,Producer Manufacturing,Metal Fabrication,71.0,36.0,64.0,64.0,23.4,22.6607,186.12K,155.49K,563.95,305.55,24.53B,No,485.06,497.87,451.17,495.48,445.93,500
325,KDDL.NS,4251.9,3973.1001,7.02,0.42,YES,YES,YES,153.00K,Consumer Durables,Other Consumer Specialties,90.0,74.0,89.0,89.0,127.5,126.7571,46.29K,28.51K,4270.0,1990.0,52.30B,No,3916.93,3718.11,2814.55,3805.68,3023.91,499
774,UNIFIED.BO,469.4,439.05,6.91,5.17,YES,YES,YES,200.80K,Technology Services,Information Technology Services,78.0,93.0,80.0,79.0,21.3536,20.1607,47.33K,169.88K,495.0,284.0,9.43B,No,387.92,377.27,369.76,386.17,373.81,330
489,LLOYDSENGG.NS,91.52,85.73,6.75,8.25,YES,YES,YES,20148.82K,Industrial Services,Engineering & Construction,85.0,61.0,59.0,93.0,3.0293,2.9857,10233.14K,5048.40K,99.75,37.4,141.82B,No,83.7,87.9,66.45,88.52,72.33,501
444,WOCKPHARMA.NS,2329.7,2185.3999,6.6,3.82,YES,YES,YES,3831.25K,Health Technology,Pharmaceuticals: Major,87.0,91.0,75.0,91.0,98.0286,95.9286,841.98K,1027.94K,2422.3,1086.7,378.56B,No,2091.18,1981.75,1636.38,2030.99,1741.41,501
745,SUPRIYA.NS,1000.9,939.1,6.58,7.75,YES,YES,YES,1007.24K,Health Technology,Pharmaceuticals: Major,78.0,92.0,59.0,86.0,37.375,36.0,359.97K,237.44K,1085.0,545.5,80.56B,No,881.66,857.1,768.81,869.4,796.12,500
517,CLEANMAX.NS,1457.5,1367.5,6.58,5.11,YES,YES,,1550.22K,Utilities,Alternative Power Generation,85.0,86.0,45.0,86.0,65.4857,65.0,221.45K,200.11K,1536.0,727.1,170.92B,No,1335.43,1318.14,,1339.84,1183.56,142
178,RUBYMILLS.NS,490.2,459.95,6.58,4.82,YES,YES,YES,111.98K,Process Industries,Textiles,94.0,91.0,91.0,95.0,39.9286,39.45,23.86K,33.24K,515.0,169.02,16.39B,No,437.75,407.7,283.53,415.63,318.08,499
928,SAIL.NS,185.44,174.01,6.57,11.57,NO,YES,YES,41604.29K,Non-Energy Minerals,Steel,74.0,75.0,68.0,60.0,5.2507,5.0486,18531.01K,9768.91K,209.7,124.0,765.96B,No,185.45,176.67,167.65,178.86,175.41,501
275,LOKESHMACH.NS,359.25,337.15,6.55,6.88,YES,YES,YES,76.81K,Technology Services,Information Technology Services,91.0,83.0,79.0,87.0,21.3036,21.0893,35.77K,32.91K,385.8,138.96,7.83B,No,342.44,338.2,250.18,341.81,284.21,499
668,ROLEXRINGS.NS,183.58,172.5,6.42,3.07,YES,YES,YES,7084.74K,Producer Manufacturing,Metal Fabrication,81.0,54.0,83.0,80.0,6.3814,6.295,3378.27K,1052.95K,189.4,99.79,48.16B,No,174.4,165.19,142.05,167.22,147.48,501
1020,NOCIL.NS,206.3,193.89,6.4,2.32,YES,YES,YES,7377.48K,Process Industries,Chemicals: Specialty,71.0,91.0,67.0,74.0,8.6921,8.6121,1053.20K,2215.53K,211.2,125.31,34.46B,No,182.34,171.95,161.93,174.93,168.69,501
588,UNICHEMLAB.NS,573.2,538.75,6.39,16.59,YES,YES,YES,294.66K,Health Technology,Pharmaceuticals: Major,83.0,79.0,86.0,88.0,27.8393,27.8214,419.20K,71.93K,687.2,278.2,40.36B,No,546.28,540.02,429.97,537.99,441.24,500
802,AARTIPHARM.NS,940.1,883.75,6.38,1.8,YES,YES,YES,2945.42K,Health Technology,Pharmaceuticals: Major,77.0,86.0,86.0,77.0,39.5893,38.4464,685.70K,871.54K,957.3,585.0,85.25B,No,845.9,792.26,728.88,798.17,721.73,501
747,ALUFLUOR.NS,577.55,543.35,6.29,0.72,YES,,,27.33K,Non-Energy Minerals,Aluminum,78.0,92.0,,,17.6143,17.4036,7.70K,7.85K,581.75,430.0,,No,503.8,,,,,27
345,GNA.NS,596.65,561.65,6.23,0.83,YES,YES,YES,3592.51K,Producer Manufacturing,Auto Parts: Oem,89.0,74.0,90.0,80.0,24.7321,24.2607,549.67K,442.27K,601.65,295.0,25.61B,No,547.5,542.45,430.59,547.55,459.58,501
1224,DHARMAJ.NS,299.1,281.6,6.21,10.69,YES,YES,YES,108.00K,Process Industries,Chemicals: Agricultural,66.0,82.0,72.0,63.0,8.075,7.9821,51.67K,41.64K,334.9,210.65,10.11B,No,272.79,269.11,256.58,271.96,264.09,499
349,BALAMINES.NS,2271.2,2138.8999,6.19,13.64,NO,YES,YES,252.65K,Process Industries,Chemicals: Specialty,89.0,80.0,68.0,93.0,101.9857,99.6214,273.83K,153.93K,2629.8,968.1,73.59B,No,2314.82,2235.83,1619.2,2218.43,1806.31,501
408,MWL.NS,44.63,42.03,6.19,7.02,YES,YES,YES,3368.72K,Non-Energy Minerals,Steel,88.0,77.0,79.0,85.0,3.1407,3.1407,1429.17K,3884.51K,48.0,20.0,13.26B,No,39.97,39.51,32.95,40.29,35.3,501
451,ICIL.NS,476.55,448.9,6.16,1.93,YES,YES,YES,1924.52K,Process Industries,Textiles,86.0,77.0,80.0,92.0,20.3071,20.2821,1213.16K,542.23K,485.95,216.9,94.38B,No,443.76,424.51,328.43,430.66,351.26,501
1015,NAGREEKCAP.NS,30.2,28.46,6.11,29.36,YES,YES,YES,73.19K,Finance,Investment Banks/Brokers,71.0,94.0,78.0,66.0,1.9171,1.9171,9.43K,36.04K,42.75,19.3,380.98M,No,25.08,23.88,26.17,24.43,25.96,499
42,CUPID.NS,273.85,258.2,6.06,8.41,NO,YES,YES,52631.74K,Consumer Non-Durables,Household/Personal Care,97.0,36.0,92.0,98.0,12.4321,12.4286,32396.15K,21666.64K,299.0,41.82,368.24B,No,276.15,261.27,149.76,266.9,176.43,501
812,KIRIINDUS.NS,572.75,540.5,5.97,26.48,YES,YES,YES,1184.66K,Process Industries,Chemicals: Specialty,77.0,90.0,92.0,77.0,30.45,29.7322,886.98K,896.58K,779.0,333.8,37.32B,No,537.83,471.73,450.51,483.13,424.21,501
921,SWARNSAR.NS,42.04,39.69,5.92,8.01,YES,,,36.74K,Consumer Durables,Other Consumer Specialties,74.0,91.0,,,3.6736,3.6129,29.64K,59.12K,45.7,32.0,,No,37.61,,,,,26
1049,LXCHEM.NS,188.44,178.01,5.86,15.19,YES,YES,YES,3612.12K,Process Industries,Chemicals: Specialty,70.0,79.0,75.0,80.0,7.5264,7.5264,1486.27K,1281.45K,222.2,107.6,52.37B,No,174.27,176.91,154.51,177.13,154.39,501
359,INNOVACAP.NS,1297.6,1226.7,5.78,4.13,YES,YES,YES,454.19K,Health Technology,Pharmaceuticals: Major,89.0,89.0,88.0,89.0,52.0143,51.5572,77.00K,80.91K,1353.5,622.0,74.26B,No,1147.22,1057.11,844.89,1084.88,908.2,500
219,SAYAJIHOTL.NS,327.0,309.15,5.77,10.46,YES,YES,,0.00K,Consumer Services,Hotels/Resorts/Cruise Lines,93.0,52.0,68.0,,16.9714,15.4786,0.25K,0.20K,365.2,138.7,5.73B,No,318.06,313.11,,317.82,,115
987,SMCGLOBAL.NS,87.14,82.43,5.71,8.27,YES,YES,YES,2304.77K,Finance,Investment Banks/Brokers,72.0,77.0,77.0,68.0,4.1436,4.1436,1299.25K,5012.82K,95.0,54.44,18.25B,No,82.3,80.78,74.65,81.09,71.72,499
730,GAUDIUMIVF.NS,117.69,111.35,5.69,27.88,NO,NO,,430.44K,Health Services,Medical/Nursing Services,79.0,73.0,58.0,64.0,7.0171,7.0171,173.14K,199.67K,163.18,69.18,8.57B,No,117.76,126.71,,124.48,111.11,144
316,OMAXE.NS,123.13,116.5,5.69,11.35,NO,YES,YES,873.64K,Finance,Real Estate Development,90.0,90.0,94.0,87.0,6.74,6.7086,4451.94K,813.02K,138.89,62.5,22.61B,No,123.39,104.79,84.18,109.45,88.87,500
291,BLUSPRING.NS,132.59,125.47,5.67,5.16,YES,YES,YES,675.55K,Commercial Services,Miscellaneous Commercial Services,91.0,65.0,80.0,96.0,8.3036,8.1121,682.58K,389.74K,139.8,43.98,19.82B,No,129.05,120.66,83.18,123.03,92.39,323
902,VINCOFE.NS,183.79,174.2,5.51,2.96,YES,YES,YES,2596.48K,Distribution Services,Wholesale Distributors,74.0,85.0,73.0,75.0,8.0057,7.9536,2723.53K,2088.21K,189.4,120.24,26.78B,No,175.87,162.86,150.54,164.44,148.94,483
341,PPEL.BO,790.2,748.9,5.51,0.49,YES,,,140.40K,Producer Manufacturing,Metal Fabrication,89.0,90.0,,,39.4821,38.1714,260.70K,108.56K,794.1,447.0,15.76B,No,676.7,,,,,36
1118,LLOYDSENT.NS,74.15,70.41,5.31,12.46,YES,NO,YES,4436.02K,Distribution Services,Wholesale Distributors,68.0,33.0,40.0,82.0,2.455,2.4529,4145.76K,2061.96K,84.7,40.69,113.19B,No,70.81,75.7,65.79,75.61,68.04,483
301,DIVGIITTS.NS,1177.1,1118.9,5.2,11.48,YES,YES,YES,144.61K,Producer Manufacturing,Auto Parts: Oem,90.0,38.0,90.0,87.0,69.2286,69.2286,302.94K,111.94K,1329.8,573.7,36.00B,No,1174.53,1106.85,812.24,1138.11,895.08,498
643,DYCL.NS,476.9,453.75,5.1,14.84,YES,YES,YES,762.14K,Producer Manufacturing,Electrical Products,81.0,68.0,86.0,87.0,24.525,24.3679,1384.34K,408.44K,560.0,236.8,23.11B,No,471.83,442.6,351.74,447.38,367.78,501
868,DALMIASUG.NS,407.75,388.1,5.06,21.59,NO,NO,YES,236.66K,Process Industries,Agricultural Commodities/Milling,75.0,2.0,81.0,72.0,17.4679,17.1857,669.38K,178.21K,520.0,261.4,33.00B,No,430.51,417.36,348.72,416.97,372.07,499
98,CYIENTDLM.NS,963.5,917.2,5.05,4.51,YES,YES,YES,523.93K,Electronic Technology,Electronic Production Equipment,96.0,94.0,97.0,97.0,54.8143,54.4393,922.07K,586.22K,1009.0,265.2,76.47B,No,888.74,767.6,486.33,792.85,532.59,501
1033,SCAGRO.BO,28.35,27.0,5.0,35.27,YES,NO,NO,7.39K,Consumer Non-Durables,Food: Meat/Fish/Dairy,71.0,35.0,88.0,26.0,1.0957,0.935,13.04K,3.97K,43.8,14.82,2.15B,No,26.41,29.6,28.9,29.57,27.83,497
39,PARMSILK.BO,336.0,320.0,5.0,28.87,YES,YES,YES,0.55K,Process Industries,Textiles,97.0,62.0,87.0,98.0,10.0179,9.6714,1.01K,0.11K,472.35,61.15,1.01B,No,321.09,328.85,180.29,327.49,222.33,371
