RS_Rank,Ticker,Price,Prev_Close,Gain_%,Dist_52WH_%,Above_SMA20,Above_SMA50,Above_SMA200,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,History_Days
1226,SSMD.BO,61.99,58.26,6.4,22.95,YES,YES,,3.00K,Consumer Non-Durables,Food: Major Diversified,66.0,55.0,55.0,90.0,2.355,1.5071,4.78K,6.80K,80.45,30.1,537.21M,No,59.63,60.72,,60.9,59.24,195
1103,GRPLTD.NS,2046.2,1925.1,6.29,13.32,YES,YES,YES,20.05K,Producer Manufacturing,Miscellaneous Manufacturing,69.0,69.0,81.0,62.0,68.8572,68.5214,2.36K,1.12K,2360.6,1500.0,10.91B,No,1998.65,1972.67,1844.43,2003.4,1899.61,496
282,KOPRAN.NS,249.9,235.26,6.22,6.4,YES,YES,YES,15857.46K,Health Technology,Pharmaceuticals: Major,91.0,96.0,89.0,93.0,14.0343,13.66,245.27K,858.15K,267.0,107.0,12.07B,No,214.69,201.82,163.08,208.04,175.73,498
1068,NEOINFRA.BO,45.86,43.19,6.18,16.6,YES,YES,YES,0.23K,Finance,Real Estate Development,70.0,89.0,67.0,71.0,4.685,4.5221,2.62K,5.53K,54.99,31.66,243.37M,No,42.18,41.18,40.48,41.81,42.46,495
918,BETXIND.BO,486.85,461.3,5.54,24.87,NO,YES,YES,0.21K,Process Industries,Textiles,74.0,70.0,50.0,71.0,35.0,33.2857,0.21K,0.08K,648.0,220.05,730.28M,No,491.43,482.93,397.85,482.63,437.54,494
1299,IGARASHI.NS,437.05,414.3,5.49,21.68,YES,NO,YES,13011.27K,Producer Manufacturing,Auto Parts: Oem,64.0,42.0,76.0,76.0,15.625,15.625,464.33K,39.89K,558.0,271.05,13.76B,No,425.46,446.06,403.34,443.2,399.09,499
1267,GEEKAYWIRE.NS,29.34,27.83,5.43,23.03,YES,YES,YES,463.84K,Non-Energy Minerals,Steel,64.0,93.0,83.0,76.0,2.2314,2.1657,140.41K,371.70K,38.12,18.51,3.07B,No,25.78,24.42,26.19,24.89,24.45,498
654,PASUPTAC.NS,70.48,67.08,5.07,10.73,YES,YES,YES,665.88K,Process Industries,Textiles,81.0,89.0,57.0,81.0,2.6021,2.5179,73.53K,79.90K,78.95,40.41,6.28B,No,64.05,61.59,55.39,62.49,57.31,497
1264,NETLINK.BO,191.9,182.7,5.04,16.89,YES,YES,YES,19.68K,Technology Services,Packaged Software,65.0,88.0,50.0,49.0,12.5893,11.7679,0.82K,1.27K,230.9,136.1,485.36M,No,164.33,171.53,179.41,173.68,184.54,495
3,APOLLOIN.BO,92.4,88.0,5.0,36.73,NO,NO,YES,0.79K,Process Industries,Agricultural Commodities/Milling,98.0,0.0,85.0,98.0,4.5521,0.0586,3.38K,5.84K,146.05,5.16,960.96M,No,94.79,111.34,49.97,109.6,68.2,496
691,SHOORA.BO,72.03,68.6,5.0,26.65,NO,NO,YES,3.00K,Consumer Durables,Other Consumer Specialties,80.0,29.0,34.0,80.0,0.775,0.0,5.59K,25.50K,98.2,34.25,333.04M,No,72.05,78.74,61.4,76.43,66.52,497
703,ASPIRA.BO,99.75,95.0,5.0,26.59,YES,NO,YES,5.65K,Health Services,Medical/Nursing Services,80.0,55.0,16.0,90.0,3.8979,3.01,5.14K,0.93K,135.88,49.0,1.03B,No,92.96,99.94,82.58,99.48,90.7,495
1317,EASUN.BO,52.5,50.0,5.0,13.41,YES,YES,YES,3.00K,Finance,Financial Conglomerates,63.0,98.0,69.0,55.0,0.7779,0.0307,0.23K,0.01K,60.63,32.8,274.53M,No,44.51,44.11,46.52,43.02,43.42,496
337,APIL.BO,55.02,52.4,5.0,0.0,YES,YES,YES,0.07K,Consumer Durables,Electronics/Appliances,89.0,75.0,76.0,71.0,0.1871,0.1871,0.08K,0.00K,55.02,23.64,181.94M,No,52.53,51.07,42.39,51.67,47.22,497
