Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,History_Days
20,CUPID.NS,293.88,294.86,25646.52K,Consumer Non-Durables,Household/Personal Care,98.0,97.0,98.0,98.0,12.0229,11.2029,31868.65K,34458170.0,299.0,32.87,395.17B,No,242.4,205.56,117.72,214.37,137.23,498
29,SANGINITA.NS,54.0,55.64,648.06K,Process Industries,Chemicals: Specialty,98.0,75.0,98.0,98.0,1.3936,0.04,146.29K,286510.0,68.02,9.23,1.40B,No,59.74,48.22,23.45,50.85,29.58,496
35,STLTECH.NS,647.75,660.8,1135.47K,Technology Services,Information Technology Services,98.0,92.0,94.0,98.0,31.7036,24.8893,2596.79K,2363190.0,683.5,84.6,332.89B,No,585.27,584.46,295.26,589.95,369.0,500
28,BATLIBOI.NS,89.56,88.23,34.80K,Producer Manufacturing,Industrial Machinery,98.0,72.0,61.0,,6.2664,5.9693,77.89K,250950.0,106.5,15.7,4.23B,No,87.32,83.76,,83.68,,86
73,INDSWFTLAB.NS,304.18,300.0,618.68K,Health Technology,Pharmaceuticals: Major,97.0,91.0,98.0,97.0,15.435,13.32,1401.65K,2097960.0,320.5,87.15,26.45B,No,240.67,212.41,143.63,222.33,165.2,497
44,SIGMAADV.NS,660.1,683.85,367.77K,Technology Services,Information Technology Services,97.0,87.0,97.0,98.0,33.3857,25.9679,414.42K,337750.0,721.5,109.45,116.34B,No,616.91,564.28,299.48,581.6,347.2,497
59,UFBL.NS,754.9,779.8,48.21K,Consumer Services,Restaurants,97.0,52.0,97.0,97.0,43.1571,40.3429,435.71K,230990.0,845.0,172.34,29.53B,No,724.39,678.99,358.36,700.62,431.64,496
64,BLISSGVS.NS,519.25,489.55,390.44K,Health Technology,Pharmaceuticals: Major,97.0,44.0,97.0,97.0,24.7643,23.3,1587.45K,303070.0,553.0,118.0,55.07B,No,482.29,479.83,276.51,484.64,328.97,496
110,KABRAEXTRU.NS,517.4,494.9,484.78K,Producer Manufacturing,Industrial Machinery,96.0,98.0,98.0,96.0,38.575,36.225,215.04K,731800.0,523.8,180.0,18.09B,No,410.8,319.06,252.06,332.6,264.33,496
96,UNIVASTU.NS,160.69,153.04,184.86K,Industrial Services,Engineering & Construction,96.0,97.0,98.0,97.0,8.4086,7.9021,217.98K,242220.0,160.69,56.02,5.78B,No,134.56,108.97,77.85,111.45,82.05,499
81,E2E.NS,666.75,631.4,1171.59K,Technology Services,Information Technology Services,96.0,98.0,97.0,97.0,40.5607,35.9286,2064.16K,1863360.0,666.75,183.36,136.99B,No,531.32,453.51,306.7,466.09,340.26,497
90,DIACABS.NS,368.5,367.5,1892.43K,Producer Manufacturing,Electrical Products,96.0,98.0,97.0,97.0,20.5714,20.3286,6914.94K,2239480.0,379.0,115.57,220.39B,No,320.73,254.54,173.45,261.94,186.69,498
93,ATHERENERG.NS,1511.5,1569.4,2250.87K,Consumer Durables,Motor Vehicles,96.0,91.0,94.0,96.0,67.9857,60.9857,4763.93K,6322910.0,1580.0,407.7,604.54B,No,1347.13,1190.17,862.05,1209.91,938.65,321
85,KSHINTL.NS,1028.6,1001.45,325.02K,Producer Manufacturing,Electrical Products,96.0,90.0,94.0,97.0,46.8,43.075,503.01K,671760.0,1059.9,330.0,69.69B,No,905.87,868.54,,876.01,634.2,160
109,SANSERA.NS,3924.6,3786.0,687.99K,Producer Manufacturing,Auto Parts: Oem,96.0,89.0,94.0,95.0,162.0786,156.1643,319.82K,258360.0,4038.0,1241.3,244.91B,No,3498.28,3252.7,2359.97,3310.05,2639.06,500
106,RPTECH.NS,834.05,871.75,298.90K,Distribution Services,Electronics Distributors,96.0,74.0,94.0,95.0,46.5821,44.5964,1353.61K,855250.0,967.7,276.0,54.96B,No,827.82,759.92,483.67,770.75,536.02,500
108,SKYGOLD.NS,773.4,773.95,1180.38K,Consumer Durables,Other Consumer Specialties,96.0,92.0,93.0,96.0,38.3321,35.1072,1443.71K,1932020.0,848.0,259.0,119.78B,No,694.23,603.09,428.26,611.29,466.95,498
83,HFCL.NS,223.11,227.36,16684.19K,Electronic Technology,Telecommunications Equipment,96.0,67.0,92.0,98.0,10.77,9.69,35941.35K,25132440.0,230.7,59.82,341.42B,No,207.75,204.36,115.38,205.4,134.0,498
94,OMNI.NS,579.0,586.5,442.87K,Producer Manufacturing,Metal Fabrication,96.0,80.0,88.0,,53.2107,52.95,1151.79K,4400290.0,764.85,176.25,71.60B,No,596.84,542.78,,540.7,,111
125,SETL.NS,298.4,300.05,408.32K,Health Technology,Medical Specialties,95.0,63.0,98.0,96.0,14.1893,13.4214,1100.36K,736590.0,307.0,104.56,60.26B,No,282.37,244.17,166.03,253.49,170.43,394
137,MOREPENLAB.NS,84.19,80.89,40130.00K,Health Technology,Pharmaceuticals: Major,95.0,95.0,97.0,95.0,5.2157,4.9229,16260.69K,42159620.0,84.84,33.05,46.13B,No,65.79,59.52,45.84,60.73,46.91,500
143,DIGILOGIC.BO,176.25,178.95,80.40K,Electronic Technology,Electronic Equipment/Instruments,95.0,97.0,96.0,94.0,11.1071,10.0214,100.55K,230280.0,188.4,72.95,5.10B,No,142.2,129.77,,131.99,,134
123,DIVGIITTS.NS,1301.05,1231.95,597.70K,Producer Manufacturing,Auto Parts: Oem,95.0,95.0,96.0,95.0,56.4822,47.2357,257.74K,340270.0,1318.8,573.7,39.79B,No,1002.59,930.9,728.56,968.14,793.09,495
133,SHILPAMED.NS,822.0,807.05,1036.18K,Health Technology,Pharmaceuticals: Major,95.0,94.0,96.0,97.0,36.2036,34.4214,1942.20K,5605070.0,825.4,259.5,160.77B,No,684.16,623.96,428.82,632.52,466.23,500
113,RUBICON.NS,1619.1,1620.7,256.65K,Health Technology,Biotechnology,95.0,83.0,96.0,95.0,58.8071,57.9286,529.77K,210410.0,1684.1,570.75,267.30B,No,1548.71,1437.93,942.54,1443.54,1049.26,206
139,PARAS.NS,1377.5,1342.2,2825.94K,Electronic Technology,Aerospace & Defense,95.0,83.0,95.0,95.0,53.4072,53.1929,3271.89K,1119930.0,1443.0,580.5,111.01B,No,1258.36,1235.43,840.23,1256.92,901.38,500
140,SEDEMAC.NS,3152.9,3059.8,159.97K,Producer Manufacturing,Auto Parts: Oem,95.0,86.0,94.0,,145.0357,142.0714,178.99K,235720.0,3183.5,1413.1,139.26B,No,2817.14,2758.56,,2779.28,,108
148,SHREEJISPG.NS,653.4,654.85,595.41K,Transportation,Other Transportation,95.0,85.0,94.0,91.0,20.8286,19.9679,1065.60K,965770.0,681.55,222.0,106.45B,No,639.24,557.91,412.27,572.91,448.53,242
