Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,History_Days
22,CUPID.NS,284.58,282.43,16657.82K,Consumer Non-Durables,Household/Personal Care,98.0,95.0,98.0,98.0,17.2821,16.5064,33801.54K,41787020.0,299.0,32.87,382.66B,No,260.66,221.92,125.24,227.0,144.13,501
36,SIGMAADV.NS,688.2,664.45,680.05K,Technology Services,Information Technology Services,98.0,95.0,97.0,98.0,36.925,31.8929,409.39K,216280.0,721.5,124.27,121.29B,No,657.96,591.89,315.26,602.48,364.32,500
26,SANGINITA.NS,56.42,59.38,196.36K,Process Industries,Chemicals: Specialty,98.0,19.0,97.0,98.0,2.0229,0.6014,166.93K,211020.0,68.02,9.23,1.46B,No,60.28,52.44,25.4,52.88,31.04,500
27,BATLIBOI.NS,85.27,84.81,23.80K,Producer Manufacturing,Industrial Machinery,98.0,35.0,60.0,,6.2579,5.9607,79.52K,231470.0,106.5,15.7,4.03B,No,87.1,85.16,,84.69,,93
58,INDSWFTLAB.NS,329.59,333.51,365.96K,Health Technology,Pharmaceuticals: Major,97.0,97.0,98.0,96.0,20.1286,17.8586,1578.19K,3095890.0,351.3,87.15,28.66B,No,267.79,233.38,150.86,239.43,172.68,500
68,BLISSGVS.NS,579.1,580.15,206.32K,Health Technology,Pharmaceuticals: Major,97.0,91.0,96.0,97.0,29.1786,27.1107,1467.77K,514559.99999999994,593.0,118.0,61.54B,No,500.37,495.86,293.13,499.81,343.22,501
38,STLTECH.NS,627.15,621.4,745.41K,Technology Services,Information Technology Services,97.0,82.0,89.0,98.0,31.1143,28.9071,2496.18K,1943960.0,683.5,84.6,322.30B,No,608.26,588.91,308.03,594.3,386.96,501
79,KABRAEXTRU.NS,566.2,529.1,565.45K,Producer Manufacturing,Industrial Machinery,96.0,98.0,98.0,95.0,35.6679,34.9714,236.10K,509610.0,574.95,180.0,19.80B,No,465.56,358.5,261.59,368.47,277.18,500
100,MOREPENLAB.NS,96.01,96.47,25555.12K,Health Technology,Pharmaceuticals: Major,96.0,98.0,98.0,96.0,6.7614,6.4836,18907.61K,30467580.0,97.5,33.05,52.61B,No,75.02,63.94,46.93,65.31,48.97,501
77,UNIVASTU.NS,171.55,172.45,230.57K,Industrial Services,Engineering & Construction,96.0,96.0,98.0,96.0,9.6536,8.2329,225.80K,228650.0,177.7,56.02,6.17B,No,147.47,118.21,80.36,120.59,85.58,500
82,WELCORP.NS,2311.9,2005.2,19962.90K,Producer Manufacturing,Industrial Machinery,96.0,96.0,96.0,97.0,69.4643,58.8,1012.72K,717930.0,2348.9,710.0,609.66B,No,1827.26,1644.85,1126.64,1678.44,1246.23,501
103,DIACABS.NS,356.1,353.9,524.22K,Producer Manufacturing,Electrical Products,96.0,93.0,96.0,96.0,18.7107,18.4679,6415.05K,1334370.0,379.0,115.57,212.97B,No,346.32,272.97,179.64,277.36,194.44,501
104,RUBICON.NS,1724.7,1760.6,274.81K,Health Technology,Biotechnology,96.0,81.0,96.0,95.0,76.25,74.8714,589.23K,637770.0,1820.1,570.75,284.73B,No,1616.02,1493.25,971.79,1486.46,1085.08,211
89,RPTECH.NS,876.9,856.15,253.14K,Distribution Services,Electronics Distributors,96.0,83.0,94.0,96.0,40.6571,37.3571,1347.70K,318310.0,967.7,276.55,57.79B,No,853.7,791.68,496.88,802.6,553.99,501
73,HFCL.NS,228.01,223.9,12472.83K,Electronic Technology,Telecommunications Equipment,96.0,76.0,92.0,97.0,9.0014,8.7079,33229.45K,19267500.0,234.4,59.82,348.92B,No,210.47,210.26,120.42,211.94,139.87,501
98,KSHINTL.NS,1009.25,1011.3,144.15K,Producer Manufacturing,Electrical Products,96.0,84.0,89.0,97.0,44.9107,42.2214,490.23K,701490.0,1059.9,330.0,68.38B,No,934.11,890.65,,895.82,656.5,167
87,SALSTEEL.NS,78.93,79.13,1130.35K,Non-Energy Minerals,Steel,96.0,96.0,86.0,89.0,5.4371,5.3921,247.36K,955920.0,80.96,16.5,11.43B,No,64.86,59.84,49.61,60.1,53.34,499
93,OMNI.NS,581.0,574.0,376.08K,Producer Manufacturing,Metal Fabrication,96.0,37.0,83.0,,51.9179,51.9143,1174.21K,2491240.0,764.85,176.25,71.85B,No,595.41,554.9,,551.32,,118
