Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,History_Days
22,SANGINITA.NS,64.39,63.13,79.63K,Process Industries,Chemicals: Specialty,98.0,84.0,96.0,98.0,2.8893,1.4836,290.62K,446590.0,68.02,9.26,1.67B,No,56.96,56.82,28.39,58.02,35.76,499
31,SIGMAADV.NS,792.85,755.1,250.03K,Technology Services,Information Technology Services,98.0,86.0,95.0,98.0,38.3893,32.6571,347.20K,268990.0,801.0,140.1,139.73B,No,726.4,648.89,354.03,666.86,423.88,500
34,CUPID.NS,277.45,279.7,9571.52K,Consumer Non-Durables,Household/Personal Care,98.0,35.0,95.0,97.0,9.3557,9.3521,33227.94K,12806650.0,299.0,38.2,373.08B,No,281.01,250.15,140.67,255.46,163.92,501
19,STLTECH.NS,854.75,865.9,2260.09K,Technology Services,Information Technology Services,98.0,95.0,91.0,98.0,42.3464,34.5036,2140.82K,1747730.0,897.3,84.6,439.27B,No,700.15,619.19,348.34,642.59,451.39,500
56,BODALCHEM.NS,166.11,174.85,2774.61K,Process Industries,Industrial Specialties,97.0,99.0,98.0,98.0,12.9514,10.4436,1449.58K,8038880.0,189.68,42.81,20.92B,No,108.82,83.17,64.14,89.82,71.39,499
45,TBZ.NS,501.25,527.6,1593.81K,Consumer Durables,Other Consumer Specialties,97.0,98.0,98.0,98.0,38.6714,30.4143,2919.63K,6279600.0,583.05,110.5,33.45B,No,342.15,288.38,189.26,310.94,204.72,500
60,SETL.NS,445.9,424.7,344.59K,Health Technology,Medical Specialties,97.0,97.0,98.0,98.0,20.6286,17.8321,1344.52K,1247150.0,445.9,104.56,88.95B,No,354.61,309.89,184.82,321.58,204.77,415
55,KABRAEXTRU.NS,707.55,662.95,772.87K,Producer Manufacturing,Industrial Machinery,97.0,96.0,98.0,97.0,36.1429,35.1286,306.58K,295900.0,717.0,180.0,24.75B,No,585.33,460.02,288.29,481.92,316.82,500
44,INDSWFTLAB.NS,377.5,388.55,371.86K,Health Technology,Pharmaceuticals: Major,97.0,94.0,98.0,96.0,20.6814,19.5007,1414.67K,842860.0,404.0,87.15,32.83B,No,348.44,279.23,167.93,288.82,196.5,499
61,WELCORP.NS,2776.9,2608.5,4260.35K,Producer Manufacturing,Industrial Machinery,97.0,97.0,97.0,98.0,123.1357,120.4857,1653.03K,2132770.0,2784.8,710.0,732.28B,No,2354.38,1945.04,1239.43,2020.79,1425.71,501
57,MODISONLTD.NS,514.8,490.3,170.53K,Industrial Services,Engineering & Construction,97.0,98.0,95.0,98.0,32.8357,30.8679,162.70K,397480.0,546.0,114.0,16.71B,No,435.72,347.4,219.71,354.21,247.78,500
42,BLISSGVS.NS,700.45,692.85,212.47K,Health Technology,Pharmaceuticals: Major,97.0,96.0,93.0,97.0,34.4464,33.375,558.07K,410750.0,725.9,118.0,74.48B,No,600.01,532.88,323.7,547.35,389.28,500
83,MOREPENLAB.NS,115.28,116.54,9812.25K,Health Technology,Pharmaceuticals: Major,96.0,97.0,98.0,97.0,6.8071,6.7371,20876.71K,25987130.0,122.55,33.05,63.17B,No,102.71,79.08,51.29,82.66,56.43,501
92,BIRLACABLE.NS,374.65,356.85,929.44K,Producer Manufacturing,Electrical Products,96.0,94.0,97.0,96.0,17.5629,11.4036,137.69K,360560.0,395.0,104.0,11.24B,No,308.63,247.87,176.17,263.87,196.15,499
111,CYIENTDLM.NS,923.3,945.65,451.94K,Electronic Technology,Electronic Production Equipment,96.0,93.0,97.0,97.0,47.5536,46.6571,875.99K,979670.0,1009.0,265.2,73.28B,No,804.58,691.01,462.57,716.75,491.39,500
112,CALSOFT.NS,36.9,35.15,400.47K,Technology Services,Information Technology Services,96.0,98.0,96.0,97.0,2.1064,1.1379,201.09K,407480.0,43.13,10.9,2.28B,No,32.82,26.23,18.84,27.53,20.51,499
