Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,History_Days
20,CUPID.NS,275.05,280.46,17008.39K,Consumer Non-Durables,Household/Personal Care,98.0,87.0,97.0,98.0,15.0807,15.0807,33811.76K,22901250.0,299.0,32.87,369.85B,No,278.22,237.18,133.18,246.79,157.21,500
19,SANGINITA.NS,58.76,55.97,75.45K,Process Industries,Chemicals: Specialty,98.0,13.0,97.0,98.0,3.0871,1.505,259.44K,698810.0,68.02,9.23,1.52B,No,56.3,54.6,26.88,56.09,34.04,499
37,INDSWFTLAB.NS,368.15,364.87,1382.04K,Health Technology,Pharmaceuticals: Major,97.0,98.0,98.0,96.0,21.0693,20.5164,1447.41K,1771880.0,389.5,87.15,32.01B,No,311.31,258.33,159.64,273.71,188.86,499
46,SETL.NS,387.05,369.5,1359.40K,Health Technology,Medical Specialties,97.0,96.0,98.0,97.0,15.2214,13.1857,1290.19K,1459340.0,387.95,104.56,77.21B,No,313.29,287.54,176.4,302.98,193.56,408
55,WELCORP.NS,2553.6,2391.0,3607.14K,Producer Manufacturing,Industrial Machinery,97.0,97.0,96.0,98.0,111.3571,100.9,1515.38K,4370290.0,2575.0,710.0,673.39B,No,2081.67,1784.78,1178.6,1883.33,1358.67,500
44,MODISONLTD.NS,499.45,454.05,766.49K,Industrial Services,Engineering & Construction,97.0,98.0,94.0,98.0,24.7321,20.4571,123.32K,206620.0,499.45,114.0,16.21B,No,366.15,321.83,207.59,335.66,236.47,499
43,BLISSGVS.NS,630.4,616.75,414.82K,Health Technology,Pharmaceuticals: Major,97.0,94.0,91.0,97.0,29.6143,27.9679,712.72K,506390.0,635.0,118.0,67.00B,No,542.86,512.13,308.23,523.84,371.84,500
57,HFCL.NS,236.64,249.09,12770.50K,Electronic Technology,Telecommunications Equipment,97.0,89.0,81.0,98.0,9.8964,9.7107,27019.96K,18211750.0,256.7,59.82,362.12B,No,227.32,216.56,126.24,218.29,151.49,500
75,MOREPENLAB.NS,103.65,107.16,24661.59K,Health Technology,Pharmaceuticals: Major,96.0,98.0,98.0,95.0,6.5221,6.5057,20161.48K,25026360.0,110.5,33.05,56.80B,No,89.51,70.75,48.8,76.03,53.53,500
78,PVP.NS,65.06,68.48,4370.75K,Technology Services,Information Technology Services,96.0,98.0,98.0,95.0,4.2271,3.815,1605.29K,4696190.0,71.9,20.93,16.94B,No,44.66,34.82,31.9,38.55,32.04,499
84,TBZ.NS,366.8,305.7,14133.61K,Consumer Durables,Other Consumer Specialties,96.0,94.0,97.0,96.0,18.9143,18.1964,2106.25K,1848100.0,366.8,110.5,24.48B,No,276.69,252.7,180.14,268.67,189.45,500
76,CALSOFT.NS,39.13,37.27,513.12K,Technology Services,Information Technology Services,96.0,98.0,96.0,97.0,1.7179,1.0557,189.32K,538060.0,39.13,10.9,2.42B,No,27.64,24.38,18.17,25.89,19.68,499
65,ATHERENERG.NS,1725.6,1717.7,9560.91K,Consumer Durables,Motor Vehicles,96.0,95.0,96.0,96.0,59.8571,56.8571,4882.35K,5224860.0,1744.0,481.1,683.54B,No,1512.36,1323.75,917.44,1390.39,1033.83,334
92,CYIENTDLM.NS,857.2,843.0,1322.68K,Electronic Technology,Electronic Production Equipment,96.0,92.0,96.0,97.0,36.4214,35.8607,786.89K,712950.0,869.95,265.2,68.03B,No,740.02,638.79,448.86,675.39,472.73,500
87,DIACABS.NS,340.6,347.3,1102.84K,Producer Manufacturing,Electrical Products,96.0,68.0,96.0,96.0,16.25,16.2357,5496.38K,929860.0,379.0,115.57,203.70B,No,353.77,292.15,186.45,304.8,209.21,500
86,SHILPAMED.NS,889.7,949.3,2231.76K,Health Technology,Pharmaceuticals: Major,96.0,96.0,95.0,97.0,35.5286,35.2714,1847.86K,1391030.0,952.0,259.5,174.01B,No,828.36,696.87,457.85,726.4,524.11,500
85,E2E.NS,620.9,618.75,1597.79K,Technology Services,Information Technology Services,96.0,87.0,90.0,96.0,32.8929,31.7107,1805.86K,586300.0,698.0,183.36,127.57B,No,623.36,512.88,329.56,531.98,380.88,500
83,RUBICON.NS,1822.2,1819.6,249.80K,Health Technology,Biotechnology,96.0,89.0,89.0,95.0,87.8857,85.8429,559.28K,407330.0,1899.0,570.75,300.83B,No,1714.19,1555.11,1012.54,1571.28,1157.01,218
82,SALSTEEL.NS,82.43,78.8,760.72K,Non-Energy Minerals,Steel,96.0,96.0,86.0,91.0,5.4043,5.2336,311.16K,804220.0,82.73,17.8,11.93B,No,70.67,62.39,50.83,64.48,55.78,498
80,AEROFLEX.NS,552.05,525.4,2919.97K,Producer Manufacturing,Industrial Machinery,96.0,92.0,85.0,96.0,26.35,26.2929,1767.62K,1754750.0,570.5,158.0,73.05B,No,479.54,453.49,310.85,461.98,369.5,500
99,COMSYN.NS,304.35,297.1,1215.54K,Process Industries,Containers/Packaging,95.0,96.0,97.0,87.0,14.6929,14.6929,903.84K,265140.0,309.9,136.44,12.28B,No,273.58,221.91,171.51,236.25,184.81,499
107,TFCILTD.NS,141.07,139.92,8713.93K,Finance,Finance/Rental/Leasing,95.0,95.0,97.0,91.0,5.9971,5.7029,11791.11K,14177620.0,146.0,51.0,65.31B,No,126.39,101.55,77.51,107.61,83.77,500
94,BODALCHEM.NS,126.76,118.89,10763.89K,Process Industries,Industrial Specialties,95.0,98.0,96.0,97.0,5.8743,5.0271,355.23K,1445070.0,131.25,42.81,15.96B,No,81.1,71.42,60.94,76.61,66.55,499
119,AVADHSUGAR.NS,823.3,855.3,134.07K,Process Industries,Agricultural Commodities/Milling,95.0,98.0,96.0,96.0,56.5107,55.9214,234.68K,656110.0,884.8,306.05,16.48B,No,729.78,601.72,457.29,634.29,505.94,499
102,MARINE.NS,432.6,400.85,3912.94K,Distribution Services,Wholesale Distributors,95.0,98.0,95.0,95.0,21.3571,21.1821,1006.25K,918720.0,435.0,150.86,57.39B,No,368.43,306.74,234.24,323.22,250.26,500
95,AVALON.NS,2318.6,2373.3,301.06K,Electronic Technology,Electronic Production Equipment,95.0,92.0,93.0,96.0,122.7429,120.1071,427.95K,556630.0,2400.0,777.3,155.07B,No,2091.46,1880.98,1284.66,1947.0,1466.75,500
123,IOLCP.NS,190.48,193.69,3573.80K,Process Industries,Chemicals: Specialty,95.0,93.0,91.0,97.0,9.2864,9.0586,4858.86K,5271030.0,198.4,67.19,55.91B,No,171.18,159.6,107.43,164.63,119.23,500
93,RPTECH.NS,809.1,816.1,257.24K,Distribution Services,Electronics Distributors,95.0,39.0,91.0,95.0,47.4357,45.5357,1441.85K,833060.0,967.7,276.55,53.32B,No,848.71,807.19,513.59,813.21,583.87,500
