Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA50,SMA200,SMA10W,SMA30W
26,STLTECH.NS,576.8,4218410.0,Technology Services,Information Technology Services,98.0,13.0,98.0,98.0,33.5429,31.1714,4960520.0,1749740.0,679.9,84.6,296420000000.0,No,498.83,227.54,511.52,273.13
33,CUPID.NS,198.84,28073620.0,Consumer Non-Durables,Household/Personal Care,98.0,97.0,97.0,96.0,6.8786,6.6029,19553190.0,24202640.0,199.97,21.29,267370000000.0,No,143.97,91.37,147.83,107.21
39,SIGMAADV.NS,548.4,304400.0,Technology Services,Information Technology Services,97.0,91.0,98.0,97.0,28.9464,23.0036,446550.0,369360.0,638.1,95.53,96650000000.0,No,414.33,237.25,430.61,264.1
63,HFCL.NS,214.48,19586300.0,Electronic Technology,Telecommunications Equipment,97.0,66.0,98.0,97.0,9.7893,8.4264,57470600.0,29081420.0,220.09,59.82,328210000000.0,No,168.64,96.43,173.14,105.66
65,BLISSGVS.NS,505.95,634670.0,Health Technology,Pharmaceuticals: Major,97.0,82.0,97.0,97.0,23.8607,23.625,2275850.0,1157380.0,553.0,118.0,53660000000.0,No,382.87,232.64,391.01,264.63
61,MTARTECH.NS,7033.5,246160.0,Electronic Technology,Aerospace & Defense,97.0,16.0,95.0,97.0,413.2143,378.1786,1623680.0,776440.0,8714.0,1390.5,216350000000.0,No,7239.44,3974.13,7419.56,4689.32
93,RPTECH.NS,757.95,883600.0,Distribution Services,Electronics Distributors,96.0,96.0,96.0,96.0,52.4714,50.8536,1232430.0,2796360.0,812.85,275.6,49950000000.0,No,581.05,409.08,597.92,445.51
82,GVPIL.NS,873.75,383400.0,Industrial Services,Engineering & Construction,96.0,40.0,96.0,97.0,53.9643,52.5322,347950.0,377500.0,1084.0,270.9,58740000000.0,No,811.75,477.66,827.1,538.59
101,OMNI.NS,508.65,827710.0,Producer Manufacturing,Metal Fabrication,96.0,39.0,95.0,,27.275,27.1,796550.0,556060.0,590.1,176.25,62900000000.0,No,458.64,,462.49,
94,BAJAJCON.NS,616.2,293500.0,Consumer Non-Durables,Household/Personal Care,96.0,75.0,91.0,96.0,21.3214,21.2893,1430070.0,591500.0,632.6,218.94,80490000000.0,No,553.29,371.11,562.23,417.37
92,ACUTAAS.NS,3694.8,297280.0,Health Technology,Pharmaceuticals: Major,96.0,86.0,76.0,96.0,122.2857,121.05,495700.0,504860.0,3730.9,1094.9,302500000000.0,No,3023.6,2150.65,3085.77,2376.71
114,CEMPRO.NS,1449.0,693040.0,Industrial Services,Engineering & Construction,95.0,96.0,98.0,93.0,55.75,54.3357,1532910.0,571120.0,1475.0,503.3,248920000000.0,No,1044.79,797.01,1075.45,788.42
125,PAISALO.NS,71.87,18525170.0,Finance,Finance/Rental/Leasing,95.0,95.0,96.0,95.0,2.4264,2.3386,15244460.0,22366890.0,74.9,29.86,65370000000.00001,No,54.11,40.88,55.53,42.51
134,SHADOWFAX.NS,225.45,1439910.0,Technology Services,Packaged Software,95.0,83.0,94.0,,10.2443,10.0479,2877810.0,1703980.0,239.64,98.55,131910000000.0,No,197.26,,200.57,
109,AEROFLEX.NS,456.25,1418360.0,Producer Manufacturing,Industrial Machinery,95.0,59.0,93.0,96.0,29.0214,28.7393,3166260.0,1720620.0,521.9,158.0,60380000000.0,No,411.65,254.12,421.73,285.71
132,KIRLOSENG.NS,2230.8,534960.0,Producer Manufacturing,Electrical Products,95.0,86.0,88.0,93.0,136.9929,118.9572,768230.0,2602560.0,2720.0,829.6,324310000000.0,No,1907.52,1372.99,1927.67,1530.24
157,SETL.NS,281.75,2098930.0,Health Technology,Medical Specialties,94.0,98.0,97.0,94.0,16.6793,14.2157,799930.0,3390950.0,305.3,104.56,5890000000.0,No,164.42,152.36,167.74,143.23
138,APOLLO.NS,450.05,35456780.0,Electronic Technology,Electronic Production Equipment,94.0,74.0,97.0,93.0,19.1893,18.8714,23178390.0,13759290.0,466.5,162.34,167240000000.0,No,374.95,288.33,377.89,284.05
145,AEGISLOG.NS,1325.4,4605560.0,Distribution Services,Wholesale Distributors,94.0,98.0,96.0,94.0,60.0286,59.9322,2743480.0,3491760.0,1346.8,576.1,465220000000.0,No,848.27,754.21,875.76,747.69
166,PARAS.NS,1294.0,1960860.0,Electronic Technology,Aerospace & Defense,94.0,97.0,96.0,95.0,80.9607,80.0214,3603660.0,5552380.0,1443.0,580.5,104280000000.0,No,975.48,759.4,1003.93,784.57
141,JAYBARMARU.NS,171.55,871000.0,Distribution Services,Wholesale Distributors,94.0,95.0,96.0,94.0,8.7107,8.7036,1437130.0,954870.0,178.89,71.01,18570000000.0,No,125.67,101.22,128.32,103.97
139,SKMEGGPROD.NS,314.6,775670.0,Process Industries,Agricultural Commodities/Milling,94.0,93.0,96.0,88.0,18.1636,18.0193,1010910.0,1514950.0,324.4,131.5,16590000000.0,No,218.47,191.9,222.87,193.56
144,BBOX.NS,994.95,426720.0,Technology Services,Information Technology Services,94.0,16.0,96.0,95.0,45.85,45.8143,1130050.0,494930.0,1103.0,435.05,176700000000.0,No,913.63,622.02,932.66,655.45
164,VIDYAWIRES.NS,99.02,1322720.0,Non-Energy Minerals,Other Metals/Minerals,94.0,20.0,94.0,95.0,4.9214,4.5086,6881130.0,2354970.0,117.35,42.51,21060000000.0,No,96.53,,96.03,67.77
153,AVALON.NS,1788.3,249120.0,Electronic Technology,Electronic Production Equipment,94.0,86.0,93.0,95.0,64.1714,63.65,531550.0,349460.0,1853.0,777.3,119480000000.0,No,1493.29,1115.74,1533.9,1144.87
168,SYRMA.NS,1376.0,1229560.0,Electronic Technology,Electronic Production Equipment,94.0,82.0,91.0,94.0,53.1357,50.6643,1596700.0,1733660.0,1517.7,600.0,265050000000.0,No,1168.62,891.19,1184.38,924.6
162,INDSWFTLAB.NS,214.16,1599670.0,Health Technology,Pharmaceuticals: Major,94.0,95.0,86.0,96.0,9.3114,9.0436,1506480.0,1892550.0,216.83,87.15,18600000000.0,No,157.62,124.76,161.7,135.79
152,SANSERA.NS,3251.5,201780.0,Producer Manufacturing,Auto Parts: Oem,94.0,76.0,83.0,94.0,103.25,102.8786,319580.0,414760.0,3271.0,1216.3,202910000000.0,No,2799.77,2066.64,2833.6,2299.26
148,ATHERENERG.NS,1130.0,2599640.0,Consumer Durables,Motor Vehicles,94.0,74.0,79.0,91.0,44.6464,44.6464,5176330.0,4828740.0,1176.2,318.6,433140000000.0,No,977.19,763.06,979.79,808.01
177,BLUSPRING.NS,123.61,4909720.0,Commercial Services,Miscellaneous Commercial Services,93.0,98.0,97.0,94.0,9.0821,8.5843,866500.0,1271650.0,131.82,43.98,18470000000.0,No,82.96,70.96,86.93,68.54
181,RAMCOSYS.NS,799.6,3407850.0,Technology Services,Information Technology Services,93.0,98.0,97.0,84.0,49.5429,48.8714,1884640.0,9402220.0,868.7,342.1,30050000000.0,No,512.53,515.57,532.08,493.91
190,SUVEN.NS,327.6,10654460.0,Health Technology,Pharmaceuticals: Major,93.0,87.0,97.0,95.0,17.7036,17.2,1742670.0,1656430.0,336.0,124.11,86480000000.0,No,251.1,191.97,255.95,190.31
197,PARACABLES.NS,71.12,1906810.0,Producer Manufacturing,Electrical Products,93.0,74.0,97.0,95.0,3.8,3.7257,4044860.0,3730450.0,75.7,28.3,21710000000.0,No,60.36,43.85,62.21,44.34
174,ASTRAMICRO.NS,1848.5,1097680.0,Electronic Technology,Telecommunications Equipment,93.0,96.0,96.0,95.0,72.8071,72.3357,1017620.0,1261920.0,1857.0,851.0,175510000000.0,No,1355.64,1081.33,1407.34,1109.8
194,SPARC.NS,239.37,972090.0,Health Technology,Pharmaceuticals: Major,93.0,82.0,95.0,94.0,9.99,9.7379,6290100.0,1984290.0,253.17,108.0,77680000000.0,No,199.64,149.93,204.06,155.74
172,EBGNG.NS,641.15,478720.0,Technology Services,Information Technology Services,93.0,97.0,92.0,96.0,32.6821,28.2679,738790.0,1642290.0,689.5,239.0,73100000000.0,No,464.18,367.54,471.48,382.42
193,KMCSHIL.BO,133.65,184750.0,Health Services,Hospital/Nursing Management,93.0,80.0,89.0,93.0,6.2857,6.2,205230.0,402470.0,142.85,62.5,21800000000.0,No,106.35,84.7,108.4,90.95
171,ONIDA.NS,44.36,591290.0,Electronic Technology,Telecommunications Equipment,93.0,70.0,89.0,93.0,1.8393,1.815,2263550.0,429610.0,49.23,13.69,16390000000.0,No,39.33,30.78,40.21,32.71
169,RUBICON.NS,1307.0,325910.0,Health Technology,Biotechnology,93.0,49.0,89.0,95.0,72.6857,72.45,557920.0,322640.0,1468.7,570.75,215330000000.0,No,1132.35,,1142.55,879.5
