Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,History_Days
29,CUPID.NS,280.95,283.15,5516.57K,Consumer Non-Durables,Household/Personal Care,98.0,74.0,97.0,98.0,8.9121,8.9086,33624.54K,12549730.0,299.0,32.87,377.78B,No,282.48,245.01,137.52,255.81,164.04,499
22,SANGINITA.NS,60.69,59.5,84.26K,Process Industries,Chemicals: Specialty,98.0,62.0,96.0,98.0,3.2829,1.9293,290.75K,612260.0,68.02,9.26,1.57B,No,56.15,55.99,27.85,57.65,35.64,498
35,SIGMAADV.NS,740.15,762.4,161.98K,Technology Services,Information Technology Services,98.0,71.0,95.0,98.0,38.0214,31.7179,353.85K,335790.0,801.0,140.1,130.44B,No,713.77,636.34,345.1,661.59,422.12,498
21,STLTECH.NS,786.3,748.9,532.72K,Technology Services,Information Technology Services,98.0,90.0,82.0,98.0,34.1929,26.8143,2188.27K,1421700.0,786.3,84.6,404.09B,No,675.75,608.09,340.62,635.74,449.11,499
40,TBZ.NS,528.9,480.85,318.75K,Consumer Durables,Other Consumer Specialties,97.0,98.0,98.0,98.0,30.55,24.1786,2840.31K,6288830.0,528.9,110.5,35.29B,No,315.34,275.0,185.74,313.7,205.64,499
51,INDSWFTLAB.NS,368.7,355.95,650.81K,Health Technology,Pharmaceuticals: Major,97.0,98.0,98.0,97.0,19.6736,19.3979,1421.70K,1304920.0,389.5,87.15,32.02B,No,338.39,271.6,164.98,287.94,196.21,498
52,BODALCHEM.NS,171.18,155.62,4910.18K,Process Industries,Industrial Specialties,97.0,98.0,98.0,98.0,10.7329,9.3493,1236.23K,6932310.0,171.18,42.81,21.56B,No,98.03,78.6,62.93,90.33,71.56,498
67,MOREPENLAB.NS,118.88,113.74,21583.66K,Health Technology,Pharmaceuticals: Major,97.0,97.0,98.0,97.0,6.8593,6.7893,21665.05K,24454580.0,122.14,33.05,65.14B,No,96.82,75.73,50.2,83.02,56.55,499
68,KABRAEXTRU.NS,634.5,579.15,758.78K,Producer Manufacturing,Industrial Machinery,97.0,96.0,98.0,96.0,34.0357,32.9643,283.46K,295190.0,642.0,180.0,22.19B,No,558.38,435.74,281.65,474.62,314.39,498
70,SETL.NS,388.55,408.95,1260.68K,Health Technology,Medical Specialties,97.0,95.0,98.0,97.0,18.2357,16.5357,1300.53K,1692710.0,412.8,104.56,77.51B,No,335.6,301.1,180.87,315.85,202.86,412
