Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA50,SMA200,SMA10W,SMA30W
26,STLTECH.NS,613.3,1486060.0,Technology Services,Information Technology Services,98.0,83.0,98.0,98.0,34.8464,32.65,5104150.0,2046240.0,679.9,84.6,299390000000.0,No,480.91,220.64,515.17,274.35
33,CUPID.NS,189.93,21743940.0,Consumer Non-Durables,Household/Personal Care,98.0,97.0,97.0,96.0,7.3014,6.8093,19509740.0,27604880.0,191.0,21.28,255390000000.0,No,139.07,89.05,146.94,106.92
37,SIGMAADV.NS,555.1,87770.0,Technology Services,Information Technology Services,97.0,94.0,98.0,97.0,31.1714,24.1321,434440.0,314170.0,638.1,95.53,97830000000.0,No,385.96,228.86,431.28,264.32
58,BLISSGVS.NS,539.6,1323320.0,Health Technology,Pharmaceuticals: Major,97.0,92.0,98.0,98.0,22.2107,22.125,2362800.0,1331560.0,553.0,118.0,57230000000.0,No,367.84,227.15,394.38,265.75
62,HFCL.NS,212.85,26585330.0,Electronic Technology,Telecommunications Equipment,97.0,87.0,98.0,97.0,9.745,7.6329,57868500.0,31307830.0,220.09,59.82,325720000000.0,No,161.99,94.34,172.98,105.6
53,MTARTECH.NS,7620.5,341210.0,Electronic Technology,Aerospace & Defense,97.0,30.0,96.0,97.0,511.8571,466.25,1645190.0,1899360.0,8714.0,1390.5,234400000000.0,No,7110.28,3886.42,7478.26,4708.89
90,RPTECH.NS,773.75,883870.0,Distribution Services,Electronics Distributors,96.0,96.0,97.0,96.0,49.5643,47.5393,1212160.0,6042880.0,806.2,275.6,50990000000.0,No,562.7,401.85,599.5,446.04
81,OMNI.NS,536.35,1371670.0,Producer Manufacturing,Metal Fabrication,96.0,72.0,97.0,,28.9036,28.1286,870120.0,369030.0,548.0,176.25,66330000000.0,No,447.43,,465.26,
71,GVPIL.NS,910.95,488280.0,Industrial Services,Engineering & Construction,96.0,65.0,97.0,97.0,54.9286,50.4143,340150.0,460750.0,1084.0,270.9,61240000000.0,No,788.8,469.48,830.82,539.83
94,KSHINTL.NS,863.6,225600.0,Producer Manufacturing,Electrical Products,96.0,74.0,95.0,,37.8071,37.5107,545340.0,347260.0,908.9,330.0,58510000000.0,No,742.93,,766.15,
