Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,History_Days
21,CUPID.NS,283.99,281.76,10328.20K,Consumer Non-Durables,Household/Personal Care,98.0,90.0,98.0,98.0,16.1371,15.7971,33916.12K,35189500.0,299.0,32.87,381.87B,No,268.92,229.05,128.74,237.71,150.92,501
32,SIGMAADV.NS,727.3,692.7,728.88K,Technology Services,Information Technology Services,98.0,91.0,96.0,98.0,34.7714,26.7821,418.10K,322680.0,727.3,126.73,128.18B,No,675.39,605.21,322.44,622.7,382.89,500
30,STLTECH.NS,662.75,651.35,1077.11K,Technology Services,Information Technology Services,98.0,91.0,85.0,98.0,29.8286,28.6929,2483.62K,1586720.0,683.5,84.6,340.59B,No,626.62,591.36,316.18,595.14,405.51,501
51,INDSWFTLAB.NS,367.48,324.38,7364.04K,Health Technology,Pharmaceuticals: Major,97.0,98.0,98.0,97.0,23.5036,21.1193,1558.46K,3090990.0,373.72,87.15,31.96B,No,283.76,244.02,154.44,257.44,181.15,500
66,KABRAEXTRU.NS,601.65,609.15,146.74K,Producer Manufacturing,Industrial Machinery,97.0,97.0,98.0,96.0,35.9179,35.3464,266.18K,369580.0,625.15,180.0,21.04B,No,496.95,380.46,267.14,404.86,290.59,500
70,HFCL.NS,235.89,238.01,9750.84K,Electronic Technology,Telecommunications Equipment,97.0,91.0,87.0,97.0,9.0857,8.9443,31136.20K,19752250.0,244.3,59.82,360.97B,No,217.36,213.32,122.86,214.57,145.45,501
106,MOREPENLAB.NS,96.98,93.9,11695.89K,Health Technology,Pharmaceuticals: Major,96.0,98.0,98.0,97.0,5.3686,5.3521,19548.96K,29472510.0,98.28,33.05,53.14B,No,80.84,66.53,47.66,70.06,51.0,501
90,SETL.NS,330.4,314.75,2638.71K,Health Technology,Medical Specialties,96.0,90.0,98.0,97.0,13.9857,12.9893,1214.71K,1289360.0,330.45,104.56,66.72B,No,294.87,273.69,172.4,282.29,183.63,404
88,RUBICON.NS,1818.8,1708.8,742.78K,Health Technology,Biotechnology,96.0,86.0,97.0,96.0,81.1929,78.7357,603.48K,670600.0,1829.0,570.75,300.27B,No,1650.25,1518.04,988.58,1532.16,1122.9,214
103,SKYGOLD.NS,848.1,842.3,915.85K,Consumer Durables,Other Consumer Specialties,96.0,92.0,96.0,96.0,38.9464,36.1,1426.92K,1054710.0,868.8,259.0,131.35B,No,755.41,654.18,449.33,674.61,501.83,501
86,WELCORP.NS,2306.7,2345.5,5768.01K,Producer Manufacturing,Industrial Machinery,96.0,96.0,95.0,97.0,87.7286,77.4286,1405.71K,3305360.0,2433.9,710.0,608.29B,No,1933.33,1703.12,1148.38,1766.77,1298.81,501
109,DIACABS.NS,338.3,339.3,1167.10K,Producer Manufacturing,Electrical Products,96.0,66.0,95.0,96.0,18.1321,18.025,6008.82K,1127590.0,379.0,115.57,202.33B,No,349.56,281.06,182.55,290.26,201.64,501
101,ATHERENERG.NS,1494.6,1439.4,4240.49K,Consumer Durables,Motor Vehicles,96.0,90.0,93.0,94.0,53.6643,53.0,4500.22K,2419190.0,1580.0,421.6,592.04B,No,1445.83,1270.81,897.55,1305.53,995.79,330
104,E2E.NS,613.05,596.35,462.87K,Technology Services,Information Technology Services,96.0,87.0,93.0,95.0,38.6036,37.4214,1935.30K,846800.0,698.0,183.36,125.96B,No,605.79,497.63,322.84,510.79,368.39,501
92,MODISONLTD.NS,411.6,414.85,73.17K,Industrial Services,Engineering & Construction,96.0,98.0,92.0,97.0,20.5821,17.225,212.64K,212460.0,423.95,114.0,13.36B,No,332.45,312.33,201.59,317.71,224.99,500
77,BLISSGVS.NS,570.5,561.5,190.09K,Health Technology,Pharmaceuticals: Major,96.0,92.0,91.0,96.0,30.0821,28.4357,1030.94K,555100.0,602.45,118.0,60.63B,No,516.94,502.47,299.48,508.23,356.35,501
107,OMNI.NS,578.15,577.0,651.34K,Producer Manufacturing,Metal Fabrication,96.0,32.0,86.0,,35.1821,35.1786,1163.39K,771610.0,764.85,176.25,71.50B,No,592.21,560.49,,559.69,,121
102,AEROFLEX.NS,536.35,495.75,3128.32K,Producer Manufacturing,Industrial Machinery,96.0,88.0,85.0,96.0,23.0643,22.9893,1812.32K,1522440.0,542.0,158.0,70.98B,No,460.32,450.83,303.84,452.86,357.1,501
114,PVP.NS,56.48,51.35,5796.44K,Technology Services,Information Technology Services,95.0,98.0,97.0,94.0,3.5671,3.3557,1295.53K,2813860.0,56.48,19.99,14.71B,No,37.07,31.97,31.26,34.05,30.56,500
133,TFCILTD.NS,140.99,137.02,13996.69K,Finance,Finance/Rental/Leasing,95.0,97.0,97.0,93.0,5.6671,5.2521,11801.97K,17716850.0,143.74,51.0,65.28B,No,119.12,96.27,76.06,101.39,81.33,501
131,AVADHSUGAR.NS,813.7,806.15,205.20K,Process Industries,Agricultural Commodities/Milling,95.0,98.0,96.0,96.0,51.3179,50.2536,225.80K,690500.0,884.8,306.05,16.29B,No,673.6,571.7,448.48,594.92,489.37,500
115,SHILPAMED.NS,860.75,861.55,732.86K,Health Technology,Pharmaceuticals: Major,95.0,96.0,96.0,97.0,29.0357,28.025,1820.59K,1160800.0,869.0,259.5,168.35B,No,770.25,668.7,447.45,690.29,503.55,501
