Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,History_Days
23,CUPID.NS,282.43,284.56,25937.78K,Consumer Non-Durables,Household/Personal Care,98.0,95.0,98.0,98.0,17.235,16.455,33619.70K,43055470.0,299.0,32.87,379.77B,No,256.0,217.92,123.15,226.62,144.0,500
25,SANGINITA.NS,59.38,62.5,3334.91K,Process Industries,Chemicals: Specialty,98.0,60.0,98.0,98.0,1.9993,0.6014,169.94K,208460.0,68.02,9.23,1.54B,No,60.29,51.39,24.89,53.31,31.18,499
31,BATLIBOI.NS,84.81,85.53,32.82K,Producer Manufacturing,Industrial Machinery,98.0,23.0,53.0,,6.22,5.9229,78.80K,231470.0,106.5,15.7,4.01B,No,87.34,84.8,,84.69,,91
59,INDSWFTLAB.NS,333.51,322.06,784.38K,Health Technology,Pharmaceuticals: Major,97.0,96.0,98.0,96.0,20.0564,17.6164,1555.55K,3095890.0,351.3,87.15,29.00B,No,262.77,228.73,149.11,239.38,172.66,499
38,SIGMAADV.NS,664.45,691.35,701.68K,Technology Services,Information Technology Services,97.0,92.0,97.0,98.0,36.2821,31.1464,409.73K,246560.0,721.5,121.4,117.10B,No,649.7,587.72,312.92,600.1,363.53,500
63,BLISSGVS.NS,580.15,573.8,810.53K,Health Technology,Pharmaceuticals: Major,97.0,91.0,97.0,97.0,28.875,26.2786,1487.06K,514559.99999999994,602.45,118.0,61.66B,No,494.45,492.45,289.46,498.87,342.9,500
39,STLTECH.NS,621.4,621.2,1078.14K,Technology Services,Information Technology Services,97.0,80.0,91.0,98.0,31.0321,26.8357,2505.04K,1883550.0,683.5,84.6,319.34B,No,605.11,588.04,305.5,593.72,386.77,501
98,MOREPENLAB.NS,96.47,88.42,47557.17K,Health Technology,Pharmaceuticals: Major,96.0,98.0,98.0,96.0,6.5157,6.2229,18188.11K,35769350.0,97.5,33.05,52.86B,No,72.91,62.9,46.67,65.36,48.99,500
82,UNIVASTU.NS,172.45,168.05,290.97K,Industrial Services,Engineering & Construction,96.0,97.0,98.0,97.0,9.2979,7.8771,226.82K,246440.0,177.13,56.02,6.21B,No,144.28,115.21,79.53,120.51,85.55,499
101,KABRAEXTRU.NS,529.1,500.8,491.02K,Producer Manufacturing,Industrial Machinery,96.0,97.0,98.0,95.0,37.7643,34.9393,229.47K,656270.0,541.0,180.0,18.50B,No,453.9,348.58,259.23,361.79,274.95,499
92,E2E.NS,623.85,631.35,856.08K,Technology Services,Information Technology Services,96.0,96.0,96.0,96.0,42.0322,38.2107,2024.78K,1523760.0,698.0,183.36,128.17B,No,585.65,476.38,315.7,489.83,354.29,500
91,RUBICON.NS,1760.6,1798.8,299.71K,Health Technology,Biotechnology,96.0,85.0,96.0,96.0,73.75,72.3714,597.64K,610920.0,1819.0,570.75,290.66B,No,1607.52,1474.08,957.29,1490.97,1086.59,208
73,HFCL.NS,223.9,226.53,10050.37K,Electronic Technology,Telecommunications Equipment,96.0,62.0,94.0,97.0,9.9407,8.8607,33504.40K,20181480.0,234.4,59.82,342.63B,No,209.57,208.54,119.08,210.6,139.43,500
105,RPTECH.NS,856.15,838.25,350.31K,Distribution Services,Electronics Distributors,96.0,83.0,93.0,96.0,43.1357,39.8393,1328.76K,318310.0,967.7,276.55,56.42B,No,848.84,785.31,494.17,800.53,553.3,501
97,KSHINTL.NS,1011.3,1006.05,137.53K,Producer Manufacturing,Electrical Products,96.0,80.0,93.0,97.0,46.2536,42.5286,497.60K,699560.0,1059.9,330.0,68.52B,No,929.47,886.44,,895.15,656.28,165
100,OMNI.NS,574.0,586.65,1187.46K,Producer Manufacturing,Metal Fabrication,96.0,49.0,88.0,,55.0393,55.0357,1167.58K,4495050.0,764.85,176.25,70.98B,No,597.5,548.89,,551.09,,115
90,SALSTEEL.NS,79.13,79.22,798.94K,Non-Energy Minerals,Steel,96.0,97.0,84.0,91.0,5.2936,5.2079,234.20K,882210.0,81.8,16.0,11.46B,No,63.69,59.45,49.3,60.31,53.41,498
113,SETL.NS,304.95,309.6,474.06K,Health Technology,Medical Specialties,95.0,69.0,98.0,96.0,13.0286,12.0929,1146.74K,999200.0,315.6,104.56,61.58B,No,287.11,259.63,169.16,268.09,176.55,399
120,PARAS.NS,1502.0,1496.4,1211.38K,Electronic Technology,Aerospace & Defense,95.0,91.0,97.0,96.0,66.2357,66.2357,3391.24K,1876990.0,1577.0,580.5,121.04B,No,1311.59,1268.37,853.07,1297.41,930.68,500
108,DIACABS.NS,353.9,359.4,615.19K,Producer Manufacturing,Electrical Products,95.0,94.0,96.0,97.0,18.8179,18.575,6569.40K,1463940.0,379.0,115.57,211.66B,No,343.28,269.89,178.64,277.14,194.37,501
118,UTLSOLAR.NS,477.5,483.95,383.78K,Electronic Technology,Semiconductors,95.0,93.0,96.0,96.0,23.5857,21.5321,500.39K,645140.0,494.25,172.0,146.55B,No,406.65,366.3,,375.32,286.47,188
138,AVADHSUGAR.NS,814.7,743.9,2071.56K,Process Industries,Agricultural Commodities/Milling,95.0,97.0,95.0,96.0,48.1036,46.425,153.83K,282510.0,828.0,306.05,16.31B,No,616.03,541.29,440.09,557.17,472.9,499
141,SHILPAMED.NS,820.95,807.75,1308.76K,Health Technology,Pharmaceuticals: Major,95.0,93.0,95.0,96.0,37.7322,35.3143,1911.65K,4120819.9999999995,834.1,259.5,160.56B,No,722.05,643.48,436.65,659.12,484.42,500
140,SEDEMAC.NS,3261.4,3222.7,136.79K,Producer Manufacturing,Auto Parts: Oem,95.0,86.0,94.0,,136.5428,135.2357,172.00K,209010.0,3349.7,1413.1,144.06B,No,2919.96,2820.46,,2828.35,,113
122,SKYGOLD.NS,778.55,777.75,518.64K,Consumer Durables,Other Consumer Specialties,95.0,84.0,94.0,95.0,37.0572,33.8322,1415.85K,1960270.0,848.0,259.0,120.58B,No,723.18,630.26,439.92,638.25,482.85,501
110,ATHERENERG.NS,1449.6,1438.2,1720.05K,Consumer Durables,Motor Vehicles,95.0,82.0,94.0,94.0,70.4143,65.4429,4701.99K,3604080.0,1580.0,407.7,579.78B,No,1396.96,1234.72,881.21,1252.0,966.27,326
132,AVALON.NS,2245.5,2245.6001,774.13K,Electronic Technology,Electronic Production Equipment,95.0,93.0,92.0,95.0,117.45,116.1857,429.28K,681060.0,2351.0,777.3,150.03B,No,1892.62,1797.82,1234.74,1842.79,1378.43,500
133,WELCORP.NS,2005.2,1973.9,748.75K,Producer Manufacturing,Industrial Machinery,95.0,91.0,92.0,96.0,50.0072,47.8572,1008.22K,731520.0,2017.5,710.0,528.78B,No,1791.51,1626.66,1119.71,1647.77,1236.0,501
119,CPPLUS.NS,3468.6,3303.5,306.04K,Consumer Durables,Electronics/Appliances,95.0,48.0,90.0,95.0,168.6428,144.6571,306.28K,313970.0,4094.0,1187.0,410.34B,No,3541.36,3552.87,2274.74,3556.1,2591.87,260
137,SANSERA.NS,3900.2,3894.3,91.70K,Producer Manufacturing,Auto Parts: Oem,95.0,88.0,87.0,91.0,167.0643,161.5928,343.28K,357690.0,4040.4,1241.3,243.39B,No,3634.57,3336.49,2408.45,3408.65,2713.7,501
129,DEEDEV.NS,622.25,644.6,196.03K,Producer Manufacturing,Industrial Machinery,95.0,17.0,84.0,97.0,34.7214,32.0321,183.76K,205930.0,760.0,183.0,46.82B,No,649.09,670.11,399.73,664.88,472.8,499
