Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,History_Days
20,CUPID.NS,289.87,276.65,46890.54K,Consumer Non-Durables,Household/Personal Care,98.0,96.0,98.0,98.0,11.1993,10.3479,30763.49K,30600080.0,290.0,32.68,389.78B,No,234.84,202.53,116.96,214.14,137.15,500
26,SANGINITA.NS,55.64,56.77,42.68K,Process Industries,Chemicals: Specialty,98.0,81.0,98.0,98.0,1.3314,0.19,147.72K,288330.0,68.02,9.23,1.44B,No,60.47,48.98,23.74,50.89,29.59,499
35,STLTECH.NS,651.0,620.0,2563.32K,Technology Services,Information Technology Services,98.0,87.0,96.0,98.0,33.55,26.9143,2938.18K,2406620.0,679.9,84.6,334.56B,No,572.93,583.71,289.9,590.27,369.11,500
25,BATLIBOI.NS,91.37,84.6,362.58K,Producer Manufacturing,Industrial Machinery,98.0,78.0,68.0,,6.1043,5.7986,71.93K,205200.0,106.5,15.7,4.31B,No,86.61,83.47,,83.81,,86
43,SIGMAADV.NS,683.85,701.45,289.65K,Technology Services,Information Technology Services,97.0,90.0,97.0,98.0,34.7321,28.1607,416.10K,310300.0,721.5,108.75,120.52B,No,610.58,561.75,298.85,583.98,347.99,499
54,UFBL.NS,779.8,811.05,95.26K,Consumer Services,Restaurants,97.0,72.0,97.0,97.0,40.8821,38.1286,433.86K,229810.0,845.0,172.34,30.48B,No,721.73,677.93,358.1,705.66,433.32,498
96,DIACABS.NS,367.95,362.0,1354.62K,Producer Manufacturing,Electrical Products,96.0,97.0,98.0,97.0,21.4571,21.0036,7201.92K,4316650.0,379.0,115.57,220.06B,No,309.62,250.1,172.34,261.88,186.67,500
75,INDSWFTLAB.NS,300.0,284.68,8633.98K,Health Technology,Pharmaceuticals: Major,96.0,93.0,98.0,97.0,15.2614,13.3164,1133.07K,435800.0,320.5,87.15,26.09B,No,236.67,210.82,143.23,222.36,165.2,499
88,E2E.NS,631.4,627.4,1123.49K,Technology Services,Information Technology Services,96.0,98.0,97.0,96.0,38.0357,34.2357,2042.58K,2271230.0,657.4,183.36,129.73B,No,524.56,450.8,306.55,465.02,339.9,500
83,ATHERENERG.NS,1569.4,1525.4,4521.05K,Consumer Durables,Motor Vehicles,96.0,93.0,96.0,96.0,66.3857,60.8072,4730.15K,6201400.0,1580.0,404.05,627.70B,No,1334.91,1179.7,858.16,1215.7,940.58,320
86,BLISSGVS.NS,489.55,494.05,277.20K,Health Technology,Pharmaceuticals: Major,96.0,21.0,96.0,97.0,22.6357,22.1679,1733.95K,288990.0,553.0,118.0,51.92B,No,474.37,479.89,279.35,482.72,328.33,500
93,KSHINTL.NS,997.65,988.95,1173.99K,Producer Manufacturing,Electrical Products,96.0,87.0,95.0,97.0,45.4679,42.725,487.88K,536980.0,1059.9,330.0,67.60B,No,891.05,862.61,,873.79,633.46,160
103,RPTECH.NS,854.9,887.8,296.98K,Distribution Services,Electronics Distributors,96.0,76.0,95.0,96.0,46.5179,44.5321,1354.04K,867310.0,967.7,276.0,56.34B,No,817.28,747.51,478.49,772.84,536.72,500
90,SKYGOLD.NS,833.1,790.05,1979.03K,Consumer Durables,Other Consumer Specialties,96.0,95.0,94.0,97.0,34.5893,31.1429,1499.85K,1737840.0,840.0,259.0,129.03B,No,683.34,598.73,427.17,617.25,468.94,500
80,HFCL.NS,221.52,214.24,28045.38K,Electronic Technology,Telecommunications Equipment,96.0,61.0,94.0,98.0,10.1214,9.1686,37625.42K,26336610.0,229.5,59.82,338.98B,No,205.82,203.59,115.19,206.16,134.25,500
92,MTARTECH.NS,7111.5,6893.0,217.47K,Electronic Technology,Aerospace & Defense,96.0,58.0,68.0,96.0,342.3571,242.2857,1292.76K,271920.0,8714.0,1390.5,218.75B,No,6188.43,6945.89,4569.42,6914.65,5482.35,499
121,SETL.NS,300.05,297.3,1920.53K,Health Technology,Medical Specialties,95.0,74.0,98.0,97.0,14.1,13.4964,1043.43K,414110.0,307.0,104.56,60.59B,No,281.2,243.7,165.91,254.14,170.65,394
118,KABRAEXTRU.NS,494.9,508.7,170.62K,Producer Manufacturing,Industrial Machinery,95.0,98.0,97.0,96.0,37.1714,36.9464,206.16K,724510.0,523.8,180.0,17.31B,No,406.06,318.92,251.98,333.33,264.57,499
125,UNIVASTU.NS,145.76,138.82,133.99K,Industrial Services,Engineering & Construction,95.0,97.0,97.0,96.0,8.1236,8.0029,208.03K,221870.0,150.5,56.02,5.25B,No,130.45,105.88,77.0,109.95,81.55,499
140,SHILPAMED.NS,805.2,819.7,976.73K,Health Technology,Pharmaceuticals: Major,95.0,93.0,97.0,97.0,34.4464,32.8143,1903.25K,5347450.0,820.95,259.5,157.48B,No,665.61,612.65,424.33,630.85,465.67,500
132,DIGILOGIC.BO,178.95,188.35,87.60K,Electronic Technology,Electronic Equipment/Instruments,95.0,97.0,96.0,94.0,10.3607,9.175,95.81K,209520.0,186.8,72.95,5.18B,No,139.14,128.46,,132.08,,135
113,SANSERA.NS,3878.3,3685.1001,328.37K,Producer Manufacturing,Auto Parts: Oem,95.0,91.0,94.0,95.0,139.5643,132.2143,315.79K,220290.0,3938.0,1241.3,242.02B,No,3436.31,3215.91,2336.17,3305.42,2637.52,500
147,SHREEJISPG.NS,641.65,629.75,1099.43K,Transportation,Other Transportation,95.0,90.0,94.0,92.0,20.1893,19.7286,1069.90K,904650.0,681.55,222.0,104.54B,No,635.87,553.8,410.17,571.93,448.2,241
116,UNIVCABLES.NS,1708.9,1669.4,173.15K,Electronic Technology,Electronic Components,95.0,97.0,93.0,96.0,92.9572,86.2286,292.48K,376760.0,1774.9,576.0,59.29B,No,1360.15,1265.79,935.19,1284.74,970.74,500
