Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,History_Days
23,CUPID.NS,267.32,293.88,59142.22K,Consumer Non-Durables,Household/Personal Care,98.0,92.0,98.0,98.0,15.7136,14.9164,32098.79K,35778190.0,299.0,32.87,359.45B,No,244.72,209.64,119.61,225.11,143.5,498
36,STLTECH.NS,642.45,647.75,846.32K,Technology Services,Information Technology Services,98.0,92.0,92.0,98.0,31.7929,26.15,2579.98K,2330970.0,683.5,84.6,330.16B,No,592.21,585.55,297.86,595.83,387.47,499
27,BATLIBOI.NS,87.85,89.56,36.87K,Producer Manufacturing,Industrial Machinery,98.0,72.0,59.0,,6.1943,5.8971,78.27K,253390.0,106.5,15.7,4.15B,No,87.57,84.13,,84.99,,88
72,E2E.NS,686.15,666.75,1184.84K,Technology Services,Information Technology Services,97.0,98.0,98.0,97.0,42.5071,39.3679,2048.25K,1842870.0,698.0,183.36,140.97B,No,556.67,462.53,310.75,496.07,356.37,498
66,INDSWFTLAB.NS,313.02,304.18,2553.95K,Health Technology,Pharmaceuticals: Major,97.0,95.0,98.0,96.0,16.7086,14.63,1427.48K,2256980.0,320.5,87.15,27.22B,No,247.88,218.31,145.65,237.33,171.98,497
46,SIGMAADV.NS,627.1,660.1,250.55K,Technology Services,Information Technology Services,97.0,83.0,97.0,98.0,35.0786,30.2357,409.60K,279970.0,721.5,109.45,110.52B,No,626.29,575.01,305.94,596.36,362.28,498
62,UFBL.NS,762.6,754.9,21.09K,Consumer Services,Restaurants,97.0,77.0,97.0,97.0,42.4572,39.7036,429.55K,227220.0,845.0,172.34,29.83B,No,730.5,693.43,366.34,720.08,451.96,497
105,KABRAEXTRU.NS,520.5,517.4,187.63K,Producer Manufacturing,Industrial Machinery,96.0,98.0,98.0,95.0,36.8143,34.3607,221.47K,724310.0,524.7,180.0,18.20B,No,429.37,331.93,255.18,360.93,274.66,497
89,UNIVASTU.NS,168.7,160.69,212.75K,Industrial Services,Engineering & Construction,96.0,97.0,98.0,96.0,8.625,7.9107,219.24K,250070.0,168.72,56.02,6.07B,No,137.14,110.77,78.34,120.31,85.48,498
80,BLISSGVS.NS,520.5,519.25,346.91K,Health Technology,Pharmaceuticals: Major,96.0,62.0,97.0,97.0,25.35,23.2964,1533.04K,372460.0,553.0,118.0,55.30B,No,479.35,483.76,283.28,492.9,340.92,498
101,DIACABS.NS,359.9,368.5,989.08K,Producer Manufacturing,Electrical Products,96.0,98.0,96.0,97.0,19.7014,19.4586,6646.46K,1852090.0,379.0,115.57,215.25B,No,329.82,260.12,175.53,277.74,194.57,499
92,RUBICON.NS,1798.7,1619.1,3473.67K,Health Technology,Biotechnology,96.0,93.0,96.0,96.0,68.5214,67.1429,532.05K,226600.0,1808.0,570.75,296.95B,No,1564.1,1444.09,944.08,1494.78,1087.86,206
108,SANSERA.NS,4002.0,3924.6001,192.32K,Producer Manufacturing,Auto Parts: Oem,96.0,92.0,95.0,94.0,163.55,157.6357,342.70K,393190.0,4038.0,1241.3,249.74B,No,3531.62,3274.62,2372.38,3418.83,2717.1,499
99,RPTECH.NS,871.85,834.05,278.81K,Distribution Services,Electronics Distributors,96.0,89.0,95.0,96.0,46.8071,44.3964,1349.31K,682850.0,967.7,276.0,57.45B,No,833.58,766.45,486.34,802.1,553.82,499
96,ATHERENERG.NS,1485.2,1511.5,2474.64K,Consumer Durables,Motor Vehicles,96.0,87.0,94.0,95.0,70.4286,65.4572,4722.28K,6384680.0,1580.0,407.7,594.02B,No,1368.77,1209.69,869.89,1255.56,967.45,323
88,KSHINTL.NS,1022.35,1028.6,278.41K,Producer Manufacturing,Electrical Products,96.0,83.0,94.0,97.0,48.0179,44.2929,505.36K,692100.0,1059.9,330.0,69.27B,No,913.28,874.02,,896.25,656.64,162
81,HFCL.NS,219.5,223.11,9840.82K,Electronic Technology,Telecommunications Equipment,96.0,42.0,91.0,97.0,10.6486,9.5686,34625.21K,23750670.0,230.95,59.82,335.89B,No,207.74,205.43,116.81,210.16,139.28,498
120,MOREPENLAB.NS,89.82,84.19,45602.75K,Health Technology,Pharmaceuticals: Major,95.0,98.0,98.0,96.0,5.6014,5.3086,16866.16K,45921150.0,90.49,33.05,49.22B,No,67.37,60.46,46.05,64.7,48.77,499
115,SETL.NS,308.7,298.4,1991.17K,Health Technology,Medical Specialties,95.0,79.0,98.0,96.0,12.8536,12.0821,1091.52K,754640.0,313.3,104.56,62.34B,No,283.57,252.88,167.75,268.95,176.84,397
