Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA50,SMA200,SMA10W,SMA30W
28,STLTECH.NS,548.85,1329110.0,Technology Services,Information Technology Services,98.0,15.0,97.0,98.0,33.4286,30.5929,3643340.0,2209060.0,679.9,84.6,282060000000.0,No,554.26,256.81,563.7,316.76
33,CUPID.NS,208.52,13772660.0,Consumer Non-Durables,Household/Personal Care,98.0,88.0,96.0,96.0,14.7029,14.505,28226060.0,56895210.0,226.0,29.12,280390000000.0,No,168.67,103.16,174.04,119.59
47,SIGMAADV.NS,499.8,190010.0,Technology Services,Information Technology Services,97.0,7.0,98.0,97.0,31.4786,30.9393,462620.0,380980.0,638.1,105.0,88080000000.0,No,485.46,264.62,501.84,299.99
97,CEMPRO.NS,1516.8,596520.0,Industrial Services,Engineering & Construction,96.0,93.0,98.0,95.0,70.8714,69.1357,1584180.0,589870.0,1649.2,503.3,260570000000.0,No,1244.81,850.52,1278.22,864.08
75,HFCL.NS,207.01,27734180.0,Electronic Technology,Telecommunications Equipment,96.0,66.0,97.0,98.0,10.7729,10.095,52380840.0,21762860.0,229.5,59.82,316780000000.0,No,192.62,106.36,196.38,120.5
77,BLISSGVS.NS,461.85,221680.0,Health Technology,Pharmaceuticals: Major,96.0,48.0,95.0,97.0,26.3321,26.0321,1950020.0,310450.0,553.0,118.0,49070000000.0,No,445.67,256.95,455.57,297.48
85,OMNI.NS,591.7,369990.0,Producer Manufacturing,Metal Fabrication,96.0,91.0,94.0,,28.1393,28.1393,604840.0,356150.0,604.0,176.25,73170000000.0,No,497.12,,509.52,
139,GANDHAR.NS,281.95,25088070.0,Process Industries,Industrial Specialties,95.0,98.0,97.0,93.0,13.8071,11.2179,1337030.0,2101830.0,283.42,115.0,27600000000.0,No,179.19,150.14,187.57,157.83
138,SKMEGGPROD.NS,322.0,720790.0,Process Industries,Agricultural Commodities/Milling,95.0,95.0,96.0,94.0,21.2143,21.175,1182510.0,1089880.0,372.0,143.1,16980000000.0,No,261.12,203.09,266.19,204.22
114,SHREEJISPG.NS,616.6,401620.0,Transportation,Other Transportation,95.0,94.0,95.0,92.0,19.0714,18.5322,1098070.0,1269500.0,629.0,222.0,100460000000.0,No,499.36,381.62,513.6,419.45
127,INDSWFTLAB.NS,225.99,396580.0,Health Technology,Pharmaceuticals: Major,95.0,90.0,94.0,96.0,12.8414,12.6107,1194220.0,761640.0,248.45,87.15,19620000000.0,No,183.61,133.75,191.13,149.83
110,RPTECH.NS,761.55,246610.0,Distribution Services,Electronics Distributors,95.0,70.0,94.0,95.0,32.125,31.9786,1281430.0,482850.0,812.85,275.6,50190000000.0,No,661.33,442.42,676.18,486.58
122,KSHINTL.NS,867.75,186410.0,Producer Manufacturing,Electrical Products,95.0,59.0,91.0,97.0,45.9036,45.0393,500890.0,326670.0,930.0,330.0,58800000000.0,No,818.98,,830.5,577.85
116,ATHERENERG.NS,1233.2,2619290.0,Consumer Durables,Motor Vehicles,95.0,93.0,89.0,94.0,60.0071,58.35,4649800.0,5826880.0,1345.0,329.2,486040000000.0,No,1060.6,809.25,1075.18,864.15
128,AEROFLEX.NS,420.1,1234920.0,Producer Manufacturing,Industrial Machinery,95.0,4.0,89.0,96.0,20.6357,20.5714,2875620.0,1078280.0,521.9,158.0,55590000000.0,No,431.72,270.32,434.67,308.16
144,SETL.NS,286.95,281910.0,Health Technology,Medical Specialties,94.0,96.0,97.0,95.0,14.5857,14.0036,991640.0,793700.0,305.3,104.56,57940000000.0,No,203.99,158.94,212.02,156.76
148,AEGISLOG.NS,1368.9,1447460.0,Distribution Services,Wholesale Distributors,94.0,95.0,97.0,94.0,94.5286,92.0071,2913140.0,2274410.0,1434.5,576.1,480480000000.0,No,1020.88,792.61,1062.57,806.23
164,AMAGI.NS,655.35,1542500.0,Technology Services,Packaged Software,94.0,94.0,96.0,,39.7679,39.4643,436540.0,393370.0,677.8,310.2,141780000000.0,No,488.46,,497.34,
145,TIRUPATIFL.NS,77.48,1345390.0,Producer Manufacturing,Industrial Conglomerates,94.0,98.0,95.0,96.0,5.1629,5.0179,872780.0,1067710.0,83.9,30.11,9160000000.0,No,54.15,42.26,55.14,44.98
168,DIACABS.NS,273.93,17330060.0,Producer Manufacturing,Electrical Products,94.0,96.0,95.0,95.0,16.15,14.67,7026280.0,8111890.0,294.65,115.57,144350000000.0,No,210.75,158.91,213.31,164.17
166,E2E.NS,492.1,114310.0,Technology Services,Information Technology Services,94.0,87.0,95.0,97.0,22.5536,18.675,1708560.0,1618490.0,492.1,183.36,101070000000.0,No,397.39,290.82,410.45,302.59
167,JAYBARMARU.NS,159.67,701270.0,Distribution Services,Wholesale Distributors,94.0,40.0,95.0,92.0,11.1586,10.9357,1584930.0,932730.0,207.0,71.01,17280000000.0,No,150.44,106.79,153.02,112.38
141,PAISALO.NS,72.49,11038140.0,Finance,Finance/Rental/Leasing,94.0,92.0,94.0,95.0,3.8014,3.7821,16671500.0,24415500.0,77.39,29.86,65930000000.00001,No,60.84,43.21,62.66,46.15
153,SPORTKING.NS,206.87,924810.0,Process Industries,Textiles,94.0,91.0,91.0,97.0,10.1186,10.0136,548670.0,746320.0,214.0,78.17,26330000000.0,No,179.17,125.51,182.42,137.9
147,KIRLOSENG.NS,2179.0,361240.0,Producer Manufacturing,Electrical Products,94.0,8.0,88.0,94.0,107.2571,103.0786,802950.0,485720.0,2720.0,855.8,317060000000.0,No,2084.71,1469.61,2103.6,1639.15
170,BAJAJCON.NS,555.9,1450600.0,Consumer Non-Durables,Household/Personal Care,94.0,35.0,78.0,94.0,33.3143,32.6107,1092800.0,1961850.0,692.0,220.1,72610000000.0,No,579.29,395.24,584.0,450.12
181,RAMCOSYS.NS,789.9,464870.0,Technology Services,Information Technology Services,93.0,97.0,96.0,91.0,63.8286,63.7964,2335030.0,1429430.0,967.5,342.1,29690000000.0,No,630.97,538.33,650.05,512.49
184,FCL.NS,41.91,22521320.0,Process Industries,Industrial Specialties,93.0,40.0,96.0,93.0,1.9293,1.8964,24027430.0,11571500.0,47.18,19.1,48800000000.0,No,38.87,27.65,39.43,28.58
200,ASTRAMICRO.NS,1783.1,341120.0,Electronic Technology,Telecommunications Equipment,93.0,76.0,94.0,93.0,63.1357,62.4929,1004630.0,365970.0,1871.0,851.0,169300000000.0,No,1549.13,1132.57,1600.18,1193.56
189,AVALON.NS,1740.8,214300.0,Electronic Technology,Electronic Production Equipment,93.0,53.0,94.0,94.0,87.8857,84.9857,549960.0,318020.0,1853.0,777.3,116310000000.0,No,1643.3,1166.64,1680.45,1231.54
176,SKYGOLD.NS,649.2,1299370.0,Consumer Durables,Other Consumer Specialties,93.0,95.0,93.0,95.0,31.6143,30.8036,1572470.0,1269540.0,683.45,246.05,100540000000.0,No,540.01,401.6,549.12,428.78
186,GCSL.NS,521.05,236690.0,Finance,Investment Banks/Brokers,93.0,93.0,92.0,90.0,18.2179,18.0429,579840.0,738800.0,538.1,213.15,11800000000.0,No,441.95,355.61,453.43,379.83
208,WELCORP.NS,1612.8,250090.0,Producer Manufacturing,Industrial Machinery,93.0,88.0,90.0,96.0,59.1,57.6714,1062050.0,1494280.0,1698.8,710.0,425300000000.0,No,1450.83,1027.12,1457.02,1091.82
191,SYRMA.NS,1380.0,616200.0,Electronic Technology,Electronic Production Equipment,93.0,59.0,90.0,94.0,49.2429,47.2429,1441840.0,974900.0,1517.7,634.5,265820000000.0,No,1270.21,931.8,1296.24,990.76
185,SHADOWFAX.NS,218.58,1749480.0,Technology Services,Packaged Software,93.0,50.0,89.0,,14.7429,14.6229,2894500.0,2782260.0,241.63,98.55,127940000000.0,No,212.2,,215.19,
219,RAIN.NS,223.44,5565030.0,Process Industries,Industrial Specialties,92.0,92.0,95.0,89.0,10.7057,10.6007,7358900.0,5580820.0,225.2,99.9,75150000000.0,No,191.27,145.92,193.98,155.1
218,RRKABEL.NS,2378.3,339020.0,Producer Manufacturing,Electrical Products,92.0,58.0,94.0,90.0,103.0715,99.4572,795840.0,537700.0,2549.0,1165.0,269000000000.0,No,2214.44,1633.85,2244.55,1741.07
212,IOLCP.NS,146.99,1759420.0,Process Industries,Chemicals: Specialty,92.0,84.0,93.0,94.0,11.9843,11.925,5733840.0,4915460.0,179.6,67.19,43150000000.0,No,138.3,97.77,138.68,99.85
227,EBGNG.NS,545.1,262560.0,Technology Services,Information Technology Services,92.0,69.0,91.0,94.0,31.9857,31.9143,735040.0,428380.0,689.5,239.0,62150000000.0,No,509.67,383.4,517.18,409.98
223,HIRECT.NS,1285.0,96910.0,Producer Manufacturing,Electrical Products,92.0,87.0,89.0,94.0,72.55,71.8857,257170.00000000003,565290.0,1399.0,565.2,44170000000.0,No,1113.39,851.02,1128.67,881.38
228,GAUDIUMIVF.NS,155.0,17110.0,Health Services,Medical/Nursing Services,92.0,96.0,87.0,,8.8693,8.5429,250140.0,409810.0,163.18,69.18,11280000000.0,No,117.17,,119.47,
215,SBC.NS,42.15,7958880.0,Distribution Services,Wholesale Distributors,92.0,63.0,84.0,87.0,0.6014,0.59,12991980.0,7802520.0,45.0,15.55,20070000000.0,No,39.7,31.68,40.63,34.49
216,SGMART.NS,674.6,885840.0,Utilities,Electric Utilities,92.0,87.0,83.0,95.0,38.4714,38.3929,530400.0,1081730.0,697.0,313.1,85020000000.0,No,608.74,461.59,613.12,511.71
243,PARKHOSPS.NS,283.8,487430.0,Health Services,Hospital/Nursing Management,92.0,52.0,82.0,94.0,12.5036,12.3393,960210.0,1238710.0,305.0,138.1,122580000000.0,No,278.97,,280.58,221.6
224,KISSHT.NS,345.95,1810400.0,Finance,Finance/Rental/Leasing,92.0,92.0,,,15.2464,14.9214,5132850.0,1669910.0,348.6,190.0,58290000000.0,No,282.57,,290.44,
260,CYIENTDLM.NS,665.1,1065290.0,Electronic Technology,Electronic Production Equipment,91.0,97.0,96.0,92.0,40.775,39.8607,659100.0,2064080.0,734.95,265.2,52790000000.0,No,483.04,411.14,497.95,400.71
264,TBZ.NS,266.67,1834230.0,Consumer Durables,Other Consumer Specialties,91.0,97.0,96.0,91.0,18.8071,18.67,1645290.0,5438310.0,274.99,110.5,17800000000.0,No,188.84,167.33,197.12,164.25
252,SATIN.NS,256.25,312790.0,Finance,Finance/Rental/Leasing,91.0,84.0,93.0,92.0,11.615,11.5836,1176420.0,516530.0,270.89,133.01,28180000000.0,No,238.92,175.99,238.49,186.91
261,SUVEN.NS,317.0,830400.0,Health Technology,Pharmaceuticals: Major,91.0,93.0,92.0,95.0,22.275,22.1714,2038380.0,1392760.0,371.0,124.11,89570000000.0,No,286.49,200.42,291.42,206.74
247,SHILPAMED.NS,603.6,483080.0,Health Technology,Pharmaceuticals: Major,91.0,65.0,92.0,95.0,22.2179,21.8821,1158770.0,637270.0,650.0,259.5,118050000000.0,No,559.21,401.91,565.69,423.48
246,PARAS.NS,1197.5,646810.0,Electronic Technology,Aerospace & Defense,91.0,14.0,92.0,93.0,56.9714,56.4786,3614040.0,1292680.0,1443.0,580.5,96500000000.0,No,1093.34,795.64,1125.2,838.62
