Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,History_Days
28,CUPID.NS,283.15,279.95,8431.13K,Consumer Non-Durables,Household/Personal Care,98.0,76.0,97.0,98.0,10.5364,10.5329,33729.47K,13372660.0,299.0,32.87,380.74B,No,281.57,243.16,136.44,247.6,157.48,501
32,SIGMAADV.NS,762.4,754.8,118.53K,Technology Services,Information Technology Services,98.0,79.0,96.0,98.0,38.2214,31.9179,363.78K,391990.0,801.0,136.0,134.37B,No,711.96,633.22,342.36,642.42,403.66,500
23,SANGINITA.NS,59.5,58.34,64.80K,Process Industries,Chemicals: Specialty,98.0,47.0,96.0,98.0,3.4,1.9293,298.06K,627920.0,68.02,9.25,1.54B,No,56.01,55.62,27.6,56.16,34.07,500
21,STLTECH.NS,748.9,713.25,295.04K,Technology Services,Information Technology Services,98.0,88.0,81.0,98.0,33.4893,28.775,2318.94K,1466740.0,757.7,84.6,384.87B,No,668.32,604.86,337.25,614.79,428.09,501
51,TBZ.NS,480.85,437.15,3486.15K,Consumer Durables,Other Consumer Specialties,97.0,98.0,98.0,97.0,27.8786,24.9393,2794.93K,6653070.0,480.85,110.5,32.09B,No,302.69,268.21,184.0,280.07,193.25,501
64,BODALCHEM.NS,155.62,150.76,5048.92K,Process Industries,Industrial Specialties,97.0,98.0,98.0,97.0,9.8286,8.9579,1158.24K,6514740.0,159.99,42.81,19.60B,No,92.91,76.47,62.35,79.49,67.51,500
53,INDSWFTLAB.NS,355.95,372.7,694.96K,Health Technology,Pharmaceuticals: Major,97.0,97.0,98.0,96.0,20.8043,20.2514,1430.77K,1272090.0,389.5,87.15,30.95B,No,331.82,268.33,163.62,272.49,188.45,500
62,SETL.NS,408.95,391.15,1421.07K,Health Technology,Medical Specialties,97.0,97.0,98.0,97.0,17.5929,15.8929,1339.80K,1532370.0,410.7,104.56,81.58B,No,330.36,298.0,179.76,305.17,194.29,411
66,WELCORP.NS,2590.6,2641.6001,1247.70K,Producer Manufacturing,Industrial Machinery,97.0,96.0,97.0,97.0,127.7357,115.2714,1623.20K,5108310.0,2676.0,710.0,683.15B,No,2197.08,1853.57,1203.84,1887.03,1359.9,501
50,BLISSGVS.NS,671.0,639.35,347.70K,Health Technology,Pharmaceuticals: Major,97.0,95.0,93.0,97.0,33.6036,33.0607,609.22K,403240.0,671.3,118.0,71.31B,No,567.4,522.43,315.57,527.9,373.19,501
