Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,History_Days
22,TBZ.NS,674.85,692.45,626.80K,Consumer Durables,Other Consumer Specialties,98.0,98.0,98.0,98.0,38.4643,31.6393,2999.08K,1340740.0,698.6,110.5,45.03B,No,519.64,369.62,212.34,392.63,238.13,501
35,KABRAEXTRU.NS,806.1,732.85,520.79K,Producer Manufacturing,Industrial Machinery,98.0,95.0,98.0,98.0,49.2036,46.5893,358.19K,364250.0,806.1,180.0,28.19B,No,653.47,538.05,311.18,569.75,350.05,500
24,SIGMAADV.NS,949.65,936.7,279.43K,Technology Services,Information Technology Services,98.0,97.0,94.0,98.0,50.8179,49.0393,339.55K,310920.0,980.0,140.1,167.37B,No,821.92,712.03,387.96,738.35,474.44,500
19,STLTECH.NS,823.75,867.1,1029.61K,Technology Services,Information Technology Services,98.0,93.0,90.0,98.0,45.975,41.3964,2056.55K,1985830.0,912.0,84.6,423.45B,No,805.49,683.24,388.9,704.76,496.93,501
39,BODALCHEM.NS,195.08,199.53,2298.58K,Process Industries,Industrial Specialties,97.0,98.0,98.0,98.0,11.3514,9.8421,1887.07K,3058700.0,206.0,42.81,24.57B,No,167.31,110.28,71.33,116.85,81.31,500
46,INDSWFTLAB.NS,401.25,405.05,640.95K,Health Technology,Pharmaceuticals: Major,97.0,92.0,97.0,96.0,23.4357,22.8714,1308.49K,830550.0,419.8,87.15,34.89B,No,378.53,313.86,183.82,319.27,213.0,500
65,WELCORP.NS,2692.2,2796.8,1002.24K,Producer Manufacturing,Industrial Machinery,97.0,84.0,97.0,97.0,137.9071,135.1928,1986.07K,2645130.0,2836.0,710.0,709.94B,No,2597.58,2152.23,1328.92,2226.58,1547.15,501
55,BLISSGVS.NS,687.05,699.2,159.51K,Health Technology,Pharmaceuticals: Major,97.0,91.0,92.0,97.0,33.2929,33.2929,445.07K,232580.0,728.0,118.0,73.05B,No,676.17,571.92,352.78,585.51,421.08,501
48,CUPID.NS,266.3,273.85,30958.29K,Consumer Non-Durables,Household/Personal Care,97.0,25.0,92.0,97.0,12.8893,12.8893,32712.65K,24539870.0,299.0,41.82,358.08B,No,275.64,262.34,150.7,266.14,176.17,501
70,BHAGYANGR.NS,432.3,444.65,137.81K,Producer Manufacturing,Electrical Products,97.0,83.0,77.0,96.0,22.8286,21.6214,148.26K,281760.0,467.9,91.1,14.48B,No,409.69,396.32,270.67,400.62,312.84,501
95,INDORAMA.NS,101.72,100.0,2651.92K,Process Industries,Textiles,96.0,98.0,98.0,97.0,8.9371,8.9343,1190.96K,4081030.0,112.3,29.0,26.56B,No,82.86,67.03,47.5,69.88,49.86,501
104,PVP.NS,65.2,68.61,4026.69K,Technology Services,Information Technology Services,96.0,95.0,98.0,95.0,3.905,3.6064,1937.09K,955900.0,72.04,23.0,16.98B,No,64.04,46.72,34.21,49.21,35.55,500
76,MOREPENLAB.NS,116.6,122.35,9195.43K,Health Technology,Pharmaceuticals: Major,96.0,92.0,98.0,97.0,7.2907,7.2321,22087.57K,18553420.0,126.8,33.05,63.89B,No,115.12,90.38,55.02,94.45,61.6,501
83,RAYMOND.NS,1203.85,1114.65,7461.67K,Process Industries,Textiles,96.0,98.0,97.0,97.0,90.6714,88.3214,2294.96K,8529780.0,1221.0,320.0,80.12B,No,891.23,725.94,524.6,761.44,576.74,501
107,CYIENTDLM.NS,912.7,963.5,311.19K,Electronic Technology,Electronic Production Equipment,96.0,92.0,97.0,97.0,54.7,54.325,926.48K,561140.0,1009.0,265.2,72.44B,No,893.85,774.11,488.79,787.77,530.9,501
99,SETL.NS,402.8,407.0,589.73K,Health Technology,Medical Specialties,96.0,94.0,96.0,98.0,19.9893,15.5964,1278.10K,1040970.0,468.15,104.56,80.36B,No,409.39,339.08,198.11,347.14,223.96,425
92,SHILPAMED.NS,1007.3,1037.7,622.16K,Health Technology,Pharmaceuticals: Major,96.0,89.0,96.0,97.0,48.9643,48.9643,1774.85K,1049970.0,1075.0,259.5,197.01B,No,964.11,822.57,511.07,847.17,593.31,501
112,CALSOFT.NS,38.02,40.02,139.80K,Technology Services,Information Technology Services,96.0,94.0,94.0,97.0,2.3757,1.8636,215.11K,269410.0,43.13,10.9,2.35B,No,38.6,29.94,20.06,31.0,22.25,500
