Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA50,SMA200,SMA10W,SMA30W
29,STLTECH.NS,528.15,2341790.0,Technology Services,Information Technology Services,98.0,9.0,98.0,98.0,34.05,29.9071,4805760.0,2076080.0,679.9,84.6,271410000000.00003,No,520.14,236.2,537.48,288.25
26,CUPID.NS,196.98,77331810.0,Consumer Non-Durables,Household/Personal Care,98.0,97.0,97.0,95.0,10.7264,10.4257,20629420.0,27537710.0,226.0,21.29,264870000000.0,No,151.61,94.74,156.87,111.59
38,SIGMAADV.NS,531.5,608930.0,Technology Services,Information Technology Services,97.0,94.0,98.0,97.0,32.3071,26.6857,463760.0,407180.0,638.1,95.53,93670000000.0,No,437.33,245.05,457.65,276.58
65,HFCL.NS,214.74,16251020.0,Electronic Technology,Telecommunications Equipment,97.0,89.0,98.0,98.0,10.4993,9.6807,57973720.0,26576070.0,229.5,59.82,328610000000.0,No,177.51,99.31,183.0,110.59
64,BLISSGVS.NS,512.95,514840.00000000006,Health Technology,Pharmaceuticals: Major,97.0,92.0,97.0,97.0,27.3,27.1429,2197720.0,1076920.0,553.0,118.0,54400000000.0,No,401.92,239.79,415.75,277.29
99,RPTECH.NS,740.45,404140.0,Distribution Services,Electronics Distributors,96.0,97.0,96.0,96.0,39.5429,38.925,1260930.0,1329930.0,812.85,275.6,48800000000.0,No,610.41,420.41,630.02,459.99
84,GVPIL.NS,849.55,271180.0,Industrial Services,Engineering & Construction,96.0,21.0,96.0,97.0,52.2072,52.175,365650.0,360090.0,1084.0,270.9,57110000000.0,No,835.52,487.79,852.73,556.86
100,BAJAJCON.NS,613.9,528380.0,Consumer Non-Durables,Household/Personal Care,96.0,77.0,92.0,97.0,21.9893,21.8893,1401950.0,539010.0,632.6,220.1,80190000000.0,No,566.72,378.83,581.54,430.35
109,CEMPRO.NS,1490.0,978920.0,Industrial Services,Engineering & Construction,95.0,94.0,98.0,95.0,68.9143,66.2786,1550130.0,733870.0,1597.4,503.3,255960000000.0,No,1109.24,810.98,1149.34,812.54
119,JAYBARMARU.NS,178.22,1310350.0,Distribution Services,Wholesale Distributors,95.0,96.0,97.0,95.0,8.8307,8.8236,1464290.0,883690.0,191.0,71.01,19290000000.0,No,132.92,103.0,137.9,107.26
123,PAISALO.NS,70.42,20463030.0,Finance,Finance/Rental/Leasing,95.0,89.0,96.0,95.0,2.9786,2.8943,15299510.0,26107320.0,74.9,29.86,64050000000.0,No,55.95,41.51,57.77,43.67
105,OMNI.NS,493.9,274460.0,Producer Manufacturing,Metal Fabrication,95.0,69.0,95.0,,28.7464,28.5714,735180.0,620250.0,590.1,176.25,61080000000.0,No,467.8,,479.07,
128,RUBICON.NS,1386.3,243270.0,Health Technology,Biotechnology,95.0,89.0,94.0,96.0,60.5286,58.85,565720.0,325650.0,1468.7,570.75,228390000000.0,No,1176.29,,1186.27,905.19
115,INDSWFTLAB.NS,225.47,4929160.0,Health Technology,Pharmaceuticals: Major,95.0,97.0,93.0,97.0,10.4893,10.2086,1494820.0,1231490.0,238.0,87.15,19610000000.0,No,164.64,127.14,171.5,140.38
107,KIRLOSENG.NS,2277.0,1027369.9999999999,Producer Manufacturing,Electrical Products,95.0,95.0,93.0,95.0,153.4214,132.7857,808860.0,1333440.0,2720.0,829.6,331320000000.0,No,1956.22,1400.89,2000.33,1572.91
120,KSHINTL.NS,783.35,337560.0,Producer Manufacturing,Electrical Products,95.0,58.0,93.0,97.0,41.3929,40.2143,534960.0,347580.0,908.9,330.0,53080000000.0,No,768.54,,783.13,
118,ATHERENERG.NS,1200.0,8881130.0,Consumer Durables,Motor Vehicles,95.0,87.0,91.0,92.0,47.6321,47.6321,5133720.0,4632600.0,1214.0,318.6,459970000000.0,No,995.96,775.3,1008.15,827.12
114,ACUTAAS.NS,3454.5,503450.0,Health Technology,Pharmaceuticals: Major,95.0,72.0,90.0,95.0,139.2786,138.3071,485320.0,563920.0,3740.0,1095.4,282820000000.0,No,3098.81,2190.42,3172.24,2436.54
161,SETL.NS,265.6,1315000.0,Health Technology,Medical Specialties,94.0,98.0,97.0,94.0,18.775,15.9014,873990.0,3413440.0,305.3,104.56,5550000000.0,No,174.67,153.89,181.44,147.24
140,SPARC.NS,269.98,8318500.0,Health Technology,Pharmaceuticals: Major,94.0,95.0,97.0,95.0,12.4079,12.1107,6496150.0,3342920.0,289.0,108.0,87610000000.0,No,209.45,152.43,217.51,160.43
164,RAMCOSYS.NS,856.45,3547420.0,Technology Services,Information Technology Services,94.0,98.0,96.0,88.0,64.5357,63.8643,2087360.0000000002,10760590.0,967.5,342.1,32189999999.999996,No,548.13,522.61,574.64,499.86
143,IOLCP.NS,167.11,33177470.0,Process Industries,Chemicals: Specialty,94.0,93.0,96.0,96.0,9.3536,9.2207,4722600.0,9558560.0,177.9,67.19,49050000000.0,No,126.52,95.28,129.14,95.37
139,SKMEGGPROD.NS,296.25,415690.0,Process Industries,Agricultural Commodities/Milling,94.0,94.0,95.0,89.0,20.4743,20.35,1029319.9999999999,1536740.0,324.4,132.55,15620000000.0,No,230.01,194.65,238.0,196.8
141,SENORES.NS,1409.8,615580.0,Health Technology,Pharmaceuticals: Major,94.0,94.0,95.0,93.0,54.5143,54.4929,471870.0,321040.0,1441.8,575.65,64930000000.00001,No,1149.28,878.51,1195.85,937.59
162,JNKINDIA.NS,464.9,627450.0,Producer Manufacturing,Building Products,94.0,64.0,95.0,95.0,29.1286,29.0,1264990.0,593890.0,519.0,200.92,26010000000.0,No,425.11,301.45,432.81,311.71
155,SHADOWFAX.NS,218.86,1559660.0,Technology Services,Packaged Software,94.0,49.0,95.0,,11.0543,11.0543,2909900.0,1908010.0,241.63,98.55,128070000000.0,No,202.35,,205.99,
154,SYRMA.NS,1366.2,952660.0,Electronic Technology,Electronic Production Equipment,94.0,84.0,94.0,95.0,57.9071,54.25,1605930.0,1434160.0,1517.7,621.5,263160000000.00003,No,1201.99,902.81,1232.58,948.01
158,SKYGOLD.NS,585.5,2630510.0,Consumer Durables,Other Consumer Specialties,94.0,90.0,92.0,94.0,26.5714,26.0464,1485410.0,1418850.0,605.25,246.05,90680000000.0,No,507.39,383.73,520.77,408.15
165,AEROFLEX.NS,400.95,1894280.0,Producer Manufacturing,Industrial Machinery,94.0,22.0,92.0,95.0,26.4679,26.4679,3175090.0,1527720.0,521.9,158.0,53060000000.0,No,421.27,258.79,431.79,293.35
167,KMCSHIL.BO,126.65,267490.0,Health Services,Hospital/Nursing Management,94.0,89.0,91.0,94.0,7.8679,7.7536,211760.0,456520.0,142.85,62.5,20650000000.0,No,110.62,86.31,113.25,92.98
176,AEGISLOG.NS,1245.4,2830630.0,Distribution Services,Wholesale Distributors,93.0,98.0,97.0,94.0,84.175,82.7286,2846910.0,3904640.0,1423.5,576.1,437140000000.0,No,897.43,765.41,932.07,764.8
180,AEQUS.NS,256.14,49518990.0,Electronic Technology,Aerospace & Defense,93.0,96.0,96.0,94.0,14.4636,14.1857,5928970.0,8564290.0,271.0,113.3,167730000000.0,No,206.8,,212.66,166.07
