Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA50,SMA200,SMA10W,SMA30W
32,CUPID.NS,211.25,25258390.0,Consumer Non-Durables,Household/Personal Care,98.0,90.0,97.0,97.0,14.66,14.4621,28053600.0,61975240.0,226.0,29.09,284060000000.0,No,165.27,101.51,174.31,119.68
30,STLTECH.NS,528.75,1171710.0,Technology Services,Information Technology Services,98.0,2.0,97.0,98.0,34.1821,30.9357,3752910.0,2218200.0,679.9,84.6,271730000000.00003,No,548.79,252.52,561.69,316.09
40,SIGMAADV.NS,520.3,209430.0,Technology Services,Information Technology Services,97.0,74.0,98.0,97.0,33.2464,32.2429,488190.0,469270.0,638.1,105.0,91700000000.0,No,473.73,259.2,505.2,301.11
64,HFCL.NS,217.97,20142660.0,Electronic Technology,Telecommunications Equipment,97.0,65.0,98.0,98.0,10.1686,9.2457,51850310.0,17799340.0,229.5,59.82,333550000000.0,No,190.22,104.98,197.47,120.87
94,CEMPRO.NS,1639.6,458810.0,Industrial Services,Engineering & Construction,96.0,96.0,98.0,96.0,72.6571,70.2429,1580530.0,702620.0,1649.2,503.3,281660000000.0,No,1203.89,838.98,1289.24,867.75
80,BLISSGVS.NS,467.6,144840.0,Health Technology,Pharmaceuticals: Major,96.0,31.0,96.0,97.0,25.8179,25.6679,1997010.0,313100.0,553.0,118.0,49680000000.0,No,438.85,253.92,456.15,297.68
91,OMNI.NS,576.55,332250.0,Producer Manufacturing,Metal Fabrication,96.0,88.0,95.0,,31.0321,31.0321,621170.0,353010.0,590.1,176.25,71300000000.0,No,490.64,,508.01,
103,ATHERENERG.NS,1288.4,3843650.0,Consumer Durables,Motor Vehicles,96.0,96.0,92.0,95.0,58.8929,57.2357,4745610.0,6412060.0,1345.0,329.2,507790000000.0,No,1041.14,799.03,1081.53,866.27
138,SETL.NS,289.65,514980.0,Health Technology,Medical Specialties,95.0,98.0,97.0,95.0,17.1379,15.4107,977800.0,978280.0,305.3,104.56,58490000000.0,No,194.77,157.27,212.13,156.8
115,INDSWFTLAB.NS,237.6,270880.0,Health Technology,Pharmaceuticals: Major,95.0,97.0,96.0,97.0,12.5943,12.3179,1210700.0,1263030.0,248.45,87.15,20630000000.0,No,177.89,131.71,191.93,150.09
