Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,History_Days
23,CUPID.NS,284.03,267.32,68914.47K,Consumer Non-Durables,Household/Personal Care,98.0,95.0,98.0,98.0,16.7986,15.9871,32645.34K,40544020.0,299.0,32.87,381.92B,No,249.53,214.21,121.71,226.95,144.11,500
35,STLTECH.NS,646.0,642.45,1568.82K,Technology Services,Information Technology Services,98.0,89.0,92.0,98.0,30.9036,25.1964,2546.36K,2223670.0,683.5,84.6,331.99B,No,592.12,585.51,297.85,597.48,388.03,499
29,BATLIBOI.NS,85.85,87.85,28.21K,Producer Manufacturing,Industrial Machinery,98.0,61.0,57.0,,6.1321,5.835,79.11K,253390.0,106.5,15.7,4.05B,No,87.78,84.22,,84.79,,88
54,INDSWFTLAB.NS,346.87,313.02,5070.30K,Health Technology,Pharmaceuticals: Major,97.0,97.0,98.0,96.0,18.9429,16.5871,1443.85K,2256980.0,351.3,87.15,30.12B,No,253.53,222.12,146.87,240.71,173.1,498
42,SIGMAADV.NS,658.45,627.1,190.01K,Technology Services,Information Technology Services,97.0,88.0,97.0,98.0,35.625,32.8393,409.13K,290570.0,721.5,112.0,116.05B,No,633.2,579.43,308.21,599.5,363.33,499
74,BLISSGVS.NS,546.5,520.5,957.92K,Health Technology,Pharmaceuticals: Major,97.0,83.0,97.0,97.0,26.45,24.925,1514.52K,391550.0,553.0,118.0,58.08B,No,482.44,487.18,286.8,496.55,342.13,500
59,UFBL.NS,780.35,762.6,34.44K,Consumer Services,Restaurants,97.0,70.0,97.0,97.0,42.2572,39.0536,435.12K,227220.0,845.0,172.34,30.53B,No,734.44,695.0,366.74,719.3,451.7,497
73,HFCL.NS,230.03,219.5,35737.57K,Electronic Technology,Telecommunications Equipment,97.0,63.0,92.0,98.0,10.54,9.46,34238.30K,20822970.0,230.95,59.82,352.01B,No,208.35,205.67,116.87,211.22,139.63,498
84,E2E.NS,664.55,686.15,890.35K,Technology Services,Information Technology Services,96.0,98.0,98.0,96.0,38.1,35.4643,2067.61K,1842870.0,686.95,183.36,136.54B,No,572.18,469.38,313.56,496.37,356.47,500
107,KABRAEXTRU.NS,512.6,520.5,124.01K,Producer Manufacturing,Industrial Machinery,96.0,98.0,98.0,95.0,37.0857,36.7643,224.72K,724310.0,523.8,180.0,17.93B,No,439.2,340.57,257.28,363.11,275.39,499
86,UNIVASTU.NS,176.89,168.7,222.58K,Industrial Services,Engineering & Construction,96.0,97.0,98.0,97.0,8.3521,7.1843,221.80K,250070.0,177.13,56.02,6.37B,No,140.07,112.7,78.87,121.13,85.75,499
99,DIACABS.NS,367.95,359.9,1173.38K,Producer Manufacturing,Electrical Products,96.0,98.0,97.0,97.0,19.2843,19.0414,6558.08K,1637030.0,379.0,115.57,220.06B,No,334.77,263.43,176.6,278.54,194.84,500
90,RUBICON.NS,1804.1,1798.7,687.52K,Health Technology,Biotechnology,96.0,92.0,96.0,96.0,69.1857,67.8071,583.78K,564620.0,1819.0,570.75,297.84B,No,1578.71,1456.54,950.15,1495.32,1088.04,207
108,SKYGOLD.NS,795.05,776.4,702.67K,Consumer Durables,Other Consumer Specialties,96.0,92.0,96.0,96.0,37.1214,33.8964,1420.64K,1930710.0,848.0,259.0,123.13B,No,710.62,612.52,432.57,639.9,483.4,498
105,RPTECH.NS,861.1,871.85,238.71K,Distribution Services,Electronics Distributors,96.0,87.0,94.0,96.0,45.55,43.1107,1332.59K,589500.0,967.7,276.0,56.75B,No,839.45,772.62,489.0,801.02,553.46,500
101,ATHERENERG.NS,1465.8,1485.2,2760.31K,Consumer Durables,Motor Vehicles,96.0,85.0,94.0,95.0,69.5786,64.6072,4720.55K,6240370.0,1580.0,407.7,586.26B,No,1377.64,1218.35,873.69,1253.63,966.81,324
