Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA50,SMA200,SMA10W,SMA30W
26,STLTECH.NS,590.75,1187730.0,Technology Services,Information Technology Services,98.0,60.0,98.0,98.0,33.4286,30.9964,5045160.0,1940750.0,679.9,84.6,288390000000.0,No,486.9,223.02,512.92,273.59
33,CUPID.NS,193.38,16598340.0,Consumer Non-Durables,Household/Personal Care,98.0,97.0,97.0,96.0,6.6021,6.0257,19539280.0,26410410.0,194.25,21.28,260029999999.99997,No,140.68,89.81,147.29,107.03
63,HFCL.NS,212.09,15340250.0,Electronic Technology,Telecommunications Equipment,97.0,84.0,98.0,97.0,9.5,7.3879,57983930.0,30482380.0,220.09,59.82,324550000000.0,No,164.22,95.05,172.9,105.58
60,BLISSGVS.NS,523.55,797570.0,Health Technology,Pharmaceuticals: Major,97.0,94.0,97.0,97.0,23.4429,23.3571,2334110.0,1344020.0,553.0,118.0,55530000000.0,No,372.84,229.01,392.77,265.22
53,MTARTECH.NS,7790.0,167780.0,Electronic Technology,Aerospace & Defense,97.0,74.0,97.0,97.0,465.6786,414.6071,1647730.0,1583010.0,8714.0,1390.5,239620000000.0,No,7160.49,3918.01,7495.21,4714.54
86,RPTECH.NS,787.95,866900.0,Distribution Services,Electronics Distributors,96.0,96.0,97.0,96.0,49.3679,47.3429,1225920.0,6115310.0,806.2,275.6,51930000000.0,No,568.97,404.3,600.92,446.51
74,OMNI.NS,569.65,1572640.0,Producer Manufacturing,Metal Fabrication,96.0,82.0,97.0,,30.4964,29.5464,867980.0,427990.0,590.1,176.25,70450000000.0,No,451.93,,468.59,
71,GVPIL.NS,915.4,227840.0,Industrial Services,Engineering & Construction,96.0,76.0,97.0,97.0,54.0143,49.5,347360.0,472500.0,1084.0,270.9,61540000000.0,No,797.06,472.3,831.26,539.98
91,AEROFLEX.NS,488.5,2138760.0,Producer Manufacturing,Industrial Machinery,96.0,92.0,95.0,97.0,31.4571,30.1786,3166060.0,2068080.0,521.9,158.0,64640000000.0,No,401.18,249.76,424.96,286.79
94,BAJAJCON.NS,614.55,720700.0,Consumer Non-Durables,Household/Personal Care,96.0,73.0,92.0,97.0,25.35,24.8786,1442810.0,639130.0,632.6,210.42,80270000000.0,No,544.89,365.45,562.07,417.32
120,SETL.NS,282.45,5805440.0,Health Technology,Medical Specialties,95.0,98.0,97.0,95.0,15.2821,12.9686,678710.0,2650200.0,282.45,104.56,5900000000.0,No,158.36,151.34,167.81,143.25
131,JAYBARMARU.NS,171.48,730120.0,Distribution Services,Wholesale Distributors,95.0,97.0,96.0,95.0,9.6521,9.2286,1440320.0,1128390.0,178.89,71.01,18560000000.0,No,122.65,100.45,128.31,103.97
117,SHADOWFAX.NS,235.3,2280090.0,Technology Services,Packaged Software,95.0,90.0,96.0,,10.6964,9.935,2873670.0,1616420.0,239.64,98.55,137670000000.0,No,194.25,,201.56,
124,SKMEGGPROD.NS,317.3,1548760.0,Process Industries,Agricultural Commodities/Milling,95.0,97.0,95.0,90.0,18.1336,17.7414,989560.0,1266150.0,319.95,129.5,16730000000.0,No,210.67,189.93,223.14,193.65
119,KIRLOSENG.NS,2341.1,876120.0,Producer Manufacturing,Electrical Products,95.0,89.0,92.0,94.0,133.8714,113.3071,760920.0,2540870.0,2720.0,829.6,340350000000.0,No,1880.51,1359.08,1938.7,1533.91
