Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA50,SMA200,SMA10W,SMA30W
28,STLTECH.NS,555.9,2038140.0,Technology Services,Information Technology Services,98.0,9.0,98.0,98.0,33.5929,30.5143,4876410.0,2031990.0,679.9,84.6,285670000000.0,No,510.36,232.02,537.64,288.31
24,CUPID.NS,221.11,86185300.0,Consumer Non-Durables,Household/Personal Care,98.0,98.0,97.0,96.0,6.9486,6.5721,20629420.0,27537710.0,221.65,21.29,297320000000.0,No,148.18,93.13,157.98,111.96
40,SIGMAADV.NS,541.35,595040.0,Technology Services,Information Technology Services,97.0,92.0,98.0,97.0,30.5464,24.6036,454620.0,376910.0,638.1,95.53,95410000000.0,No,426.24,241.11,455.98,276.02
57,HFCL.NS,226.04,31847930.0,Electronic Technology,Telecommunications Equipment,97.0,90.0,98.0,98.0,10.4664,9.1786,57816910.0,26793090.0,229.5,59.82,345900000000.0,No,173.39,97.93,184.14,110.97
64,BLISSGVS.NS,511.8,539040.0,Health Technology,Pharmaceuticals: Major,97.0,86.0,97.0,97.0,25.2607,25.1036,2233880.0,1128120.0,553.0,118.0,54280000000.0,No,392.06,236.14,414.51,276.88
61,MTARTECH.NS,7006.5,140700.0,Electronic Technology,Aerospace & Defense,97.0,14.0,95.0,97.0,384.2857,349.25,1612080.0,359950.0,8714.0,1390.5,215520000000.0,No,7308.6,4027.4,7474.5,4844.69
100,RPTECH.NS,752.55,434840.0,Distribution Services,Electronics Distributors,96.0,96.0,96.0,96.0,41.4536,40.4964,1255700.0,1424570.0,812.85,275.6,49590000000.0,No,598.53,415.97,627.35,459.1
79,GVPIL.NS,883.45,524650.0,Industrial Services,Engineering & Construction,96.0,40.0,96.0,97.0,57.6857,57.6857,359170.0,345620.0,1084.0,270.9,59390000000.0,No,824.91,482.92,855.01,557.62
116,CEMPRO.NS,1494.0,1340230.0,Industrial Services,Engineering & Construction,95.0,95.0,98.0,94.0,65.4571,63.05,1545210.0,636240.0,1597.4,503.3,256649999999.99997,No,1078.25,803.99,1143.33,810.54
119,AEGISLOG.NS,1383.7,3161520.0,Distribution Services,Wholesale Distributors,95.0,98.0,97.0,95.0,69.9143,69.8179,2841660.0,3701460.0,1423.5,576.1,485680000000.0,No,875.45,760.87,944.03,768.79
108,JAYBARMARU.NS,187.6,1919080.0,Distribution Services,Wholesale Distributors,95.0,97.0,97.0,96.0,8.7793,8.7721,1464290.0,883690.0,189.12,71.01,20310000000.0,No,129.31,102.11,137.95,107.28
125,SHADOWFAX.NS,227.35,2390000.0,Technology Services,Packaged Software,95.0,81.0,95.0,,10.8386,10.6421,2918560.0,1784910.0,241.63,98.55,133039999999.99998,No,200.21,,206.73,
122,RUBICON.NS,1379.6,137970.0,Health Technology,Biotechnology,95.0,84.0,94.0,95.0,65.3571,63.4429,565720.0,325650.0,1468.7,570.75,227290000000.0,No,1159.02,,1183.51,904.27
112,OMNI.NS,503.65,279770.0,Producer Manufacturing,Metal Fabrication,95.0,39.0,94.0,,26.2429,26.0679,780330.0,607700.0,590.1,176.25,62280000000.0,No,462.28,,476.51,
102,BAJAJCON.NS,620.25,391550.0,Consumer Non-Durables,Household/Personal Care,95.0,80.0,93.0,97.0,21.1536,21.1214,1409460.0,580860.0,632.6,220.1,81020000000.0,No,559.8,375.02,579.21,429.58
121,KIRLOSENG.NS,2269.9,1004220.0,Producer Manufacturing,Electrical Products,95.0,88.0,91.0,94.0,147.5143,127.8143,805600.0,2665380.0,2720.0,829.6,330000000000.0,No,1930.13,1386.79,1984.84,1567.75
114,ACUTAAS.NS,3391.0,476320.0,Health Technology,Pharmaceuticals: Major,95.0,49.0,89.0,95.0,137.4286,136.1929,485200.0,539910.0,3740.0,1095.4,277620000000.0,No,3062.47,2170.58,3165.46,2434.28
130,ATHERENERG.NS,1140.6,3504550.0,Consumer Durables,Motor Vehicles,95.0,76.0,86.0,92.0,43.5143,43.5143,5160840.0,4759080.0,1176.2,318.6,437200000000.0,No,985.06,768.87,1000.37,824.53
142,RAMCOSYS.NS,880.05,5842310.0,Technology Services,Information Technology Services,94.0,98.0,97.0,90.0,58.9,58.2286,1991880.0,10129450.0,967.5,342.1,33080000000.0,No,530.79,519.5,578.91,501.28
168,PARAS.NS,1294.5,2287040.0,Electronic Technology,Aerospace & Defense,94.0,96.0,96.0,94.0,78.4286,77.6571,3710650.0,3682480.0,1443.0,580.5,104320000000.0,No,996.25,765.36,1053.96,805.47
149,SPARC.NS,266.34,6763430.0,Health Technology,Pharmaceuticals: Major,94.0,93.0,96.0,95.0,11.5521,11.2707,6424560.0,2818660.0,272.2,108.0,86430000000.0,No,204.33,151.13,216.39,160.06
161,IOLCP.NS,165.04,41171460.0,Process Industries,Chemicals: Specialty,94.0,93.0,96.0,95.0,8.1029,7.9057,4115020.0000000005,5334160.0,173.35,67.19,48440000000.0,No,123.62,94.78,128.83,95.26
157,SKMEGGPROD.NS,310.55,260149.99999999997,Process Industries,Agricultural Commodities/Milling,94.0,93.0,95.0,88.0,18.6957,18.6107,1029780.0,1538020.0,324.4,131.5,16370000000.000002,No,224.29,193.36,237.44,196.62
146,PAISALO.NS,69.54,18042890.0,Finance,Finance/Rental/Leasing,94.0,90.0,95.0,95.0,2.625,2.5371,15276160.0,24525970.0,74.9,29.86,63250000000.0,No,55.05,41.2,57.49,43.57
163,SENORES.NS,1358.8,160470.0,Health Technology,Pharmaceuticals: Major,94.0,95.0,93.0,92.0,51.4857,51.4643,472650.0,331850.0,1408.0,570.1,62580000000.0,No,1128.74,871.39,1189.76,935.56
141,AEROFLEX.NS,413.5,2715820.0,Producer Manufacturing,Industrial Machinery,94.0,34.0,90.0,95.0,27.3464,27.0643,3167520.0,1411390.0,521.9,158.0,54720000000.0,No,417.34,256.64,432.61,293.62
155,INDSWFTLAB.NS,215.15,802240.0,Health Technology,Pharmaceuticals: Major,94.0,96.0,87.0,96.0,9.9864,9.6514,1548680.0,1453260.0,225.99,87.15,18710000000.0,No,160.89,125.89,169.46,139.7
186,SETL.NS,261.05,1713080.0,Health Technology,Medical Specialties,93.0,98.0,96.0,93.0,17.9664,15.1536,860000.0,3441850.0,305.3,104.56,5460000000.0,No,169.5,153.14,179.86,146.71
170,BBOX.NS,955.2,298430.0,Technology Services,Information Technology Services,93.0,7.0,96.0,93.0,47.55,47.5143,1136010.0,458470.0,1103.0,435.05,169640000000.0,No,928.17,626.94,964.22,670.07
189,AEQUS.NS,242.43,23357980.0,Electronic Technology,Aerospace & Defense,93.0,94.0,95.0,93.0,13.9436,13.8514,5570730.0,6642530.0,246.9,113.3,158760000000.0,No,204.12,,211.1,165.55
191,ASTRAMICRO.NS,1782.2,636270.0,Electronic Technology,Telecommunications Equipment,93.0,93.0,95.0,94.0,65.6357,65.4214,1023490.0,901740.0,1871.0,851.0,169210000000.0,No,1395.55,1091.57,1473.04,1138.97
192,JNKINDIA.NS,488.45,2685520.0,Producer Manufacturing,Building Products,93.0,85.0,95.0,95.0,26.425,26.2214,1264990.0,593890.0,534.0,200.92,27330000000.0,No,420.2,299.66,430.71,311.01
