Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,History_Days
23,TBZ.NS,665.35,633.7,881.47K,Consumer Durables,Other Consumer Specialties,98.0,98.0,98.0,98.0,38.7714,30.6,2982.09K,1808980.0,665.35,110.5,44.40B,No,481.87,352.64,207.14,391.68,237.82,500
22,SIGMAADV.NS,948.0,908.95,369.03K,Technology Services,Information Technology Services,98.0,96.0,95.0,98.0,45.5929,43.8143,338.34K,278550.0,950.0,140.1,167.08B,No,802.15,696.87,380.46,738.18,474.38,499
20,STLTECH.NS,839.55,813.65,1443.60K,Technology Services,Information Technology Services,98.0,95.0,89.0,98.0,43.9464,37.1857,2058.68K,2415790.0,912.0,84.6,431.58B,No,788.88,671.05,381.41,706.34,497.45,500
39,BODALCHEM.NS,192.9,197.71,2849.24K,Process Industries,Industrial Specialties,97.0,98.0,98.0,98.0,11.73,10.2671,1812.18K,3513060.0,206.0,42.81,24.29B,No,156.8,104.86,69.87,116.63,81.24,499
74,MOREPENLAB.NS,119.04,122.35,10350.39K,Health Technology,Pharmaceuticals: Major,97.0,92.0,98.0,97.0,7.3571,7.2986,22152.42K,19603710.0,126.8,33.05,65.23B,No,112.85,88.04,54.23,94.69,61.68,500
54,KABRAEXTRU.NS,666.25,676.1,96.28K,Producer Manufacturing,Industrial Machinery,97.0,89.0,98.0,97.0,43.1714,41.6571,353.68K,393050.0,741.9,180.0,23.30B,No,636.09,520.36,305.75,555.76,345.39,499
45,INDSWFTLAB.NS,405.55,379.4,2018.07K,Health Technology,Pharmaceuticals: Major,97.0,92.0,97.0,96.0,22.7107,22.1464,1329.14K,827610.0,417.0,87.15,35.22B,No,374.49,306.95,180.72,319.7,213.15,499
65,WELCORP.NS,2731.5,2762.7,1437.88K,Producer Manufacturing,Industrial Machinery,97.0,89.0,97.0,97.0,139.2642,134.7214,1951.94K,2493550.0,2829.0,710.0,720.31B,No,2558.75,2109.73,1309.5,2230.51,1548.46,500
47,BLISSGVS.NS,694.6,661.55,353.10K,Health Technology,Pharmaceuticals: Major,97.0,90.0,92.0,97.0,35.45,35.45,467.14K,262870.0,728.0,118.0,73.86B,No,663.39,564.59,347.47,586.26,421.33,500
46,CUPID.NS,258.2,251.3,43349.77K,Consumer Non-Durables,Household/Personal Care,97.0,16.0,90.0,97.0,11.3571,11.3536,31923.94K,17711000.0,299.0,41.82,347.19B,No,276.66,260.19,148.77,265.33,175.9,500
73,BHAGYANGR.NS,426.05,432.85,115.06K,Producer Manufacturing,Electrical Products,97.0,79.0,68.0,96.0,21.5036,20.2964,149.07K,326650.0,467.9,90.0,14.27B,No,404.22,394.04,267.53,400.0,312.63,500
71,XTRANET.NS,334.36,341.43,2040.15K,Technology Services,Information Technology Services,97.0,98.0,,,27.3871,27.0407,2383.93K,3804200.0,358.5,122.5,17.48B,No,252.21,,,,,39
88,INDORAMA.NS,103.57,106.55,4608.80K,Process Industries,Textiles,96.0,98.0,98.0,97.0,8.4864,8.3779,1089.71K,4312490.0,112.3,29.0,27.04B,No,79.03,65.05,46.96,70.06,49.93,500
112,PVP.NS,65.35,62.24,789.42K,Technology Services,Information Technology Services,96.0,97.0,98.0,95.0,4.0029,3.7864,1927.19K,1348180.0,71.9,23.0,17.02B,No,63.28,45.21,33.88,49.23,35.56,499
106,RAYMOND.NS,1116.95,1084.95,4949.87K,Process Industries,Textiles,96.0,98.0,97.0,97.0,86.3143,83.5322,2175.93K,9579100.0,1193.4,320.0,74.33B,No,837.05,704.03,517.49,752.75,573.84,500
82,SETL.NS,402.55,408.65,721.74K,Health Technology,Medical Specialties,96.0,95.0,97.0,98.0,20.6821,16.2893,1368.28K,1205700.0,468.15,104.56,80.31B,No,402.77,334.36,195.58,347.12,223.95,423
109,CYIENTDLM.NS,917.2,912.4,281.55K,Electronic Technology,Electronic Production Equipment,96.0,93.0,97.0,97.0,53.3107,52.9357,920.72K,902540.0,1009.0,265.2,72.79B,No,880.46,759.1,483.6,788.22,531.05,500
104,BIRLACABLE.NS,375.25,389.05,412.11K,Producer Manufacturing,Electrical Products,96.0,95.0,96.0,96.0,26.0321,22.3857,207.40K,718920.0,418.8,104.0,11.26B,No,348.97,279.42,185.77,306.92,213.35,498
80,SHILPAMED.NS,1033.15,1070.8,675.06K,Health Technology,Pharmaceuticals: Major,96.0,93.0,96.0,97.0,46.3607,46.3607,1835.64K,1063390.0,1075.0,259.5,202.07B,No,949.99,807.34,504.13,849.75,594.17,500
