Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,History_Days
36,SIGMAADV.NS,700.95,692.05,177.61K,Technology Services,Information Technology Services,98.0,93.0,98.0,98.0,35.2429,28.6714,425.47K,344930.0,721.5,108.75,123.54B,No,591.94,545.55,290.81,559.17,331.55,499
21,SANGINITA.NS,59.1,60.3,26.26K,Process Industries,Chemicals: Specialty,98.0,89.0,98.0,98.0,1.3321,0.19,150.46K,288980.0,68.02,9.09,1.53B,No,59.85,47.36,23.05,48.48,28.11,499
25,CUPID.NS,262.13,262.61,46020.59K,Consumer Non-Durables,Household/Personal Care,98.0,93.0,97.0,98.0,9.8579,9.3157,29630.84K,29106680.0,267.0,31.82,352.48B,No,225.54,193.69,113.55,198.86,130.55,500
32,STLTECH.NS,638.9,633.85,1673.99K,Technology Services,Information Technology Services,98.0,86.0,96.0,98.0,35.0857,28.8393,3009.76K,2997560.0,679.9,84.6,328.34B,No,557.09,581.03,282.11,587.1,350.55,500
85,DIACABS.NS,364.05,348.8,2208.35K,Producer Manufacturing,Electrical Products,96.0,98.0,98.0,97.0,22.805,22.2436,7789.47K,8703110.0,366.2,115.57,191.84B,No,289.05,239.61,169.04,245.45,178.75,500
90,RPTECH.NS,894.65,865.55,518.61K,Distribution Services,Electronics Distributors,96.0,85.0,96.0,96.0,44.6357,42.5357,1346.13K,845080.0,967.7,275.6,58.96B,No,801.9,727.76,470.29,741.97,520.49,500
84,BLISSGVS.NS,477.55,493.65,207.54K,Health Technology,Pharmaceuticals: Major,96.0,12.0,96.0,97.0,20.4714,19.7036,1744.48K,249040.0,553.0,118.0,50.74B,No,479.18,476.15,274.36,477.6,317.75,500
93,ATHERENERG.NS,1481.5,1453.2,4646.30K,Consumer Durables,Motor Vehicles,96.0,91.0,95.0,96.0,63.4214,58.2572,4827.09K,5611970.0,1508.0,382.35,583.90B,No,1291.0,1146.89,846.39,1162.12,908.89,317
104,SANSERA.NS,3863.8,3787.3,196.22K,Producer Manufacturing,Auto Parts: Oem,96.0,92.0,94.0,95.0,126.8643,120.4786,309.95K,223800.0,3880.1,1216.3,241.11B,No,3356.25,3161.88,2301.36,3212.1,2569.66,500
95,HFCL.NS,207.98,203.67,19460.38K,Electronic Technology,Telecommunications Equipment,96.0,31.0,93.0,97.0,11.1921,10.2243,41704.12K,30990010.0,229.5,59.82,318.26B,No,205.9,202.05,113.1,202.73,129.14,500
94,OMNI.NS,578.35,627.05,5738.96K,Producer Manufacturing,Metal Fabrication,96.0,78.0,88.0,,49.4214,48.9536,859.12K,2482970.0,764.85,176.25,71.52B,No,592.1,537.8,,532.86,,108
75,MTARTECH.NS,7085.5,6959.0,321.90K,Electronic Technology,Aerospace & Defense,96.0,57.0,68.0,96.0,318.3929,209.6786,1311.89K,237150.0,8714.0,1390.5,217.95B,No,6085.25,6927.23,4515.48,6984.3,5343.41,500
127,AEGISLOG.NS,1371.0,1400.0,1673.66K,Distribution Services,Wholesale Distributors,95.0,76.0,97.0,94.0,77.0071,75.1428,2946.93K,1235810.0,1497.8,576.1,481.22B,No,1326.92,1156.72,820.79,1178.53,845.01,498
140,SETL.NS,281.0,274.65,555.93K,Health Technology,Medical Specialties,95.0,53.0,97.0,96.0,12.7,12.0964,1004.42K,460900.0,305.3,104.56,56.74B,No,278.99,234.43,164.2,239.6,165.23,391
116,E2E.NS,575.45,605.7,2105.58K,Technology Services,Information Technology Services,95.0,97.0,96.0,96.0,31.4143,23.9786,1991.38K,2981990.0,627.7,183.36,118.23B,No,491.1,438.67,301.98,447.17,326.28,500
141,SOTL.NS,756.45,781.95,1447.01K,Process Industries,Chemicals: Specialty,95.0,94.0,96.0,95.0,45.0036,37.5107,723.90K,964620.0,814.8,285.8,51.86B,No,628.56,581.61,423.54,598.79,442.59,500
135,SHILPAMED.NS,759.75,738.8,6302.90K,Health Technology,Pharmaceuticals: Major,95.0,91.0,96.0,97.0,32.875,31.9964,1395.39K,2127570.0,773.75,259.5,148.59B,No,639.0,594.64,417.67,604.13,448.55,500
119,SHREEJISPG.NS,672.8,673.3,1021.16K,Transportation,Other Transportation,95.0,94.0,95.0,93.0,17.225,16.7643,1015.40K,543350.0,677.2,222.0,109.61B,No,625.84,543.05,404.09,555.06,438.9,238
139,INDSWFTLAB.NS,228.41,226.48,277.00K,Health Technology,Pharmaceuticals: Major,95.0,31.0,95.0,95.0,10.6186,10.5821,1117.71K,397510.0,248.45,87.15,19.86B,No,230.3,204.05,140.69,208.16,158.9,499
125,SKYGOLD.NS,719.4,691.15,2030.51K,Consumer Durables,Other Consumer Specialties,95.0,86.0,88.0,96.0,28.9464,28.3464,1485.50K,761560.0,728.4,259.0,111.42B,No,656.76,583.57,420.66,586.79,452.02,500
162,KABRAEXTRU.NS,448.6,477.6,809.54K,Producer Manufacturing,Industrial Machinery,94.0,98.0,97.0,95.0,30.5857,30.2786,154.72K,494080.0,485.45,180.0,15.69B,No,378.21,302.45,248.09,307.38,254.71,499
161,FERMENTA.NS,560.6,552.6,169.85K,Health Technology,Biotechnology,94.0,96.0,97.0,,27.3071,26.3679,219.58K,227900.0,568.0,248.85,,No,470.79,394.74,,405.85,,77
174,DECNGOLD.NS,216.22,225.43,4431.11K,Non-Energy Minerals,Precious Metals,94.0,68.0,97.0,,10.1664,9.8993,2860.79K,3010170.0,235.0,114.8,,No,198.21,192.31,,194.49,,77
180,MOREPENLAB.NS,80.25,79.42,36462.00K,Health Technology,Pharmaceuticals: Major,94.0,95.0,96.0,95.0,4.1936,3.8843,14524.11K,32369280.0,83.5,33.05,43.97B,No,61.35,56.15,45.09,56.68,45.36,500
183,IOLCP.NS,167.85,163.18,4522.79K,Process Industries,Chemicals: Specialty,94.0,45.0,96.0,96.0,6.4186,6.3171,5555.28K,1618580.0,179.6,67.19,49.27B,No,155.43,145.31,100.73,145.55,104.98,500
153,TIRUPATIFL.NS,72.07,70.62,204.11K,Producer Manufacturing,Industrial Conglomerates,94.0,74.0,95.0,95.0,5.0714,4.9736,881.95K,402530.0,83.9,30.11,8.52B,No,72.12,60.63,44.03,60.43,47.17,498
